	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001134.1_1	QGNH01001134.1	QGNH01001134.1	1	50	433	-1	E													0	False	F
QGNH01001134.1_2	QGNH01001134.1	QGNH01001134.1	2	444	1424	-1	D									IPT/TIG domain [PF01833.27]				0	False	F
QGNH01001134.1_3	QGNH01001134.1	QGNH01001134.1	3	1573	2187	-1	E													0	False	F
QGNH01001134.1_4	QGNH01001134.1	QGNH01001134.1	4	2187	2711	-1	E													0	False	F
QGNH01001134.1_5	QGNH01001134.1	QGNH01001134.1	5	2711	3823	-1	E													0	False	F
QGNH01001134.1_6	QGNH01001134.1	QGNH01001134.1	6	3827	4333	-1	E													0	False	F
QGNH01001134.1_7	QGNH01001134.1	QGNH01001134.1	7	4330	4710	-1	E													0	False	F
QGNH01001134.1_8	QGNH01001134.1	QGNH01001134.1	8	4721	4969	-1	E													0	False	F
QGNH01001134.1_9	QGNH01001134.1	QGNH01001134.1	9	4969	5928	-1	E			YP_009830713.1	YP_009830713.1 virion structural protein [Bacillus phage vB_BtS_BMBtp14]	False	0.427	235.0	3.327e-67		VOG01409	sp|P25477|CAPSD_BPP2 Capsid proteins; XhXs	Xh;Xs	0	False	VF
QGNH01001134.1_10	QGNH01001134.1	QGNH01001134.1	10	5938	7122	-1	E													0	False	
QGNH01001134.1_11	QGNH01001134.1	QGNH01001134.1	11	7270	10731	-1	C	K06223	DNA adenine methylase [EC:2.1.1.72]	YP_164085.1	YP_164085.1 DNA methyltransferase [Pseudomonas phage B3]	False	0.301	109.0	1.2859999999999998e-22	Putative phage serine protease XkdF [PF14550.9]; D12 class N6 adenine-specific DNA methyltransferase [PF02086.18]	VOG03703	REFSEQ DNA methyltransferase; Xu	Xu	0	False	
QGNH01001134.1_12	QGNH01001134.1	QGNH01001134.1	12	10728	11351	-1	E													0	False	
QGNH01001134.1_13	QGNH01001134.1	QGNH01001134.1	13	11369	11662	-1	E													0	False	
QGNH01001134.1_14	QGNH01001134.1	QGNH01001134.1	14	11666	12727	-1	E													0	False	
QGNH01001134.1_15	QGNH01001134.1	QGNH01001134.1	15	12724	13848	-1	D			YP_001950136.1	YP_001950136.1 hypothetical protein RSL1_ORF258 [Ralstonia phage phiRSL1]	False	0.257	115.0	4.2950000000000005e-26	Glycosyl transferases group 1 [PF00534.23]				0	False	MK
QGNH01001134.1_16	QGNH01001134.1	QGNH01001134.1	16	13845	15824	-1	D			YP_009003174.1	YP_009003174.1 portal protein [Rhizobium phage vB_RleS_L338C]	False	0.318	241.0	4.326e-65	Phage portal protein [PF04860.15]	VOG00344	sp|Q6QGD5|PORTL_BPT5 Portal protein; XhXpXrXs	Xh;Xs;Xr;Xp	0	False	VF
QGNH01001134.1_17	QGNH01001134.1	QGNH01001134.1	17	15827	16123	-1	E													0	False	F
QGNH01001134.1_18	QGNH01001134.1	QGNH01001134.1	18	16123	16383	-1	E													0	False	F
QGNH01001134.1_19	QGNH01001134.1	QGNH01001134.1	19	16486	16659	-1	E													0	False	F
QGNH01001134.1_20	QGNH01001134.1	QGNH01001134.1	20	16656	18149	-1	D			YP_164067.1	YP_164067.1 terminase family protein [Pseudomonas phage B3]	False	0.213	106.0	1.699e-22	Terminase RNaseH-like domain [PF17289.5]	VOG00068	sp|P25479|VPP_BPP2 Terminase, ATPase subunit; XhXr	Xh;Xr	0	False	VF
QGNH01001134.1_21	QGNH01001134.1	QGNH01001134.1	21	18150	18767	1	D									Phage integrase family [PF00589.25]	VOG00056	sp|P22877|INTR_SACER Integrase; XhXr	Xh;Xr	0	False	VF
QGNH01001134.1_22	QGNH01001134.1	QGNH01001134.1	22	19249	19869	-1	E													0	False	F
QGNH01001134.1_23	QGNH01001134.1	QGNH01001134.1	23	19897	20205	-1	E			YP_004508590.1	YP_004508590.1 hypothetical protein SCRM01_157c [Synechococcus phage S-CRM01]	False	0.502	69.0	9.841e-14					0	False	F
QGNH01001134.1_24	QGNH01001134.1	QGNH01001134.1	24	20198	20401	-1	E													0	False	F
