locus_tag	ftype	length_bp	gene	EC_number	COG	product
PMBMEDMA_00001	CDS	2730				hypothetical protein
PMBMEDMA_00002	CDS	720				hypothetical protein
PMBMEDMA_00003	CDS	420				hypothetical protein
PMBMEDMA_00004	CDS	1485				hypothetical protein
PMBMEDMA_00005	CDS	561				hypothetical protein
PMBMEDMA_00006	CDS	357				hypothetical protein
PMBMEDMA_00007	CDS	321				hypothetical protein
PMBMEDMA_00008	CDS	1263				hypothetical protein
PMBMEDMA_00009	CDS	291				hypothetical protein
PMBMEDMA_00010	CDS	5376				hypothetical protein
PMBMEDMA_00011	CDS	792				hypothetical protein
PMBMEDMA_00012	CDS	399				hypothetical protein
PMBMEDMA_00013	CDS	231				hypothetical protein
PMBMEDMA_00014	CDS	522				hypothetical protein
PMBMEDMA_00015	CDS	282				hypothetical protein
