	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	heme_regulatory_motif_count
MZ334509_MZ334509.1_1	MZ334509	MZ334509.1	1	368	919	-1	D										Halobacterial output domain 1 [PF18545.4]	0
MZ334509_MZ334509.1_2	MZ334509	MZ334509.1	2	1327	2103	1	E											0
MZ334509_MZ334509.1_3	MZ334509	MZ334509.1	3	2096	2359	1	E											0
MZ334509_MZ334509.1_4	MZ334509	MZ334509.1	4	2470	2577	1	E											0
MZ334509_MZ334509.1_5	MZ334509	MZ334509.1	5	2580	2774	1	E											0
MZ334509_MZ334509.1_6	MZ334509	MZ334509.1	6	3110	4801	1	E											0
MZ334509_MZ334509.1_7	MZ334509	MZ334509.1	7	4816	6255	1	E											0
MZ334509_MZ334509.1_8	MZ334509	MZ334509.1	8	6255	6545	1	E											0
MZ334509_MZ334509.1_9	MZ334509	MZ334509.1	9	6542	7306	1	E											0
MZ334509_MZ334509.1_10	MZ334509	MZ334509.1	10	7313	7741	1	E											0
MZ334509_MZ334509.1_11	MZ334509	MZ334509.1	11	7764	8279	1	E											0
MZ334509_MZ334509.1_12	MZ334509	MZ334509.1	12	8321	9277	1	E											0
MZ334509_MZ334509.1_13	MZ334509	MZ334509.1	13	9323	9766	1	E											0
MZ334509_MZ334509.1_14	MZ334509	MZ334509.1	14	9766	10104	1	E											0
MZ334509_MZ334509.1_15	MZ334509	MZ334509.1	15	10107	13223	1	E											0
MZ334509_MZ334509.1_16	MZ334509	MZ334509.1	16	13225	13446	1	E											0
MZ334509_MZ334509.1_17	MZ334509	MZ334509.1	17	13483	13992	1	E											0
MZ334509_MZ334509.1_18	MZ334509	MZ334509.1	18	14001	15293	1	E											0
MZ334509_MZ334509.1_19	MZ334509	MZ334509.1	19	15322	15867	1	E											0
MZ334509_MZ334509.1_20	MZ334509	MZ334509.1	20	15924	16394	1	E											0
MZ334509_MZ334509.1_21	MZ334509	MZ334509.1	21	16342	16704	1	E											0
MZ334509_MZ334509.1_22	MZ334509	MZ334509.1	22	16707	18524	1	E											0
MZ334509_MZ334509.1_23	MZ334509	MZ334509.1	23	18525	19055	1	E											0
MZ334509_MZ334509.1_24	MZ334509	MZ334509.1	24	19052	20494	1	E											0
MZ334509_MZ334509.1_25	MZ334509	MZ334509.1	25	20496	20933	1	E											0
MZ334509_MZ334509.1_26	MZ334509	MZ334509.1	26	20930	21295	1	E											0
MZ334509_MZ334509.1_27	MZ334509	MZ334509.1	27	21360	21686	1	E											0
MZ334509_MZ334509.1_28	MZ334509	MZ334509.1	28	21683	22918	1	D										Baseplate J-like protein [PF04865.17]	0
MZ334509_MZ334509.1_29	MZ334509	MZ334509.1	29	22923	23573	1	E											0
MZ334509_MZ334509.1_30	MZ334509	MZ334509.1	30	23577	24986	1	E											0
MZ334509_MZ334509.1_31	MZ334509	MZ334509.1	31	25001	26170	1	E											0
MZ334509_MZ334509.1_32	MZ334509	MZ334509.1	32	26172	26564	1	E											0
MZ334509_MZ334509.1_33	MZ334509	MZ334509.1	33	26586	27077	1	E											0
MZ334509_MZ334509.1_34	MZ334509	MZ334509.1	34	27093	27929	-1	D										Family of unknown function (DUF6065) [PF19541.2]	0
MZ334509_MZ334509.1_35	MZ334509	MZ334509.1	35	27996	28121	1	E											0
MZ334509_MZ334509.1_36	MZ334509	MZ334509.1	36	28364	30784	1	C	K00525	ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]								Ribonucleotide reductase, barrel domain [PF02867.18]; Ribonucleotide reductase, all-alpha domain [PF00317.24]	0
MZ334509_MZ334509.1_37	MZ334509	MZ334509.1	37	30835	31875	1	E											0
MZ334509_MZ334509.1_38	MZ334509	MZ334509.1	38	31877	35743	-1	C	K07317	adenine-specific DNA-methyltransferase [EC:2.1.1.72]								Eco57I restriction-modification methylase [PF07669.14]; TaqI-like C-terminal specificity domain [PF12950.10]; N-6 DNA Methylase [PF02384.19]; Type I restriction enzyme R protein N terminus (HSDR_N) [PF13588.9]; MmeI, DNA-methyltransferase domain [PF20473.1]; MmeI, helicase spacer domain [PF20465.1]	0
MZ334509_MZ334509.1_39	MZ334509	MZ334509.1	39	35841	36029	-1	E											0
MZ334509_MZ334509.1_40	MZ334509	MZ334509.1	40	36485	37678	1	D										Phage integrase family [PF00589.25]	0
MZ334509_MZ334509.1_41	MZ334509	MZ334509.1	41	37679	38146	-1	E											0
MZ334509_MZ334509.1_42	MZ334509	MZ334509.1	42	38241	39602	-1	C	K14415	tRNA-splicing ligase RtcB (3'-phosphate/5'-hydroxy nucleic acid ligase) [EC:6.5.1.8]								tRNA-splicing ligase RtcB [PF01139.20]	0
MZ334509_MZ334509.1_43	MZ334509	MZ334509.1	43	39848	40060	-1	E											0
MZ334509_MZ334509.1_44	MZ334509	MZ334509.1	44	40057	40314	-1	E											0
MZ334509_MZ334509.1_45	MZ334509	MZ334509.1	45	40311	40496	-1	E											0
MZ334509_MZ334509.1_46	MZ334509	MZ334509.1	46	40447	40707	-1	E											0
MZ334509_MZ334509.1_47	MZ334509	MZ334509.1	47	40704	41132	-1	E											0
MZ334509_MZ334509.1_48	MZ334509	MZ334509.1	48	41129	41677	-1	C	K01494	dCTP deaminase [EC:3.5.4.13]								dUTPase [PF00692.22]; 2'-deoxycytidine 5'-triphosphate deaminase (DCD) [PF06559.14]	0
MZ334509_MZ334509.1_49	MZ334509	MZ334509.1	49	41674	42378	-1	C	K03465	thymidylate synthase (FAD) [EC:2.1.1.148]								Thymidylate synthase complementing protein [PF02511.18]	0
MZ334509_MZ334509.1_50	MZ334509	MZ334509.1	50	42375	42587	-1	E											0
MZ334509_MZ334509.1_51	MZ334509	MZ334509.1	51	42633	45197	-1	D										DNA polymerase family B [PF00136.24]; DNA polymerase family B, exonuclease domain [PF03104.22]; Predicted 3'-5' exonuclease related to the exonuclease domain of PolB [PF10108.12]	0
MZ334509_MZ334509.1_52	MZ334509	MZ334509.1	52	45315	45788	-1	E											0
MZ334509_MZ334509.1_53	MZ334509	MZ334509.1	53	45970	46884	-1	D										Family of unknown function (DUF6610) [PF20314.1]	0
MZ334509_MZ334509.1_54	MZ334509	MZ334509.1	54	46898	47071	-1	E											0
MZ334509_MZ334509.1_55	MZ334509	MZ334509.1	55	47068	47187	-1	E											0
