	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000331.1_1	QGNH01000331.1	QGNH01000331.1	1	213	662	-1	E											0	False	F
QGNH01000331.1_2	QGNH01000331.1	QGNH01000331.1	2	659	1108	-1	E											0	False	F
QGNH01000331.1_3	QGNH01000331.1	QGNH01000331.1	3	1109	1339	-1	E											0	False	F
QGNH01000331.1_4	QGNH01000331.1	QGNH01000331.1	4	1336	3441	-1	E	YP_009100270.1	YP_009100270.1 terminase [Shigella phage POCJ13]	False	0.155	64.0	5.03e-09					0	False	F
QGNH01000331.1_5	QGNH01000331.1	QGNH01000331.1	5	3431	3778	-1	E	YP_010653556.1	YP_010653556.1 methyltransferase [Gordonia phage Pickett]	False	0.623	131.0	6.48e-35		VOG03586	REFSEQ DNA methyltransferase; Xu	Xu	0	False	F
QGNH01000331.1_6	QGNH01000331.1	QGNH01000331.1	6	3941	4645	-1	E											0	False	F
QGNH01000331.1_7	QGNH01000331.1	QGNH01000331.1	7	4735	4965	-1	E											0	False	F
QGNH01000331.1_8	QGNH01000331.1	QGNH01000331.1	8	4962	5213	-1	E											0	False	F
QGNH01000331.1_9	QGNH01000331.1	QGNH01000331.1	9	5299	5658	-1	E											0	False	
QGNH01000331.1_10	QGNH01000331.1	QGNH01000331.1	10	5627	5905	-1	D							Helix-turn-helix [PF01381.25]				0	False	
QGNH01000331.1_11	QGNH01000331.1	QGNH01000331.1	11	5909	6145	-1	E											0	False	
QGNH01000331.1_12	QGNH01000331.1	QGNH01000331.1	12	6196	6459	-1	E											0	False	
QGNH01000331.1_13	QGNH01000331.1	QGNH01000331.1	13	6510	7208	-1	D							Glycosyltransferase like family 2 [PF13641.9]; Glycosyltransferase like family 2 [PF10111.12]				0	False	
QGNH01000331.1_14	QGNH01000331.1	QGNH01000331.1	14	7205	7474	-1	E											0	False	F
QGNH01000331.1_15	QGNH01000331.1	QGNH01000331.1	15	7471	8151	-1	D							Glycosyltransferase like family [PF13712.9]				0	False	F
QGNH01000331.1_16	QGNH01000331.1	QGNH01000331.1	16	8148	8579	-1	D	YP_010648350.1	YP_010648350.1 DNA modification methyltransferase [Staphylococcus phage IME1354_01]	False	0.627	159.0	4.162e-44	DNA N-6-adenine-methyltransferase (Dam) [PF05869.14]				0	False	F
QGNH01000331.1_17	QGNH01000331.1	QGNH01000331.1	17	8576	9151	-1	D							Methyltransferase domain [PF13578.9]				0	False	F
QGNH01000331.1_18	QGNH01000331.1	QGNH01000331.1	18	9144	9539	-1	E											0	False	F
QGNH01000331.1_19	QGNH01000331.1	QGNH01000331.1	19	9536	9724	-1	E											0	False	F
QGNH01000331.1_20	QGNH01000331.1	QGNH01000331.1	20	9721	10953	-1	D	YP_005098313.1	YP_005098313.1 glycosyltransferase [Synechococcus phage S-CBS4]	False	0.224	83.0	1.363e-15	Glycosyl transferases group 1 [PF00534.23]; Glycosyl transferases group 1 [PF13692.9]	VOG00164	sp|Q8QL20|Y356_SIRV1 Uncharacterized protein 356; Xu	Xu	0	False	MKF
QGNH01000331.1_21	QGNH01000331.1	QGNH01000331.1	21	10950	11231	-1	E											0	False	F
QGNH01000331.1_22	QGNH01000331.1	QGNH01000331.1	22	11228	11581	-1	E											0	False	F
QGNH01000331.1_23	QGNH01000331.1	QGNH01000331.1	23	11578	12054	-1	E											1	False	F
QGNH01000331.1_24	QGNH01000331.1	QGNH01000331.1	24	12051	12290	-1	E											0	False	F
