	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000411.1_1	QGNH01000411.1	QGNH01000411.1	1	27	1982	-1	D			YP_010053030.1	YP_010053030.1 tail sheath [Aeromonas phage 4_D05]	False	0.266	237.0	5.493e-64								Protein of unknown function (DUF3383) [PF11863.11]	VOG03778	REFSEQ tail sheath; Xu	Xu	0	False	F
QGNH01000411.1_2	QGNH01000411.1	QGNH01000411.1	2	1986	2738	-1	E			YP_007007753.1	YP_007007753.1 hypothetical protein F394_gp64 [Aeromonas phage vB_AsaM-56]	False	0.248	77.0	1.748e-14									VOG01549	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01000411.1_3	QGNH01000411.1	QGNH01000411.1	3	3046	3465	-1	E			YP_007007752.1	YP_007007752.1 head protein [Aeromonas phage vB_AsaM-56]	False	0.384	81.0	3.297e-17									VOG04390	REFSEQ head protein; Xu	Xu	0	False	F
QGNH01000411.1_4	QGNH01000411.1	QGNH01000411.1	4	3450	3602	-1	E																				0	False	F
QGNH01000411.1_5	QGNH01000411.1	QGNH01000411.1	5	3599	4042	-1	E			YP_010052951.1	YP_010052951.1 tail completion or Neck1 protein [Aeromonas phage 2_D05]	False	0.429	113.0	2.793e-28									VOG02678	REFSEQ tail completion or Neck1 protein; Xu	Xu	0	False	F
QGNH01000411.1_6	QGNH01000411.1	QGNH01000411.1	6	4036	4536	-1	D			YP_009613777.1	YP_009613777.1 virion structural protein [Acinetobacter phage AB1]	False	0.287	64.0	4.019e-11								Protein of unknown function (DUF4054) [PF13262.9]	VOG00732	REFSEQ virion structural protein; Xu	Xu	0	False	F
QGNH01000411.1_7	QGNH01000411.1	QGNH01000411.1	7	4543	4959	-1	E																				0	False	F
QGNH01000411.1_8	QGNH01000411.1	QGNH01000411.1	8	4962	6059	-1	D			YP_010052945.1	YP_010052945.1 hypothetical protein KE335_gp58 [Aeromonas phage 2_D05]	False	0.509	300.0	7.208e-89								Uncharacterized protein conserved in bacteria (DUF2184) [PF09950.12]	VOG02112	sp|A0A0U5AF03|CAPSD_BPK22 Major capsid protein; Xs	Xs	0	False	VF
QGNH01000411.1_9	QGNH01000411.1	QGNH01000411.1	9	6064	7035	-1	E			YP_010052944.1	YP_010052944.1 minor head protein [Aeromonas phage 2_D05]	False	0.45	114.0	3.7630000000000005e-26									VOG04729	REFSEQ virion structural protein; Xu	Xu	0	False	
QGNH01000411.1_10	QGNH01000411.1	QGNH01000411.1	10	7041	8393	-1	C	K09960	uncharacterized protein	YP_010053018.1	YP_010053018.1 head maturation protease [Aeromonas phage 4_D05]	False	0.32	214.0	3.484e-58								Uncharacterized protein conserved in bacteria (DUF2213) [PF09979.12]	VOG02460	sp|P44180|Y1405_HAEIN Uncharacterized protein HI_1405; Xu	Xu	0	False	
QGNH01000411.1_11	QGNH01000411.1	QGNH01000411.1	11	8528	9334	-1	D			YP_010052940.1	YP_010052940.1 head morphogenesis [Aeromonas phage 2_D05]	False	0.443	202.0	6.77e-57								Phage Mu protein F like protein [PF04233.17]	VOG03910	sp|Q38442|GP7_BPSPP Minor head protein GP7; XhXs	Xh;Xs	0	False	V
QGNH01000411.1_12	QGNH01000411.1	QGNH01000411.1	12	9327	9623	-1	E																				0	False	
QGNH01000411.1_13	QGNH01000411.1	QGNH01000411.1	13	9620	11602	-1	E																				0	False	
QGNH01000411.1_14	QGNH01000411.1	QGNH01000411.1	14	11606	12064	-1	E																				0	False	
QGNH01000411.1_15	QGNH01000411.1	QGNH01000411.1	15	12064	12495	-1	E																				0	False	
QGNH01000411.1_16	QGNH01000411.1	QGNH01000411.1	16	12517	12987	-1	E																				0	False	
QGNH01000411.1_17	QGNH01000411.1	QGNH01000411.1	17	12991	13188	-1	E																				0	False	
