	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001149.1_1	QGNH01001149.1	QGNH01001149.1	1	1	327	-1	E			YP_010052804.1	YP_010052804.1 hypothetical protein KE333_gp55 [Ralstonia phage Bakoly]	False	0.422	89.0	1.7130000000000002e-20									VOG24088	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01001149.1_2	QGNH01001149.1	QGNH01001149.1	2	370	609	-1	E																				0	False	F
QGNH01001149.1_3	QGNH01001149.1	QGNH01001149.1	3	582	1130	-1	C	K17733	peptidoglycan LD-endopeptidase CwlK [EC:3.4.-.-]							MER0469797	M15C	MER0469797 - subfamily M15C unassigned peptidases (Stenotrophomonas sp. SKA14) [M15.UPC]#M15C#{peptidase unit: 7-117}~source ZP_05135955~	False	65.0	6.215e-11	0.319					0	False	PF
QGNH01001149.1_4	QGNH01001149.1	QGNH01001149.1	4	1424	11608	-1	D			YP_010660312.1	YP_010660312.1 DarB-like antirestriction [Agrobacterium phage Atu_ph08]	True	0.381	995.0	6.533e-292								N-6 DNA Methylase [PF02384.19]; Type III restriction enzyme, res subunit [PF04851.18]; SNF2-related domain [PF00176.26]	VOG00214	sp|A7IY64|ISAA_STAXY Probable transglycosylase IsaA; Xh	Xh	0	False	F
QGNH01001149.1_5	QGNH01001149.1	QGNH01001149.1	5	11616	12773	-1	E																				0	False	
QGNH01001149.1_6	QGNH01001149.1	QGNH01001149.1	6	12774	13364	-1	E																				0	False	
QGNH01001149.1_7	QGNH01001149.1	QGNH01001149.1	7	13830	14063	-1	E																				0	False	
QGNH01001149.1_8	QGNH01001149.1	QGNH01001149.1	8	14026	14424	-1	E																				0	False	
QGNH01001149.1_9	QGNH01001149.1	QGNH01001149.1	9	14421	14864	-1	E																				0	False	
QGNH01001149.1_10	QGNH01001149.1	QGNH01001149.1	10	15033	17321	-1	D																Putative Ig domain [PF05345.15]				0	False	
QGNH01001149.1_11	QGNH01001149.1	QGNH01001149.1	11	17282	18067	-1	E																				0	False	
QGNH01001149.1_12	QGNH01001149.1	QGNH01001149.1	12	18064	20709	-1	E																				0	False	
QGNH01001149.1_13	QGNH01001149.1	QGNH01001149.1	13	20718	23303	-1	D																Pectate lyase superfamily protein [PF12708.10]				0	False	
QGNH01001149.1_14	QGNH01001149.1	QGNH01001149.1	14	23311	23805	-1	E																				0	False	
QGNH01001149.1_15	QGNH01001149.1	QGNH01001149.1	15	23805	25799	-1	E																				0	False	
QGNH01001149.1_16	QGNH01001149.1	QGNH01001149.1	16	25799	26530	-1	E																				0	False	
QGNH01001149.1_17	QGNH01001149.1	QGNH01001149.1	17	26537	27619	-1	D																Glycosyltransferase like family 2 [PF13641.9]	VOG01514	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01001149.1_18	QGNH01001149.1	QGNH01001149.1	18	27871	28335	-1	E																				0	False	F
QGNH01001149.1_19	QGNH01001149.1	QGNH01001149.1	19	28386	29000	-1	E																				0	False	F
QGNH01001149.1_20	QGNH01001149.1	QGNH01001149.1	20	29123	30334	-1	D																Family of unknown function (DUF5309) [PF17236.5]				0	False	F
QGNH01001149.1_21	QGNH01001149.1	QGNH01001149.1	21	30360	31559	-1	E																				0	False	F
QGNH01001149.1_22	QGNH01001149.1	QGNH01001149.1	22	31775	31972	-1	E																				0	False	F
QGNH01001149.1_23	QGNH01001149.1	QGNH01001149.1	23	31932	32234	-1	E																				0	False	F
