	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001905.1_1	QGNH01001905.1	QGNH01001905.1	1	50	1006	1	E															VOG02905	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01001905.1_2	QGNH01001905.1	QGNH01001905.1	2	1576	2529	-1	D	NP_203280.1	NP_203280.1 V-CATH [Epiphyas postvittana nucleopolyhedrovirus]	False	0.244	61.0	1.045e-08	MER1162606	C01A	MER1162606 - subfamily C1A unassigned peptidases (Zostera marina) [C01.UPA]#C01A#{peptidase unit: 149-355}~source KMZ74612~	False	79.0	1.686e-14	0.284	Papain family cysteine protease [PF00112.26]				0	False	PF
QGNH01001905.1_3	QGNH01001905.1	QGNH01001905.1	3	2617	3357	-1	E																		0	False	F
QGNH01001905.1_4	QGNH01001905.1	QGNH01001905.1	4	3967	4428	-1	E																		0	False	F
QGNH01001905.1_5	QGNH01001905.1	QGNH01001905.1	5	4708	5085	-1	E																		0	False	F
QGNH01001905.1_6	QGNH01001905.1	QGNH01001905.1	6	5095	5349	1	E																		0	False	F
QGNH01001905.1_7	QGNH01001905.1	QGNH01001905.1	7	5788	6627	1	D														Protein kinase domain [PF00069.28]; Protein tyrosine and serine/threonine kinase [PF07714.20]; Lipopolysaccharide kinase (Kdo/WaaP) family [PF06293.17]; Choline/ethanolamine kinase [PF01633.23]				0	False	F
QGNH01001905.1_8	QGNH01001905.1	QGNH01001905.1	8	6996	7409	-1	E																		0	False	F
QGNH01001905.1_9	QGNH01001905.1	QGNH01001905.1	9	7556	8833	1	E	YP_002122374.1	YP_002122374.1 V13 [Sputnik virophage]	False	0.261	109.0	1.435e-23												0	False	F
QGNH01001905.1_10	QGNH01001905.1	QGNH01001905.1	10	8787	10004	1	E	YP_002122374.1	YP_002122374.1 V13 [Sputnik virophage]	False	0.224	99.0	1.659e-20									VOG00569	sp|B4YNF3|V13_SPTNK Putative helicase V13; XhXr	Xr;Xh	0	False	VF
QGNH01001905.1_11	QGNH01001905.1	QGNH01001905.1	11	9967	10053	-1	E																		0	False	F
