locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
MZ334521.1_232_390_-												Hypothetical
MZ334521.1_1005_1745_+					phrog_9231	VOG05559	VOG:VOG05559	246	1.2e-104	341.6		REFSEQ terminase small subunit
MZ334521.1_1735_2022_+					phrog_14840	VOG04981	VOG:VOG04981	95	3e-38	122.2		REFSEQ hypothetical protein
MZ334521.1_2131_2571_+					phrog_17792	VOG14631	VOG:VOG14631	146	7.9e-69	222.8		REFSEQ hypothetical protein
MZ334521.1_2605_7314_+		K10955					KEGG:K10955	1569	2.7e-23	66.1		MUC2; mucin-2
MZ334521.1_7307_7645_+					phrog_1627	VOG00069	VOG:VOG00069	112	1.5e-15	49.5		sp|Q7Y5D9|FIBL2_BPT5 Collar protein p132
MZ334521.1_7860_9560_+		K21523	COG4373		phrog_38, phrog_5989	VOG07294	VOG:VOG07294	566	2.3e-36	117.9		sp|Q05219|VG13_BPML5 Gene 13 protein
MZ334521.1_9572_11011_+			COG4695		phrog_9232	VOG00562	PHROG:phrog_9232	479	1.1e-163	537.7		portal protein
MZ334521.1_11015_11290_+												Hypothetical
MZ334521.1_11292_11930_+					phrog_15680	VOG14382	VOG:VOG14382	212	1.6e-101	330.7		REFSEQ head maturation protease
MZ334521.1_11952_12437_+					phrog_38053	VOG35564	VOG:VOG35564	161	1.4e-83	271.6		REFSEQ hypothetical protein
MZ334521.1_12459_12929_+					phrog_12121	VOG14381	VOG:VOG14381	156	8e-71	229.7		REFSEQ hypothetical protein
MZ334521.1_12967_13947_+					phrog_3990	VOG01973	VOG:VOG01973	326	8.2e-72	230.1		REFSEQ major head protein
MZ334521.1_13962_14381_+					phrog_12779	VOG14383	VOG:VOG14383	139	2.4e-62	201.5		REFSEQ hypothetical protein
MZ334521.1_14378_14737_+												Hypothetical
MZ334521.1_14744_16489_+												Hypothetical
MZ334521.1_16486_16803_+												Hypothetical
MZ334521.1_16819_17001_+					phrog_31935	VOG05018	VOG:VOG05018	60	2.4e-30	97.0		REFSEQ hypothetical protein
MZ334521.1_16998_17510_+					phrog_12281	VOG04913	VOG:VOG04913	170	1.8e-64	208.8		REFSEQ tail tube protein
MZ334521.1_17542_18837_+					phrog_10244	VOG01001	PHROG:phrog_10244	431	5.2e-143	469.4		tail sheath
MZ334521.1_18896_19312_+					phrog_12452	VOG14384	VOG:VOG14384	138	8.4e-58	186.5		REFSEQ tail tube protein
MZ334521.1_19356_19832_+					phrog_14268	VOG04953	VOG:VOG04953	158	8.2e-68	220.7		REFSEQ tail assembly chaperone
MZ334521.1_19786_20043_+					phrog_12163	VOG04953	VOG:VOG04953	85	3.4e-25	81.0		REFSEQ tail assembly chaperone
MZ334521.1_20062_22425_+					phrog_14901, phrog_37282	VOG14385	VOG:VOG14385	787	2.2e-225	742.4		REFSEQ tail length tape measure protein
MZ334521.1_22422_22874_+					phrog_14280	VOG14386	VOG:VOG14386	150	2.2e-60	195.9		REFSEQ hypothetical protein
MZ334521.1_22874_24202_+					phrog_12403	VOG14388	VOG:VOG14388	442	2.8e-160	526.1		REFSEQ hypothetical protein
MZ334521.1_24202_24711_+						VOG14387	VOG:VOG14387	169	1.7e-54	175.7		REFSEQ baseplate assembly protein V
MZ334521.1_24877_25197_+												Hypothetical
MZ334521.1_25200_26423_+			COG3299		phrog_6	VOG00521	VOG:VOG00521	407	8.2e-89	291.1		sp|P51767|BPJ_BPP2 Baseplate protein J
MZ334521.1_26427_27080_+					phrog_1160	VOG00207	PHROG:phrog_1160	217	3e-41	133.8		baseplate protein
MZ334521.1_27083_28327_+					phrog_33574	VOG14390	VOG:VOG14390	414	3.1e-103	337.7		REFSEQ hypothetical protein
MZ334521.1_28396_28542_-												Hypothetical
MZ334521.1_28989_29549_+					phrog_6788	VOG01682	VOG:VOG01682	186	3.3e-66	215.1		REFSEQ hypothetical protein
MZ334521.1_29935_30978_-		K03733	COG4974		phrog_1	VOG00056	COG:COG4974	347	2.6e-34	110.8		XerD; 
MZ334521.1_31026_31175_+												Hypothetical
MZ334521.1_31401_32081_-	K03465	K03465	COG1351		phrog_85	VOG03899	VOG:VOG03899	226	6.1e-65	212.8		sp|Q05259|THYX_BPML5 Probable flavin-dependent thymidylate synthase
MZ334521.1_32098_32244_-		K06938	COG3313			VOG25553	COG:COG3313	48	8.8e-09	28.6		YdhL; 
MZ334521.1_32302_32610_+												Hypothetical
MZ334521.1_32652_35135_-	K02319	K02319	COG0417		phrog_262	VOG00345	FOAM:K02319	827	2.3e-153	504.5	2.7.7.7	pol; DNA polymerase, archaea type
MZ334521.1_35151_35558_-					phrog_13033	VOG14397	VOG:VOG14397	135	8.9e-49	157.1		REFSEQ hypothetical protein
MZ334521.1_35620_36591_-		K07465	COG2887		phrog_69	VOG00510	VOG:VOG00510	323	4.6e-34	110.6		sp|O64262|VG69_BPMD2 Gene 69 protein
MZ334521.1_36775_36978_-					phrog_15347	VOG14396	VOG:VOG14396	67	1.7e-29	93.3		REFSEQ hypothetical protein
MZ334521.1_37287_37673_-					phrog_474	VOG00810	PHROG:phrog_474	128	5.4e-21	67.2		phosphofructokinase
MZ334521.1_37881_38207_-												Hypothetical
MZ334521.1_38310_38648_-			COG0561		phrog_1238	VOG01378	VOG:VOG01378	112	3.7e-28	91.0		REFSEQ phosphoheptose isomerase
MZ334521.1_38932_39225_-												Hypothetical
MZ334521.1_39253_39720_-												Hypothetical
MZ334521.1_39884_41098_-					phrog_284	VOG02246	VOG:VOG02246	404	1.2e-54	178.5		sp|O31948|YONJ_BACSU SPbeta prophage-derived uncharacterized protein YonJ
MZ334521.1_41193_42410_-					phrog_9660	VOG05098	VOG:VOG05098	366	1.2e-168	553.6		REFSEQ hypothetical protein
MZ334521.1_42403_42588_-												Hypothetical
MZ334521.1_42588_44135_-			COG0735		phrog_12057	VOG14398	VOG:VOG14398	515	1.7e-241	794.2		REFSEQ hypothetical protein
MZ334521.1_44228_44542_-					phrog_13442	VOG06625	VOG:VOG06625	104	1e-09	30.5		REFSEQ hypothetical protein
MZ334521.1_44623_45609_-					phrog_12260	VOG14399	VOG:VOG14399	328	1.7e-121	397.7		REFSEQ hypothetical protein
MZ334521.1_45890_46018_+												Hypothetical
MZ334521.1_46297_46794_-					phrog_12980	VOG01567	VOG:VOG01567	165	7.7e-42	135.5		REFSEQ HNH endonuclease
MZ334521.1_47060_47566_+					phrog_12649	VOG04971	VOG:VOG04971	168	2.2e-67	218.4		REFSEQ hypothetical protein
MZ334521.1_47568_48038_+		K10848	COG1948		phrog_3490	VOG01108	VOG:VOG01108	156	1.4e-43	141.5		sp|P0CAF6|VF364_ASFK5 ERCC4 domain-containing protein EP364R
MZ334521.1_48216_48482_-						VOG23943	VOG:VOG23943	88	1.1e-50	162.3		REFSEQ hypothetical protein
MZ334521.1_48736_49965_-						VOG26463	VOG:VOG26463	409	6.7e-232	618.7		REFSEQ hypothetical protein
MZ334521.1_50219_50359_-												Hypothetical
MZ334521.1_50407_50721_-												Hypothetical
MZ334521.1_50718_51035_-						VOG35568	VOG:VOG35568	73	1.4e-46	149.5		REFSEQ hypothetical protein
MZ334521.1_51035_51382_-												Hypothetical
