	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000186.1_1	QGNH01000186.1	QGNH01000186.1	1	3	2201	-1	E											0	False	F
QGNH01000186.1_2	QGNH01000186.1	QGNH01000186.1	2	2208	4133	-1	E											0	False	F
QGNH01000186.1_3	QGNH01000186.1	QGNH01000186.1	3	4141	4560	-1	E											0	False	F
QGNH01000186.1_4	QGNH01000186.1	QGNH01000186.1	4	4570	7110	-1	E											0	False	F
QGNH01000186.1_5	QGNH01000186.1	QGNH01000186.1	5	7139	9226	-1	E											0	False	
QGNH01000186.1_6	QGNH01000186.1	QGNH01000186.1	6	9229	10686	-1	E											0	False	
QGNH01000186.1_7	QGNH01000186.1	QGNH01000186.1	7	10688	11044	-1	E											0	False	
QGNH01000186.1_8	QGNH01000186.1	QGNH01000186.1	8	11048	13036	-1	D							Phage stabilisation protein [PF11134.11]	VOG10156	sp|P26749|VG10_BPP22 Packaged DNA stabilization protein gp10; Xh	Xh	0	False	
QGNH01000186.1_9	QGNH01000186.1	QGNH01000186.1	9	13038	14657	-1	D	YP_009274791.1	YP_009274791.1 tail spike protein [Bacillus phage Eldridge]	False	0.388	60.0	4.097e-08	Pectate lyase superfamily protein [PF12708.10]				0	False	
QGNH01000186.1_10	QGNH01000186.1	QGNH01000186.1	10	14657	15364	-1	E								VOG12454	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000186.1_11	QGNH01000186.1	QGNH01000186.1	11	15361	15591	-1	E											0	False	
QGNH01000186.1_12	QGNH01000186.1	QGNH01000186.1	12	15660	16664	-1	E											0	False	
QGNH01000186.1_13	QGNH01000186.1	QGNH01000186.1	13	16677	17612	-1	E											0	False	
QGNH01000186.1_14	QGNH01000186.1	QGNH01000186.1	14	17616	18263	-1	E											0	False	
QGNH01000186.1_15	QGNH01000186.1	QGNH01000186.1	15	18281	18706	-1	E											0	False	
QGNH01000186.1_16	QGNH01000186.1	QGNH01000186.1	16	18924	19820	-1	E											0	False	
QGNH01000186.1_17	QGNH01000186.1	QGNH01000186.1	17	19830	20345	-1	E											0	False	
QGNH01000186.1_18	QGNH01000186.1	QGNH01000186.1	18	20329	20613	-1	E											0	False	
QGNH01000186.1_19	QGNH01000186.1	QGNH01000186.1	19	20629	22911	-1	E											0	False	F
QGNH01000186.1_20	QGNH01000186.1	QGNH01000186.1	20	22908	24476	-1	D	YP_008320314.1	YP_008320314.1 terminase large subunit [Puniceispirillum phage HMO-2011]	False	0.24	144.0	2.45e-34	Phage terminase large subunit [PF04466.16]	VOG00705	REFSEQ terminase large subunit; Xu	Xu	0	False	F
QGNH01000186.1_21	QGNH01000186.1	QGNH01000186.1	21	24473	24832	-1	E											0	False	F
QGNH01000186.1_22	QGNH01000186.1	QGNH01000186.1	22	24934	25284	-1	E											0	False	F
QGNH01000186.1_23	QGNH01000186.1	QGNH01000186.1	23	25594	26079	1	E											0	False	F
QGNH01000186.1_24	QGNH01000186.1	QGNH01000186.1	24	26079	26288	1	E											0	False	F
QGNH01000186.1_25	QGNH01000186.1	QGNH01000186.1	25	26288	26779	1	E											0	False	F
QGNH01000186.1_26	QGNH01000186.1	QGNH01000186.1	26	26782	26994	1	E											0	False	F
QGNH01000186.1_27	QGNH01000186.1	QGNH01000186.1	27	27064	27345	1	E											0	False	F
QGNH01000186.1_28	QGNH01000186.1	QGNH01000186.1	28	27350	27535	1	E											0	False	F
