	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000266.1_1	QGNH01000266.1	QGNH01000266.1	1	1	891	-1	E																		0	False	F
QGNH01000266.1_2	QGNH01000266.1	QGNH01000266.1	2	895	1533	-1	E																		0	False	F
QGNH01000266.1_3	QGNH01000266.1	QGNH01000266.1	3	1540	2073	-1	E																		0	False	F
QGNH01000266.1_4	QGNH01000266.1	QGNH01000266.1	4	2264	2497	-1	E																		0	False	F
QGNH01000266.1_5	QGNH01000266.1	QGNH01000266.1	5	2500	3462	-1	E																		0	False	F
QGNH01000266.1_6	QGNH01000266.1	QGNH01000266.1	6	3472	3624	-1	E																		0	False	F
QGNH01000266.1_7	QGNH01000266.1	QGNH01000266.1	7	3683	4366	-1	E																		0	False	F
QGNH01000266.1_8	QGNH01000266.1	QGNH01000266.1	8	4391	4987	-1	E																		0	False	F
QGNH01000266.1_9	QGNH01000266.1	QGNH01000266.1	9	5056	6987	-1	E																		0	False	
QGNH01000266.1_10	QGNH01000266.1	QGNH01000266.1	10	7432	8436	-1	E	YP_008320314.1	YP_008320314.1 terminase large subunit [Puniceispirillum phage HMO-2011]	False	0.323	154.0	1.407e-39												0	False	
QGNH01000266.1_11	QGNH01000266.1	QGNH01000266.1	11	8414	10147	-1	D	YP_003359102.1	YP_003359102.1 exonuclease [Clavibacter phage CMP1]	False	0.323	188.0	2.377e-48	MER0223682	N09	MER0223682 - intein-containing V-type proton ATPase catalytic subunit A (Salinibacter ruber) [N09.001]#N09#{peptidase unit: 255-598}~source YP_003569898~	False	83.0	6.156e-15	0.316	Homing endonuclease [PF05204.17]; Hom_end-associated Hint [PF05203.19]	VOG00428	sp|B6YUE9|CDC6_THEON ORC1-type DNA replication protein; XhXr	Xr;Xh	0	False	VP
QGNH01000266.1_12	QGNH01000266.1	QGNH01000266.1	12	10147	10347	-1	E																		0	False	
QGNH01000266.1_13	QGNH01000266.1	QGNH01000266.1	13	10347	10571	-1	E																		0	False	
QGNH01000266.1_14	QGNH01000266.1	QGNH01000266.1	14	10564	11037	-1	E																		0	False	
QGNH01000266.1_15	QGNH01000266.1	QGNH01000266.1	15	11034	11141	-1	E																		0	False	
QGNH01000266.1_16	QGNH01000266.1	QGNH01000266.1	16	11138	11671	-1	E																		0	False	F
QGNH01000266.1_17	QGNH01000266.1	QGNH01000266.1	17	11903	12271	-1	E																		0	False	F
QGNH01000266.1_18	QGNH01000266.1	QGNH01000266.1	18	12268	12555	-1	E																		0	False	F
QGNH01000266.1_19	QGNH01000266.1	QGNH01000266.1	19	12725	12916	-1	E																		0	False	F
QGNH01000266.1_20	QGNH01000266.1	QGNH01000266.1	20	12926	13177	-1	D														Helix-turn-helix domain [PF12728.10]				0	False	F
QGNH01000266.1_21	QGNH01000266.1	QGNH01000266.1	21	13144	13644	-1	E																		0	False	F
QGNH01000266.1_22	QGNH01000266.1	QGNH01000266.1	22	14768	15112	1	E																		0	False	F
QGNH01000266.1_23	QGNH01000266.1	QGNH01000266.1	23	15551	15736	1	E																		0	False	F
QGNH01000266.1_24	QGNH01000266.1	QGNH01000266.1	24	15681	16208	-1	D														ECF sigma factor [PF07638.14]				0	False	F
