locus_tag	ftype	length_bp	gene	EC_number	COG	product
LIFPHNJL_00001	CDS	588				hypothetical protein
LIFPHNJL_00002	CDS	729				hypothetical protein
LIFPHNJL_00003	CDS	237				hypothetical protein
LIFPHNJL_00004	CDS	990				hypothetical protein
LIFPHNJL_00005	CDS	348				hypothetical protein
LIFPHNJL_00006	CDS	120				hypothetical protein
LIFPHNJL_00007	CDS	138				hypothetical protein
LIFPHNJL_00008	CDS	759				hypothetical protein
LIFPHNJL_00009	CDS	684				hypothetical protein
LIFPHNJL_00010	CDS	579				hypothetical protein
LIFPHNJL_00011	CDS	3405	DBP			Major DNA-binding protein
LIFPHNJL_00012	CDS	2040	TRM1			Tripartite terminase subunit 1
LIFPHNJL_00013	CDS	2430	gB			Envelope glycoprotein B
LIFPHNJL_00014	CDS	3036	BALF5	2.7.7.7		DNA polymerase catalytic subunit
LIFPHNJL_00015	CDS	507				hypothetical protein
LIFPHNJL_00016	CDS	498	DUT	3.6.1.23		Deoxyuridine 5'-triphosphate nucleotidohydrolase
LIFPHNJL_00017	CDS	1467				hypothetical protein
LIFPHNJL_00018	CDS	825				hypothetical protein
LIFPHNJL_00019	CDS	1593				hypothetical protein
LIFPHNJL_00020	CDS	1533				hypothetical protein
LIFPHNJL_00021	CDS	2196	gH			Envelope glycoprotein H
LIFPHNJL_00022	CDS	2136				hypothetical protein
LIFPHNJL_00023	CDS	4140	MCP			Major capsid protein
LIFPHNJL_00024	CDS	912				hypothetical protein
LIFPHNJL_00025	CDS	363				hypothetical protein
LIFPHNJL_00026	CDS	1548				hypothetical protein
LIFPHNJL_00027	CDS	1053	TRM3_1	3.1.-.-		Tripartite terminase subunit 3
LIFPHNJL_00028	CDS	309				hypothetical protein
LIFPHNJL_00029	CDS	540				hypothetical protein
LIFPHNJL_00030	CDS	1371				hypothetical protein
LIFPHNJL_00031	CDS	1020	BGLF2			Cytoplasmic envelopment protein 2
LIFPHNJL_00032	CDS	750	TRM3_2	3.1.-.-		Tripartite terminase subunit 3
LIFPHNJL_00033	CDS	978				hypothetical protein
LIFPHNJL_00034	CDS	459				hypothetical protein
LIFPHNJL_00035	CDS	1230	BGLF4	2.7.11.1		Serine/threonine-protein kinase BGLF4
LIFPHNJL_00036	CDS	1434	BGLF5	3.1.-.-		Shutoff alkaline exonuclease
LIFPHNJL_00037	CDS	201				hypothetical protein
LIFPHNJL_00038	CDS	1167	gM			Envelope glycoprotein M
LIFPHNJL_00039	CDS	1893				hypothetical protein
LIFPHNJL_00040	CDS	798				hypothetical protein
LIFPHNJL_00041	CDS	1677	BBRF1			Portal protein
LIFPHNJL_00042	CDS	2328				hypothetical protein
LIFPHNJL_00043	CDS	1050				hypothetical protein
LIFPHNJL_00044	CDS	753		3.2.2.27		Uracil-DNA glycosylase
LIFPHNJL_00045	CDS	387				hypothetical protein
LIFPHNJL_00046	CDS	864				hypothetical protein
LIFPHNJL_00047	CDS	1284				hypothetical protein
LIFPHNJL_00048	CDS	117				hypothetical protein
LIFPHNJL_00049	CDS	189				hypothetical protein
LIFPHNJL_00050	CDS	960				hypothetical protein
LIFPHNJL_00051	CDS	1887				hypothetical protein
LIFPHNJL_00052	CDS	189				hypothetical protein
LIFPHNJL_00053	CDS	516				hypothetical protein
LIFPHNJL_00054	CDS	120				hypothetical protein
LIFPHNJL_00055	CDS	141				hypothetical protein
LIFPHNJL_00056	CDS	204				hypothetical protein
LIFPHNJL_00057	CDS	501				hypothetical protein
LIFPHNJL_00058	CDS	288				hypothetical protein
LIFPHNJL_00059	CDS	945				hypothetical protein
LIFPHNJL_00060	CDS	2739				hypothetical protein
LIFPHNJL_00061	CDS	411				hypothetical protein
LIFPHNJL_00062	CDS	222				hypothetical protein
LIFPHNJL_00063	CDS	753				hypothetical protein
LIFPHNJL_00064	CDS	2517		2.7.7.-		DNA primase
LIFPHNJL_00065	CDS	1470				hypothetical protein
LIFPHNJL_00066	CDS	1098				hypothetical protein
LIFPHNJL_00067	CDS	1062				hypothetical protein
LIFPHNJL_00068	CDS	1245				hypothetical protein
LIFPHNJL_00069	CDS	927	RIR2	1.17.4.1		Ribonucleoside-diphosphate reductase small subunit
LIFPHNJL_00070	CDS	2415		1.17.4.1		Ribonucleoside-diphosphate reductase large subunit
LIFPHNJL_00071	CDS	1005				hypothetical protein
LIFPHNJL_00072	CDS	2805				hypothetical protein
LIFPHNJL_00073	CDS	6741				hypothetical protein
LIFPHNJL_00074	CDS	1326				hypothetical protein
LIFPHNJL_00075	CDS	834				hypothetical protein
LIFPHNJL_00076	CDS	207				hypothetical protein
LIFPHNJL_00077	CDS	1341				hypothetical protein
LIFPHNJL_00078	CDS	954				hypothetical protein
LIFPHNJL_00079	CDS	144				hypothetical protein
LIFPHNJL_00080	CDS	711				hypothetical protein
LIFPHNJL_00081	CDS	204				hypothetical protein
LIFPHNJL_00082	CDS	342				hypothetical protein
LIFPHNJL_00083	CDS	138				hypothetical protein
LIFPHNJL_00084	CDS	627				hypothetical protein
LIFPHNJL_00085	CDS	3975	BNRF1			Major tegument protein
LIFPHNJL_00086	CDS	909				hypothetical protein
LIFPHNJL_00087	CDS	528				hypothetical protein
LIFPHNJL_00088	CDS	867		2.1.1.45		Thymidylate synthase
LIFPHNJL_00089	CDS	474				hypothetical protein
LIFPHNJL_00090	CDS	441				hypothetical protein
LIFPHNJL_00091	CDS	261				hypothetical protein
