	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001193.1_1	QGNH01001193.1	QGNH01001193.1	1	50	460	1	E											0	False	F
QGNH01001193.1_2	QGNH01001193.1	QGNH01001193.1	2	528	2252	1	E											0	False	F
QGNH01001193.1_3	QGNH01001193.1	QGNH01001193.1	3	2267	2941	1	E											0	False	F
QGNH01001193.1_4	QGNH01001193.1	QGNH01001193.1	4	2986	4182	1	E	YP_009323100.1	YP_009323100.1 hypothetical protein BOW86_gp167 [Synechococcus phage S-CAM7]	False	0.423	94.0	6.725e-19					0	False	F
QGNH01001193.1_5	QGNH01001193.1	QGNH01001193.1	5	4203	7283	1	E											0	False	F
QGNH01001193.1_6	QGNH01001193.1	QGNH01001193.1	6	7299	7940	1	E											0	False	F
QGNH01001193.1_7	QGNH01001193.1	QGNH01001193.1	7	8011	8493	1	E											0	False	F
QGNH01001193.1_8	QGNH01001193.1	QGNH01001193.1	8	8608	9453	1	E											0	False	F
QGNH01001193.1_9	QGNH01001193.1	QGNH01001193.1	9	9455	11401	1	D	YP_007006694.1	YP_007006694.1 gp87 [Sphingomonas phage PAU]	False	0.309	289.0	3.912e-81	Terminase large subunit, T4likevirus-type, N-terminal [PF03237.18]	VOG00068	sp|P25479|VPP_BPP2 Terminase, ATPase subunit; XhXr	Xr;Xh	0	False	VF
QGNH01001193.1_10	QGNH01001193.1	QGNH01001193.1	10	11459	12010	1	D							Sigma-70 region 2 [PF04542.17]				0	False	F
