	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000989.1_1	QGNH01000989.1	QGNH01000989.1	1	3	251	1	E													0	False	F
QGNH01000989.1_2	QGNH01000989.1	QGNH01000989.1	2	251	733	1	C	K07474	phage terminase small subunit							Terminase small subunit [PF03592.19]				0	False	F
QGNH01000989.1_3	QGNH01000989.1	QGNH01000989.1	3	730	2502	1	D			YP_009600900.1	YP_009600900.1 terminase large subunit [Sphingobium phage Lacusarx]	True	0.484	492.0	2.019e-151	Terminase RNaseH-like domain [PF17289.5]; Terminase large subunit, T4likevirus-type, N-terminal [PF03237.18]	VOG00331	sp|P10310|TERL_BPT3 Terminase, large subunit; XhXr	Xh;Xr	0	False	VF
QGNH01000989.1_4	QGNH01000989.1	QGNH01000989.1	4	2472	2771	-1	E													0	False	F
QGNH01000989.1_5	QGNH01000989.1	QGNH01000989.1	5	3237	3476	1	E													0	False	F
QGNH01000989.1_6	QGNH01000989.1	QGNH01000989.1	6	3478	3735	1	E													0	False	F
QGNH01000989.1_7	QGNH01000989.1	QGNH01000989.1	7	4093	4356	-1	E			YP_010064271.1	YP_010064271.1 hypothetical protein KI247_gp13 [Mycobacterium phage IronMan]	False	0.565	83.0	7.767e-19		VOG20424	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01000989.1_8	QGNH01000989.1	QGNH01000989.1	8	4391	4525	-1	E													0	False	F
QGNH01000989.1_9	QGNH01000989.1	QGNH01000989.1	9	4709	4882	1	E													0	False	F
QGNH01000989.1_10	QGNH01000989.1	QGNH01000989.1	10	4957	5115	1	E													0	False	F
QGNH01000989.1_11	QGNH01000989.1	QGNH01000989.1	11	5118	5420	1	E													0	False	
QGNH01000989.1_12	QGNH01000989.1	QGNH01000989.1	12	5424	5633	1	E													0	False	
QGNH01000989.1_13	QGNH01000989.1	QGNH01000989.1	13	5732	5854	1	E													0	False	
QGNH01000989.1_14	QGNH01000989.1	QGNH01000989.1	14	5988	6776	1	D			YP_009777677.1	YP_009777677.1 Phage protein Gp37/Gp68-like protein [uncultured phage_MedDCM-OCT-S42-C7]	False	0.335	139.0	3.686e-35	Gene product 88 [PF17338.5]	VOG01505	sp|O64269|VG88_BPMD2 Gene 88 protein; Xu	Xu	0	False	
QGNH01000989.1_15	QGNH01000989.1	QGNH01000989.1	15	6739	6981	1	E													0	False	
QGNH01000989.1_16	QGNH01000989.1	QGNH01000989.1	16	7158	7493	1	E										VOG00563	sp|P17308|Y13B_BPT4 Uncharacterized 11.5 kDa protein in Gp31-cd intergenic region; Xu	Xu	0	False	F
QGNH01000989.1_17	QGNH01000989.1	QGNH01000989.1	17	7665	8117	-1	D			YP_010676343.1	YP_010676343.1 hypothetical protein PQD67_gp055 [Klebsiella phage vB_KpnS-Carvaje]	False	0.407	78.0	6.046e-16	YspA, cpYpsA-related SLOG family [PF10686.12]				0	False	F
QGNH01000989.1_18	QGNH01000989.1	QGNH01000989.1	18	8095	8322	-1	E													0	False	F
QGNH01000989.1_19	QGNH01000989.1	QGNH01000989.1	19	8319	8531	-1	E													0	False	F
QGNH01000989.1_20	QGNH01000989.1	QGNH01000989.1	20	8521	8742	-1	E													0	False	F
QGNH01000989.1_21	QGNH01000989.1	QGNH01000989.1	21	8739	9002	-1	E													0	False	F
QGNH01000989.1_22	QGNH01000989.1	QGNH01000989.1	22	9085	9249	-1	E													0	False	F
QGNH01000989.1_23	QGNH01000989.1	QGNH01000989.1	23	9685	10488	-1	E													0	False	F
QGNH01000989.1_24	QGNH01000989.1	QGNH01000989.1	24	10901	11116	-1	E													0	False	F
QGNH01000989.1_25	QGNH01000989.1	QGNH01000989.1	25	11680	12075	1	E													0	False	F
QGNH01000989.1_26	QGNH01000989.1	QGNH01000989.1	26	12076	12276	1	E													0	False	F
QGNH01000989.1_27	QGNH01000989.1	QGNH01000989.1	27	12277	12453	1	E													0	False	F
