	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000139.1_1	QGNH01000139.1	QGNH01000139.1	1	2	247	1	D																Helix-turn-helix domain [PF12844.10]; Helix-turn-helix [PF01381.25]				0	False	F
QGNH01000139.1_2	QGNH01000139.1	QGNH01000139.1	2	225	482	1	E																				0	False	F
QGNH01000139.1_3	QGNH01000139.1	QGNH01000139.1	3	564	968	1	E																				0	False	F
QGNH01000139.1_4	QGNH01000139.1	QGNH01000139.1	4	1263	1475	1	E																				0	False	F
QGNH01000139.1_5	QGNH01000139.1	QGNH01000139.1	5	1549	1746	1	E																				0	False	F
QGNH01000139.1_6	QGNH01000139.1	QGNH01000139.1	6	1739	1900	1	E																				0	False	F
QGNH01000139.1_7	QGNH01000139.1	QGNH01000139.1	7	1937	2161	1	E																				0	False	F
QGNH01000139.1_8	QGNH01000139.1	QGNH01000139.1	8	2184	2339	1	E																				0	False	F
QGNH01000139.1_9	QGNH01000139.1	QGNH01000139.1	9	2336	2596	1	E																				0	False	F
QGNH01000139.1_10	QGNH01000139.1	QGNH01000139.1	10	2593	2802	1	E																				0	False	F
QGNH01000139.1_11	QGNH01000139.1	QGNH01000139.1	11	3415	5139	1	C	K06919	putative DNA primase/helicase	YP_009201840.1	YP_009201840.1 DNA primase [Lactobacillus phage CL2]	False	0.29	209.0	2.846e-55								D5 N terminal like [PF08706.14]; Poxvirus D5 protein-like [PF03288.19]	VOG00138	sp|Q5UQ22|YL207_MIMIV Putative helicase L207/L206; Xh	Xh	0	False	F
QGNH01000139.1_12	QGNH01000139.1	QGNH01000139.1	12	5883	7232	1	C	K02316	DNA primase [EC:2.7.7.101]	YP_009222801.1	YP_009222801.1 DNA primase [Pseudomonas phage PS-1]	False	0.405	60.0	2.997e-08								CHC2 zinc finger [PF01807.23]; Zinc-binding domain of primase-helicase [PF08273.15]	VOG02382	REFSEQ DNA primase; Xu	Xu	0	False	
QGNH01000139.1_13	QGNH01000139.1	QGNH01000139.1	13	7243	7566	1	E																				0	False	
QGNH01000139.1_14	QGNH01000139.1	QGNH01000139.1	14	7532	7648	1	E																				0	False	
QGNH01000139.1_15	QGNH01000139.1	QGNH01000139.1	15	7732	8535	1	E																				0	False	
QGNH01000139.1_16	QGNH01000139.1	QGNH01000139.1	16	8896	10974	1	D			YP_009797149.1	YP_009797149.1 terminase large subunit [Faecalibacterium phage FP_Epona]	False	0.277	244.0	5.628999999999999e-66								Phage terminase large subunit gpA, ATPase domain [PF05876.15]; Terminase large subunit gpA, endonuclease domain [PF20454.1]	VOG00695	sp|P03708|TERL_LAMBD Terminase, large subunit; XhXr	Xh;Xr	0	False	V
QGNH01000139.1_17	QGNH01000139.1	QGNH01000139.1	17	10975	11208	1	E																				0	False	
QGNH01000139.1_18	QGNH01000139.1	QGNH01000139.1	18	11213	11959	1	E																				0	False	
QGNH01000139.1_19	QGNH01000139.1	QGNH01000139.1	19	12266	12493	1	D																gpW [PF02831.18]				0	False	
