	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000191.1_1	QGNH01000191.1	QGNH01000191.1	1	2	661	1	E																	0	False	F
QGNH01000191.1_2	QGNH01000191.1	QGNH01000191.1	2	661	1389	1	E			YP_007518350.1	YP_007518350.1 hypothetical protein I904_gp08 [Vibrio phage VvAW1]	False	0.246	63.0	5.442e-10						VOG12454	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01000191.1_3	QGNH01000191.1	QGNH01000191.1	3	1389	3224	1	D			YP_001552278.1	YP_001552278.1 head closure Hc3 [Thalassomonas phage BA3]	False	0.274	74.0	3.935e-12	Phage stabilisation protein [PF11134.11]					VOG10156	sp|P26749|VG10_BPP22 Packaged DNA stabilization protein gp10; Xh	Xh	0	False	F
QGNH01000191.1_4	QGNH01000191.1	QGNH01000191.1	4	3221	3790	1	D									Aspartyl/Asparaginyl beta-hydroxylase [PF05118.18]								0	False	F
QGNH01000191.1_5	QGNH01000191.1	QGNH01000191.1	5	3787	4242	1	E																	0	False	F
QGNH01000191.1_6	QGNH01000191.1	QGNH01000191.1	6	4244	4975	1	E																	0	False	F
QGNH01000191.1_7	QGNH01000191.1	QGNH01000191.1	7	4978	6876	1	E																	0	False	F
QGNH01000191.1_8	QGNH01000191.1	QGNH01000191.1	8	6876	8858	1	E																	0	False	
QGNH01000191.1_9	QGNH01000191.1	QGNH01000191.1	9	8903	10165	1	C	K01945	phosphoribosylamine---glycine ligase [EC:6.3.4.13]							Phosphoribosylglycinamide synthetase, ATP-grasp (A) domain [PF01071.22]; Phosphoribosylglycinamide synthetase, C domain [PF02843.19]								0	False	M
QGNH01000191.1_10	QGNH01000191.1	QGNH01000191.1	10	10165	10524	1	E																	0	False	
QGNH01000191.1_11	QGNH01000191.1	QGNH01000191.1	11	10500	10706	1	E																	0	False	
QGNH01000191.1_12	QGNH01000191.1	QGNH01000191.1	12	10703	10903	1	E																	0	False	
QGNH01000191.1_13	QGNH01000191.1	QGNH01000191.1	13	10893	11402	1	C	K01185	lysozyme [EC:3.2.1.17]	YP_024909.1	YP_024909.1 gp03 R [Burkholderia phage BcepB1A]	False	0.563	178.0	2.534e-50	Phage lysozyme [PF00959.22]	GH24	GH24 lysozyme (EC 3.2.1.17)	3.2.1.17	GH24.hmm	VOG00595	sp|O80288|ENLYS_BPPS3 SAR-endolysin; XhXp	Xp;Xh	0	False	
