	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
NC_028823_1	NC_028823	NC_028823	1	109	564	1	E			YP_009200628.1	YP_009200628.1 minor tail protein [Mycobacterium phage Bipolar]	False	0.975	312.0	2.819e-97									VOG00726	sp|O64201|VG05_BPMD2 Gene 5 protein; Xu	Xu	0	False	F
NC_028823_2	NC_028823	NC_028823	2	587	2224	1	D			YP_009212644.1	YP_009212644.1 terminase large subunit [Mycobacterium phage Dante]	True	0.994	1146.0	0.0								Terminase large subunit, ATPase domain [PF03354.18]	VOG00185	sp|O64206|VG13_BPMD2 Gene 13 protein; Xu	Xu	0	False	F
NC_028823_3	NC_028823	NC_028823	3	2255	3625	1	D			YP_009200630.1	YP_009200630.1 portal protein [Mycobacterium phage Bipolar]	True	0.978	942.0	2.129e-309								Phage portal protein, SPP1 Gp6-like [PF05133.17]	VOG00109	sp|Q05220|PORTL_BPML5 Portal protein; XpXrXs	Xp;Xr;Xs	0	False	VF
NC_028823_4	NC_028823	NC_028823	4	3612	4367	1	E			YP_009954586.1	YP_009954586.1 head maturation protease [Mycobacterium phage Batiatus]	True	0.92	485.0	4.394e-155									VOG00912	sp|O64208|VG15_BPMD2 Gene 15 protein; Xu	Xu	0	False	F
NC_028823_5	NC_028823	NC_028823	5	4306	5043	1	E			YP_009200632.1	YP_009200632.1 head scaffolding protein [Mycobacterium phage Bipolar]	True	0.913	414.0	1.066e-130												0	False	F
NC_028823_6	NC_028823	NC_028823	6	5062	5883	1	D			YP_009200633.1	YP_009200633.1 major capsid protein [Mycobacterium phage Bipolar]	True	0.926	531.0	8.622e-171								P22 coat protein - gene protein 5 [PF11651.11]	VOG00529	sp|P19727|CAPSB_BPT7 Minor capsid protein; XrXs	Xr;Xs	0	False	V
NC_028823_7	NC_028823	NC_028823	7	5883	6449	1	E			YP_009200634.1	YP_009200634.1 head-tail adaptor Ad1 [Mycobacterium phage Bipolar]	True	0.91	359.0	8.078e-113									VOG00699	REFSEQ head-tail adaptor; Xu	Xu	0	False	
NC_028823_8	NC_028823	NC_028823	8	6446	6778	1	E			YP_009200635.1	YP_009200635.1 head-tail adaptor [Mycobacterium phage Bipolar]	False	0.981	230.0	1.792e-69									VOG00901	sp|O64214|VG20_BPMD2 Gene 20 protein; Xu	Xu	0	False	
NC_028823_9	NC_028823	NC_028823	9	6781	7107	1	D			YP_009200636.1	YP_009200636.1 head-tail connector protein [Mycobacterium phage Bipolar]	False	0.985	227.0	2.036e-68								Bacteriophage HK97-gp10, putative tail-component [PF04883.15]	VOG04260	REFSEQ head-tail connector protein; Xu	Xu	0	False	
NC_028823_10	NC_028823	NC_028823	10	7097	7504	1	E			YP_009200637.1	YP_009200637.1 head-tail adaptor [Mycobacterium phage Bipolar]	False	0.956	274.0	3.571e-84									VOG00096	sp|O64216|VG22_BPMD2 Gene 22 protein; Xu	Xu	0	False	
NC_028823_11	NC_028823	NC_028823	11	7599	8408	1	E			YP_009957729.1	YP_009957729.1 major tail protein [Mycobacterium phage Gorge]	True	1.0	576.0	3.309e-186									VOG00135	sp|Q05229|VG23_BPML5 Major tail protein Gp23; Xs	Xs	0	False	V
NC_028823_12	NC_028823	NC_028823	12	8545	9096	1	E			YP_009955931.1	YP_009955931.1 tail assembly chaperone [Mycobacterium phage DillTech15]	True	0.957	370.0	9.287e-117									VOG00190	REFSEQ tail assembly chaperone; Xu	Xu	0	False	
NC_028823_13	NC_028823	NC_028823	13	9047	9481	1	E			YP_009957001.1	YP_009957001.1 tail assembly chaperone [Mycobacterium phage Filuzino]	False	0.979	299.0	6.7309999999999985e-93									VOG00190	REFSEQ tail assembly chaperone; Xu	Xu	0	False	
NC_028823_14	NC_028823	NC_028823	14	9500	13027	1	D			YP_009200641.1	YP_009200641.1 tail length tape measure protein [Mycobacterium phage Bipolar]	True	0.909	2231.0	0.0								Tape measure protein [PF20155.2]	VOG06180	REFSEQ tail length tape measure protein; Xu	Xu	0	False	
NC_028823_15	NC_028823	NC_028823	15	13028	14737	1	E			YP_009608197.1	YP_009608197.1 minor tail subunit [Mycobacterium phage Shauna1]	True	1.0	1210.0	0.0												0	False	
NC_028823_16	NC_028823	NC_028823	16	14807	16516	1	E			YP_009200643.1	YP_009200643.1 minor tail protein [Mycobacterium phage Bipolar]	True	0.983	1181.0	0.0									VOG02068	sp|Q05235|VG28_BPML5 Minor tail protein Gp28; Xu	Xu	0	False	
NC_028823_17	NC_028823	NC_028823	17	16571	17401	1	E			YP_009200644.1	YP_009200644.1 minor tail protein [Mycobacterium phage Bipolar]	True	0.955	556.0	2.355e-179									VOG08267	REFSEQ minor tail protein; Xu	Xu	0	False	
NC_028823_18	NC_028823	NC_028823	18	17398	19890	1	E			YP_009200645.1	YP_009200645.1 minor tail protein [Mycobacterium phage Bipolar]	True	0.962	1680.0	0.0									VOG04920	REFSEQ minor tail protein with lysin activity; Xu	Xu	0	False	
NC_028823_19	NC_028823	NC_028823	19	19887	22733	1	C	K01286	D-alanyl-D-alanine carboxypeptidase [EC:3.4.16.4]	YP_009200646.1	YP_009200646.1 minor tail protein [Mycobacterium phage Bipolar]	True	0.924	1834.0	0.0	MER0298104	S12	MER0298104 - family S12 unassigned peptidases () [S12.UPW]#S12#{peptidase unit: 71-378}~source AER47888~	True	646.0	3.438e-198	0.99	Beta-lactamase [PF00144.27]	VOG04920	REFSEQ minor tail protein with lysin activity; Xu	Xu	0	False	P
NC_028823_20	NC_028823	NC_028823	20	22730	23677	1	E			YP_009200647.1	YP_009200647.1 minor tail protein [Mycobacterium phage Bipolar]	True	0.896	588.0	1.1929999999999999e-189												0	False	
NC_028823_21	NC_028823	NC_028823	21	23745	24176	1	E			YP_009958564.1	YP_009958564.1 hypothetical protein I5H52_gp022 [Mycobacterium phage Kersh]	False	0.901	271.0	4.78e-83									VOG04189	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_028823_22	NC_028823	NC_028823	22	24488	24781	1	E			YP_009200650.1	YP_009200650.1 hypothetical protein AVT13_gp023 [Mycobacterium phage Bipolar]	False	1.0	207.0	6.312e-62									VOG08268	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_028823_23	NC_028823	NC_028823	23	24931	25083	1	E			YP_009956168.1	YP_009956168.1 hypothetical protein I5H29_gp29 [Mycobacterium phage Doug]	False	0.965	104.0	6.236e-27									VOG01868	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_028823_24	NC_028823	NC_028823	24	25155	25388	1	E			YP_655790.1	YP_655790.1 gp29 [Mycobacterium phage PMC]	False	0.915	150.0	2.672e-42									VOG05794	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_028823_25	NC_028823	NC_028823	25	25385	26593	1	E			YP_009200654.1	YP_009200654.1 endolysin [Mycobacterium phage Bipolar]	True	1.0	876.0	8.765e-288												0	False	
NC_028823_26	NC_028823	NC_028823	26	26593	27594	1	D			YP_009200655.1	YP_009200655.1 endolysin [Mycobacterium phage Bipolar]	True	1.0	713.0	1.137e-232								Cutinase [PF01083.25]; PE-PPE domain [PF08237.14]	VOG00985	sp|O64205|LYSB_BPMD2 Endolysin B; XhXp	Xp;Xh	0	False	
NC_028823_27	NC_028823	NC_028823	27	27603	27836	1	D			YP_009200656.1	YP_009200656.1 holin [Mycobacterium phage Bipolar]	False	0.868	141.0	2.829e-39								Putative lactococcus lactis phage r1t holin [PF16945.8]	VOG00319	sp|Q38134|HOLIN_BPR1T Holin; XhXp	Xp;Xh	0	False	
NC_028823_28	NC_028823	NC_028823	28	27833	28207	1	D			YP_009200657.1	YP_009200657.1 minor tail protein [Mycobacterium phage Bipolar]	False	0.911	238.0	4.644000000000002e-72								Protein of unknown function (DUF2746) [PF10874.11]	VOG00752	sp|Q05239|VG30_BPML5 Gene 30 protein; Xu	Xu	0	False	
NC_028823_29	NC_028823	NC_028823	29	28232	28465	1	E			YP_009200658.1	YP_009200658.1 hypothetical protein AVT13_gp031 [Mycobacterium phage Bipolar]	False	1.0	166.0	6.184e-48												0	False	
NC_028823_30	NC_028823	NC_028823	30	28452	29273	1	D			YP_009200659.1	YP_009200659.1 DNA polymerase exonuclease subunit [Mycobacterium phage Bipolar]	True	0.992	574.0	1.934e-185								RNase_H superfamily [PF13482.9]	VOG01302	sp|P00581|DPOL_BPT7 DNA-directed DNA polymerase; XhXr	Xr;Xh	0	False	V
NC_028823_31	NC_028823	NC_028823	31	29360	29578	1	E			YP_009216308.1	YP_009216308.1 hypothetical protein ALICE_43 [Mycobacterium phage Alice]	False	0.993	153.0	1.204e-43									VOG00813	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_028823_32	NC_028823	NC_028823	32	29571	29663	1	E																	VOG08383	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_028823_33	NC_028823	NC_028823	33	29711	30223	-1	E			YP_009200663.1	YP_009200663.1 transcriptional repressor [Mycobacterium phage Bipolar]	True	1.0	367.0	8.533000000000002e-116									VOG00931	sp|Q05286|VG71_BPML5 Repressor-like immunity protein; Xu	Xu	0	False	
NC_028823_34	NC_028823	NC_028823	34	30277	30696	-1	E			YP_009200664.1	YP_009200664.1 hypothetical protein AVT13_gp037 [Mycobacterium phage Bipolar]	False	0.952	280.0	2.019e-86									VOG06165	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_028823_35	NC_028823	NC_028823	35	30729	30917	-1	E																				0	False	
NC_028823_36	NC_028823	NC_028823	36	30973	31134	-1	E																				0	False	
NC_028823_37	NC_028823	NC_028823	37	31381	32499	1	C	K14059	integrase	YP_009200666.1	YP_009200666.1 integrase [Mycobacterium phage Bipolar]	True	0.975	766.0	3.251e-250								Phage integrase family [PF00589.25]	VOG00056	sp|P22877|INTR_SACER Integrase; XhXr	Xr;Xh	0	False	V
NC_028823_38	NC_028823	NC_028823	38	32565	33017	-1	E			YP_009954626.1	YP_009954626.1 hypothetical protein I5H14_gp044 [Mycobacterium phage Batiatus]	False	0.974	310.0	1.785e-96									VOG08577	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_028823_39	NC_028823	NC_028823	39	33277	33780	-1	E			YP_009200668.1	YP_009200668.1 transcriptional repressor [Mycobacterium phage Bipolar]	False	0.906	318.0	7.296e-99									VOG03903	REFSEQ transcriptional repressor; Xu	Xu	0	False	
NC_028823_40	NC_028823	NC_028823	40	33964	34269	1	E			YP_009962505.1	YP_009962505.1 transcriptional repressor [Mycobacterium phage Spikelee]	False	0.986	213.0	1.262e-63												0	False	
NC_028823_41	NC_028823	NC_028823	41	34329	35264	1	E			YP_009960731.1	YP_009960731.1 hypothetical protein I5H73_gp045 [Mycobacterium phage OldBen]	True	0.903	588.0	1.357e-189									VOG08580	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_028823_42	NC_028823	NC_028823	42	35261	36070	1	D			YP_009960732.1	YP_009960732.1 ParB-like partition protein [Mycobacterium phage OldBen]	True	0.963	547.0	3.271e-176								Family of unknown function (DUF6551) [PF20188.1]	VOG02129	REFSEQ ParB-like partition protein; Xu	Xu	0	False	
NC_028823_43	NC_028823	NC_028823	43	36067	36282	1	E			YP_009960733.1	YP_009960733.1 hypothetical protein I5H73_gp047 [Mycobacterium phage OldBen]	False	0.963	146.0	3.418e-41									VOG06173	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_028823_44	NC_028823	NC_028823	44	36279	36377	1	E			YP_009125229.1	YP_009125229.1 hypothetical protein PBI_HADES_50 [Mycobacterium phage Hades]	False	0.984	69.0	4.541e-15									VOG15507	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_028823_45	NC_028823	NC_028823	45	36374	36634	1	E			YP_009200674.1	YP_009200674.1 excisionase [Mycobacterium phage Bipolar]	False	0.975	179.0	2.8299999999999996e-52												0	False	
NC_028823_46	NC_028823	NC_028823	46	36631	36861	1	E			YP_009959003.1	YP_009959003.1 hypothetical protein I5H56_gp050 [Mycobacterium phage KristaRAM]	False	0.95	154.0	7.814999999999999e-44									VOG08579	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_028823_47	NC_028823	NC_028823	47	36854	37099	1	E			YP_009959004.1	YP_009959004.1 hypothetical protein I5H56_gp051 [Mycobacterium phage KristaRAM]	False	1.0	176.0	2.021e-51												0	False	
NC_028823_48	NC_028823	NC_028823	48	37103	37534	1	E			YP_009959005.1	YP_009959005.1 hypothetical protein I5H56_gp052 [Mycobacterium phage KristaRAM]	False	0.937	283.0	2.684e-87									VOG01704	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_028823_49	NC_028823	NC_028823	49	37677	37868	1	E			YP_009856232.1	YP_009856232.1 hypothetical protein HWD06_gp046 [Mycobacterium phage Cornie]	False	0.92	124.0	1.5829999999999998e-33									VOG08581	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_028823_50	NC_028823	NC_028823	50	37865	38041	1	E			YP_009200679.1	YP_009200679.1 hypothetical protein AVT13_gp052 [Mycobacterium phage Bipolar]	False	1.0	128.0	3.757e-35									VOG08583	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_028823_51	NC_028823	NC_028823	51	38038	38499	1	E			YP_009200680.1	YP_009200680.1 hypothetical protein AVT13_gp053 [Mycobacterium phage Bipolar]	False	0.944	305.0	9.107e-95									VOG34327	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_028823_52	NC_028823	NC_028823	52	38577	38858	1	E			YP_009636463.1	YP_009636463.1 hypothetical protein FGG21_gp050 [Mycobacterium phage DLane]	False	1.0	214.0	2.4e-64									VOG08585	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_028823_53	NC_028823	NC_028823	53	38855	39202	1	D			YP_009200682.1	YP_009200682.1 hypothetical protein AVT13_gp055 [Mycobacterium phage Bipolar]	False	1.0	246.0	7.423e-75								Protein of unknown function (DUF732) [PF05305.17]	VOG01028	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_028823_54	NC_028823	NC_028823	54	39202	39603	1	C	K18955	WhiB family transcriptional regulator, redox-sensing transcriptional regulator	YP_009200683.1	YP_009200683.1 WhiB [Mycobacterium phage Bipolar]	False	1.0	297.0	1.9159999999999998e-92								Transcription factor WhiB [PF02467.19]	VOG01986	sp|A0QTG3|WHIB2_MYCS2 Transcriptional regulator WhiB2; Xh	Xh	0	False	
NC_028823_55	NC_028823	NC_028823	55	39600	40100	1	E			YP_009206788.1	YP_009206788.1 hypothetical protein FLORINDA_70 [Mycobacterium phage Florinda]	False	0.992	350.0	5.508e-110									VOG08584	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_028823_56	NC_028823	NC_028823	56	40097	40462	1	E			YP_009200685.1	YP_009200685.1 DNA binding protein [Mycobacterium phage Bipolar]	False	0.965	248.0	1.494e-75												0	False	
NC_028823_57	NC_028823	NC_028823	57	40462	40617	1	E			YP_009200686.1	YP_009200686.1 hypothetical protein AVT13_gp059 [Mycobacterium phage Bipolar]	False	1.0	125.0	2.405e-34									VOG08586	REFSEQ hypothetical protein; Xu	Xu	0	False	
