	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000982.1_1	QGNH01000982.1	QGNH01000982.1	1	383	676	-1	E											0	False	F
QGNH01000982.1_2	QGNH01000982.1	QGNH01000982.1	2	873	1094	-1	E											0	False	F
QGNH01000982.1_3	QGNH01000982.1	QGNH01000982.1	3	1091	2512	-1	D	YP_010665255.1	YP_010665255.1 ATP-dependent DNA helicase [Ochrobactrum phage vB_OspP_OH]	False	0.305	206.0	2.212e-55	SNF2-related domain [PF00176.26]	VOG00107	sp|P20703|UVSW_BPT4 ATP-dependent DNA helicase uvsW; Xh	Xh	0	False	F
QGNH01000982.1_4	QGNH01000982.1	QGNH01000982.1	4	2509	3120	-1	D							5'-deoxynucleotidase YfbR-like [PF12917.10]	VOG01019	sp|G3FFN4|DATPH_BPVC8 dATP triphosphohydrolase; Xu	Xu	0	False	F
QGNH01000982.1_5	QGNH01000982.1	QGNH01000982.1	5	3201	3605	-1	E											0	False	F
QGNH01000982.1_6	QGNH01000982.1	QGNH01000982.1	6	3602	3832	-1	E											0	False	F
QGNH01000982.1_7	QGNH01000982.1	QGNH01000982.1	7	3843	4886	-1	D	YP_010665251.1	YP_010665251.1 2-aminooxy adenylosuccinate synthetase [Ochrobactrum phage vB_OspP_OH]	False	0.325	174.0	4.124e-46	Adenylosuccinate synthetase [PF00709.24]	VOG08445	sp|B3QQZ0|PURA_CHLP8 Adenylosuccinate synthetase; Xh	Xh	0	False	F
QGNH01000982.1_8	QGNH01000982.1	QGNH01000982.1	8	4868	5302	-1	D	YP_008873205.1	YP_008873205.1 hypothetical protein X916_gp29 [Pseudomonas phage PPpW-3]	False	0.466	72.0	7.359e-14	Domain of unknown function (DUF6378) [PF19905.2]				0	False	F
QGNH01000982.1_9	QGNH01000982.1	QGNH01000982.1	9	5299	5817	-1	E											0	False	
QGNH01000982.1_10	QGNH01000982.1	QGNH01000982.1	10	5814	6458	-1	D	YP_009797324.1	YP_009797324.1 DNA methyltransferase [Faecalibacterium phage FP_Mushu]	False	0.33	112.0	1.167e-26	DNA methylase [PF01555.21]	VOG06731	sp|P14751|MTR1_CERSP Type II methyltransferase M.RsrI; XhXp	Xh;Xp	0	False	
QGNH01000982.1_11	QGNH01000982.1	QGNH01000982.1	11	6455	8293	-1	D	YP_010665247.1	YP_010665247.1 DNA polymerase I [Ochrobactrum phage vB_OspP_OH]	False	0.33	311.0	3.74e-89	DNA polymerase family A [PF00476.23]; 3'-5' exonuclease [PF01612.23]	VOG00075	sp|O64235|DPOL_BPMD2 DNA polymerase; XhXr	Xh;Xr	0	False	VF
QGNH01000982.1_12	QGNH01000982.1	QGNH01000982.1	12	8290	8979	-1	D	YP_010078159.1	YP_010078159.1 endonuclease VII [Ralstonia phage Raharianne]	False	0.528	85.0	1.812e-17	HNH endonuclease [PF14279.9]; HNH endonuclease [PF01844.26]	VOG04571	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01000982.1_13	QGNH01000982.1	QGNH01000982.1	13	9076	9339	-1	E											0	False	F
QGNH01000982.1_14	QGNH01000982.1	QGNH01000982.1	14	9418	10443	-1	E	YP_010665245.1	YP_010665245.1 hypothetical protein PQB35_gp26 [Ochrobactrum phage vB_OspP_OH]	False	0.385	173.0	6.372e-46		VOG09698	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01000982.1_15	QGNH01000982.1	QGNH01000982.1	15	10475	11473	-1	D	YP_009301092.1	YP_009301092.1 endonuclease VII [Gordonia phage Yvonnetastic]	False	0.5	68.0	5.053e-11	Recombination endonuclease VII [PF02945.18]	VOG01422	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01000982.1_16	QGNH01000982.1	QGNH01000982.1	16	11538	11843	-1	E											0	False	F
QGNH01000982.1_17	QGNH01000982.1	QGNH01000982.1	17	11965	12075	-1	E											0	False	F
QGNH01000982.1_18	QGNH01000982.1	QGNH01000982.1	18	12086	12274	-1	E											0	False	F
QGNH01000982.1_19	QGNH01000982.1	QGNH01000982.1	19	12518	12679	-1	E											0	False	F
