locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
NC_048136.1_933_1433_+					phrog_2568	VOG00807	PHROG:phrog_2568	166	1.3e-55	178.8		ocr-like anti-restriction
NC_048136.1_1778_2068_+					phrog_2385	VOG03819	VOG:VOG03819	96	3.2e-30	96.3		REFSEQ hypothetical protein
NC_048136.1_2068_2394_+												Hypothetical
NC_048136.1_2498_5179_+		K21313	COG5108		phrog_414	VOG00796	KEGG:K21313	893	0	1557.6	2.7.7.6	1; T7 RNA polymerase
NC_048136.1_5192_5407_+												Hypothetical
NC_048136.1_5579_5758_+												Hypothetical
NC_048136.1_5826_6002_-												Hypothetical
NC_048136.1_6026_7093_+		K10777	COG1793		phrog_114	VOG00242	VOG:VOG00242	355	4.7e-88	287.8		sp|P00970|DNLI_BPT4 DNA ligase
NC_048136.1_7225_7485_+					phrog_1777	VOG03271	VOG:VOG03271	86	2.3e-37	118.7		sp|P07718|Y16_BPT3 Uncharacterized gene 1.6 protein
NC_048136.1_7478_7786_+												Hypothetical
NC_048136.1_7864_8022_+					phrog_1307	VOG01415	PHROG:phrog_1307	52	7.2e-27	84.5		RNA polymerase inhibitor
NC_048136.1_8080_8778_+					phrog_112	VOG00262	VOG:VOG00262	232	1.3e-50	163.9		sp|P20313|SSB_BPT3 Single-stranded DNA-binding protein
NC_048136.1_8814_9233_+		K21525			phrog_945	VOG00381	PHROG:phrog_945	139	8.4e-67	214.8		endonuclease
NC_048136.1_9230_9460_+												Hypothetical
NC_048136.1_9450_9908_+		K01446	COG3023		phrog_822	VOG04266	PHROG:phrog_822	152	1.2e-79	257.9		amidase
NC_048136.1_9922_10134_+												Hypothetical
NC_048136.1_10203_11903_+		K21502	COG0305		phrog_239	VOG04360	KEGG:K21502	566	4.3e-278	914.8	2.7.7.- 3.6.4.12	Gp4; DNA primase/helicase
NC_048136.1_11920_12450_+												Hypothetical
NC_048136.1_12523_14541_+		K21238	COG0749		phrog_17	VOG00075	KEGG:K21238	672	0	1118.9	2.7.7.7	Gp5; T7virus DNA-directed DNA polymerase
NC_048136.1_14621_15016_+					phrog_6254	VOG00678	PHROG:phrog_6254	131	5.9e-45	142.8		HNH endonuclease
NC_048136.1_15119_15292_+		K21238			phrog_15971	VOG02043	KEGG:K21238	57	7e-26	81.6	2.7.7.7	Gp5; T7virus DNA-directed DNA polymerase
NC_048136.1_15292_15582_+					phrog_1452	VOG00112	VOG:VOG00112	96	7.9e-33	104.6		sp|P20319|V55_BPT3 Gene 5.5 protein
NC_048136.1_15785_16651_+		K21526	COG0258		phrog_107	VOG07202	KEGG:K21526	288	4.1e-148	483.6	3.1.11.3	Gp6; exonuclease
NC_048136.1_16860_17132_+												Hypothetical
NC_048136.1_17142_17366_+												Hypothetical
NC_048136.1_17371_17772_+					phrog_2746	VOG02694	PHROG:phrog_2746	133	3.5e-40	128.4		host range and adsorption protein
NC_048136.1_18416_19984_+					phrog_449	VOG00516	PHROG:phrog_449	522	5.7e-213	699.3		head-tail adaptor
NC_048136.1_20081_20962_+					phrog_1052	VOG00327	PHROG:phrog_1052	293	1.3e-97	318.2		head assembly
NC_048136.1_21093_22142_+					phrog_267	VOG00529	PHROG:phrog_267	349	1.4e-109	357.6		major head protein
NC_048136.1_22199_22405_+					phrog_7473	VOG16702	VOG:VOG16702	68	1.4e-37	118.9		REFSEQ hypothetical protein
NC_048136.1_22464_23030_+					phrog_446	VOG02047	PHROG:phrog_446	188	1.1e-71	231.9		tail protein
NC_048136.1_23042_25411_+					phrog_457	VOG02059	PHROG:phrog_457	789	1.1e-285	941.1		tail protein
NC_048136.1_25498_25980_+					phrog_308	VOG01323	VOG:VOG01323	160	3.1e-47	151.9		sp|P03723|GP13_BPT7 Probable scaffold protein gp13
NC_048136.1_25943_26353_+		K18960			phrog_2633	VOG00650	PHROG:phrog_2633	136	2.3e-42	135.9		endonuclease VII
NC_048136.1_26381_26944_+					phrog_805	VOG00167	PHROG:phrog_805	187	1.6e-64	209.0		internal virion protein
NC_048136.1_26956_29238_+					phrog_1339	VOG08684	PHROG:phrog_1339	760	0	1087.7		internal virion protein
NC_048136.1_29675_33571_+		K21508			phrog_342	VOG00094	KEGG:K21508	1298	0	2053.5	4.2.2.-	Gp16; peptidoglycan hydrolase
NC_048136.1_33637_35646_+					phrog_31166	VOG00661	VOG:VOG00661	669	3.7e-154	502.2		REFSEQ tail fiber protein
NC_048136.1_35662_35856_+					phrog_920	VOG01358	PHROG:phrog_920	64	3.3e-27	85.3		holin
NC_048136.1_35853_36116_+					phrog_1351	VOG00438	PHROG:phrog_1351	87	6.2e-38	120.6		terminase small subunit
NC_048136.1_36219_36656_+					phrog_1327	VOG02030	PHROG:phrog_1327	145	1.4e-58	188.4		Rz-like spanin
NC_048136.1_36710_38476_+			COG5410		phrog_38	VOG00331	VOG:VOG00331	588	1.7e-159	524.2		sp|P10310|TERL_BPT3 Terminase, large subunit
NC_048136.1_38486_39028_+					phrog_99	VOG00011	PHROG:phrog_99	180	1.1e-38	124.7		HNH endonuclease
NC_048136.1_39269_39403_+												Hypothetical
