locus_tag	ftype	length_bp	gene	EC_number	COG	product
DKANOCLB_00001	CDS	1377				hypothetical protein
DKANOCLB_00002	CDS	504				hypothetical protein
DKANOCLB_00003	CDS	462				hypothetical protein
DKANOCLB_00004	CDS	315				hypothetical protein
DKANOCLB_00005	CDS	237				hypothetical protein
DKANOCLB_00006	CDS	777				hypothetical protein
DKANOCLB_00007	CDS	444				hypothetical protein
DKANOCLB_00008	CDS	141				hypothetical protein
DKANOCLB_00009	CDS	210				hypothetical protein
DKANOCLB_00010	CDS	690				hypothetical protein
DKANOCLB_00011	CDS	168				hypothetical protein
DKANOCLB_00012	CDS	261				hypothetical protein
DKANOCLB_00013	CDS	480				hypothetical protein
DKANOCLB_00014	CDS	774				hypothetical protein
DKANOCLB_00015	CDS	519				hypothetical protein
DKANOCLB_00016	CDS	675				hypothetical protein
DKANOCLB_00017	CDS	765				hypothetical protein
DKANOCLB_00018	CDS	357				hypothetical protein
DKANOCLB_00019	CDS	1242				hypothetical protein
DKANOCLB_00020	CDS	216				hypothetical protein
DKANOCLB_00021	CDS	222				hypothetical protein
DKANOCLB_00022	CDS	408				hypothetical protein
DKANOCLB_00023	CDS	186				hypothetical protein
DKANOCLB_00024	CDS	258				hypothetical protein
DKANOCLB_00025	CDS	363				hypothetical protein
DKANOCLB_00026	CDS	249				hypothetical protein
DKANOCLB_00027	CDS	207				hypothetical protein
DKANOCLB_00028	CDS	402				hypothetical protein
DKANOCLB_00029	CDS	348				hypothetical protein
DKANOCLB_00030	CDS	309				hypothetical protein
DKANOCLB_00031	CDS	249				hypothetical protein
DKANOCLB_00032	CDS	510	DUT	3.6.1.23		Deoxyuridine 5'-triphosphate nucleotidohydrolase
DKANOCLB_00033	CDS	174				hypothetical protein
DKANOCLB_00034	CDS	207				hypothetical protein
DKANOCLB_00035	CDS	204				hypothetical protein
DKANOCLB_00036	CDS	237				hypothetical protein
DKANOCLB_00037	CDS	390				hypothetical protein
DKANOCLB_00038	CDS	174				hypothetical protein
DKANOCLB_00039	CDS	402				hypothetical protein
DKANOCLB_00040	CDS	495				hypothetical protein
DKANOCLB_00041	CDS	1212				hypothetical protein
DKANOCLB_00042	CDS	1479	6			Portal protein
DKANOCLB_00043	CDS	981	7			Minor head protein GP7
DKANOCLB_00044	CDS	597				hypothetical protein
DKANOCLB_00045	CDS	825				Major capsid protein
DKANOCLB_00046	CDS	327				hypothetical protein
DKANOCLB_00047	CDS	315				Head completion protein gp15
DKANOCLB_00048	CDS	336				hypothetical protein
DKANOCLB_00049	CDS	414				hypothetical protein
DKANOCLB_00050	CDS	438				Tail completion protein gp17
DKANOCLB_00051	CDS	561				Putative tail protein
DKANOCLB_00052	CDS	495				hypothetical protein
DKANOCLB_00053	CDS	342				hypothetical protein
DKANOCLB_00054	CDS	2970				hypothetical protein
DKANOCLB_00055	CDS	936				hypothetical protein
DKANOCLB_00056	CDS	1884				hypothetical protein
DKANOCLB_00057	CDS	1899				hypothetical protein
DKANOCLB_00058	CDS	1824				hypothetical protein
DKANOCLB_00059	CDS	378				hypothetical protein
DKANOCLB_00060	CDS	177				hypothetical protein
DKANOCLB_00061	CDS	300				hypothetical protein
DKANOCLB_00062	CDS	1875				hypothetical protein
DKANOCLB_00063	CDS	1173				hypothetical protein
DKANOCLB_00064	CDS	396				hypothetical protein
DKANOCLB_00065	CDS	438				hypothetical protein
DKANOCLB_00066	CDS	1446				hypothetical protein
DKANOCLB_00067	CDS	207				hypothetical protein
DKANOCLB_00068	CDS	201				hypothetical protein
