	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001194.1_1	QGNH01001194.1	QGNH01001194.1	1	2	1315	1	E													0	False	F
QGNH01001194.1_2	QGNH01001194.1	QGNH01001194.1	2	1327	1752	-1	E													0	False	F
QGNH01001194.1_3	QGNH01001194.1	QGNH01001194.1	3	1749	4037	-1	D									Domain of unknown function (DUF3854) [PF12965.10]				0	False	F
QGNH01001194.1_4	QGNH01001194.1	QGNH01001194.1	4	4027	4635	-1	E													0	False	F
QGNH01001194.1_5	QGNH01001194.1	QGNH01001194.1	5	4632	5276	-1	E													0	False	F
QGNH01001194.1_6	QGNH01001194.1	QGNH01001194.1	6	5351	7057	-1	C	K06400	site-specific DNA recombinase	YP_006990320.1	YP_006990320.1 integrase [Streptococcus phage phiNJ2]	False	0.354	156.0	5.138e-38	Resolvase, N terminal domain [PF00239.24]; Recombinase [PF07508.16]	VOG00303	sp|P03014|PINE_ECOLI Serine recombinase PinE; Xr	Xr	0	False	VF
QGNH01001194.1_7	QGNH01001194.1	QGNH01001194.1	7	7050	7658	-1	D									Protein of unknown function (DUF2924) [PF11149.11]				0	False	F
QGNH01001194.1_8	QGNH01001194.1	QGNH01001194.1	8	7783	8481	1	E													0	False	F
QGNH01001194.1_9	QGNH01001194.1	QGNH01001194.1	9	8598	9881	1	D			YP_009845504.1	YP_009845504.1 DNA methyltransferase [Bacillus phage vB_BtS_B83]	False	0.321	175.0	1.5069999999999998e-45	DNA methylase [PF01555.21]	VOG00306	sp|P14243|MTC9_CITFR Type II methyltransferase M.Cfr9I; XhXp	Xh;Xp	0	False	F
QGNH01001194.1_10	QGNH01001194.1	QGNH01001194.1	10	9874	10308	1	D									Family of unknown function (DUF5681) [PF18932.3]				0	False	F
QGNH01001194.1_11	QGNH01001194.1	QGNH01001194.1	11	10277	11152	1	D			YP_003344808.1	YP_003344808.1 terminase large subunit [Aggregatibacter phage S1249]	False	0.367	160.0	4.921000000000001e-42	Terminase large subunit, T4likevirus-type, N-terminal [PF03237.18]	VOG34480	REFSEQ terminase large subunit; Xu	Xu	0	False	F
