	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000852.1_1	QGNH01000852.1	QGNH01000852.1	1	1	696	1	E													0	False	F
QGNH01000852.1_2	QGNH01000852.1	QGNH01000852.1	2	693	953	1	E													0	False	F
QGNH01000852.1_3	QGNH01000852.1	QGNH01000852.1	3	950	1093	1	E													0	False	F
QGNH01000852.1_4	QGNH01000852.1	QGNH01000852.1	4	1090	2040	1	D									PDDEXK-like domain of unknown function (DUF3799) [PF12684.10]				0	False	F
QGNH01000852.1_5	QGNH01000852.1	QGNH01000852.1	5	2053	2991	1	E			YP_009837581.1	YP_009837581.1 hypothetical protein HWB56_gp43 [Anoxybacillus phage A403]	False	0.219	61.0	1e-08		VOG17624	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01000852.1_6	QGNH01000852.1	QGNH01000852.1	6	2988	3368	1	D			YP_239311.1	YP_239311.1 hypothetical protein XPXV15_gp43 [Xanthomonas phage Xp15]	False	0.574	134.0	8.497000000000001e-36	zinc-finger-containing domain [PF11672.11]	VOG02364	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01000852.1_7	QGNH01000852.1	QGNH01000852.1	7	3355	3540	1	E													0	False	F
QGNH01000852.1_8	QGNH01000852.1	QGNH01000852.1	8	3542	3733	1	E													0	False	F
QGNH01000852.1_9	QGNH01000852.1	QGNH01000852.1	9	3733	4155	1	D			YP_001686850.1	YP_001686850.1 Holliday junction resolvase [Azospirillum phage Cd]	False	0.418	73.0	2.498e-14	Protein of unknown function (DUF1064) [PF06356.14]				0	False	F
QGNH01000852.1_10	QGNH01000852.1	QGNH01000852.1	10	4155	4436	1	E													0	False	F
QGNH01000852.1_11	QGNH01000852.1	QGNH01000852.1	11	4647	5471	1	D			YP_006590018.1	YP_006590018.1 replication initiation O-like [Cronobacter phage phiES15]	False	0.293	110.0	3.26e-25	Bacteriophage replication protein O [PF04492.16]				0	False	F
QGNH01000852.1_12	QGNH01000852.1	QGNH01000852.1	12	5464	5910	1	E													0	False	
QGNH01000852.1_13	QGNH01000852.1	QGNH01000852.1	13	5939	6313	1	E			YP_009831934.1	YP_009831934.1 replication terminator [Aeribacillus phage AP45]	False	0.428	63.0	3.609e-11		VOG04799	REFSEQ replication terminator; Xu	Xu	0	False	
QGNH01000852.1_14	QGNH01000852.1	QGNH01000852.1	14	6356	7075	1	E			YP_009831935.1	YP_009831935.1 hypothetical protein HWD36_gp22 [Aeribacillus phage AP45]	False	0.394	162.0	2.301e-43		VOG04032	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000852.1_15	QGNH01000852.1	QGNH01000852.1	15	7139	7915	1	E													0	False	
QGNH01000852.1_16	QGNH01000852.1	QGNH01000852.1	16	8064	8282	1	E													0	False	
QGNH01000852.1_17	QGNH01000852.1	QGNH01000852.1	17	8279	8779	1	C	K23398	activating signal cointegrator 1	YP_009352313.1	YP_009352313.1 ASCH domain-containing protein [Rhizobium phage RHEph10]	False	0.278	67.0	6.267e-12	ASCH domain [PF04266.17]	VOG13736	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000852.1_18	QGNH01000852.1	QGNH01000852.1	18	8776	9096	1	D									Protein of unknown function (DUF968) [PF06147.14]				0	False	
QGNH01000852.1_19	QGNH01000852.1	QGNH01000852.1	19	9111	9305	1	E													0	False	
QGNH01000852.1_20	QGNH01000852.1	QGNH01000852.1	20	9320	10021	1	E													0	False	
QGNH01000852.1_21	QGNH01000852.1	QGNH01000852.1	21	10018	10335	1	E													0	False	
QGNH01000852.1_22	QGNH01000852.1	QGNH01000852.1	22	10332	10520	1	E													0	False	
QGNH01000852.1_23	QGNH01000852.1	QGNH01000852.1	23	10899	11483	-1	E													0	False	
QGNH01000852.1_24	QGNH01000852.1	QGNH01000852.1	24	11488	11697	-1	E													0	False	
QGNH01000852.1_25	QGNH01000852.1	QGNH01000852.1	25	11694	12179	-1	E										VOG00040	sp|P14107|Y8K6_BPP22 Uncharacterized 8.6 kDa protein in ral-gp17 intergenic region; Xu	Xu	0	False	F
QGNH01000852.1_26	QGNH01000852.1	QGNH01000852.1	26	12176	12403	-1	E													0	False	F
QGNH01000852.1_27	QGNH01000852.1	QGNH01000852.1	27	12690	13244	1	E			YP_007002014.1	YP_007002014.1 terminase small subunit [Brucella phage Tb]	False	0.405	91.0	4.684e-20		VOG00189	REFSEQ terminase small subunit; Xu	Xu	0	False	F
QGNH01000852.1_28	QGNH01000852.1	QGNH01000852.1	28	13254	14909	1	E										VOG00331	sp|P10310|TERL_BPT3 Terminase, large subunit; XhXr	Xh;Xr	0	False	VF
QGNH01000852.1_29	QGNH01000852.1	QGNH01000852.1	29	14925	15149	1	E													0	False	F
QGNH01000852.1_30	QGNH01000852.1	QGNH01000852.1	30	15153	15311	1	E													0	False	F
QGNH01000852.1_31	QGNH01000852.1	QGNH01000852.1	31	15308	15496	1	E													0	False	F
QGNH01000852.1_32	QGNH01000852.1	QGNH01000852.1	32	15509	15880	1	E													0	False	F
QGNH01000852.1_33	QGNH01000852.1	QGNH01000852.1	33	15892	16260	1	E													0	False	F
QGNH01000852.1_34	QGNH01000852.1	QGNH01000852.1	34	16264	16764	1	E			YP_009823363.1	YP_009823363.1 hypothetical protein HOV50_gp07 [Escherichia phage PTXU04]	False	0.338	78.0	7.605e-16					0	False	F
