	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001084.1_1	QGNH01001084.1	QGNH01001084.1	1	1	198	1	E																				0	False	F
QGNH01001084.1_2	QGNH01001084.1	QGNH01001084.1	2	303	617	1	E																				0	False	F
QGNH01001084.1_3	QGNH01001084.1	QGNH01001084.1	3	778	1692	1	D			YP_009188476.1	YP_009188476.1 homing endonuclease [Streptococcus phage Str-PAP-1]	False	0.375	129.0	2.15e-31								GIY-YIG catalytic domain [PF01541.27]	VOG00100	REFSEQ homing endonuclease; Xu	Xu	0	False	F
QGNH01001084.1_4	QGNH01001084.1	QGNH01001084.1	4	1768	3513	1	D			YP_009213075.1	YP_009213075.1 terminase large subunit [Clostridium phage phiCD481-1]	False	0.341	311.0	1.487e-89								Terminase large subunit, endonuclease domain [PF20441.1]; Terminase large subunit, ATPase domain [PF03354.18]	VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	F
QGNH01001084.1_5	QGNH01001084.1	QGNH01001084.1	5	3525	4787	1	D			YP_010742649.1	YP_010742649.1 putative portal protein [Bacillus phage vB_BanS_Athena]	False	0.229	89.0	3.566e-17								Phage portal protein [PF04860.15]	VOG00344	sp|Q6QGD5|PORTL_BPT5 Portal protein; XhXpXrXs	Xr;Xh;Xs;Xp	0	False	VF
QGNH01001084.1_6	QGNH01001084.1	QGNH01001084.1	6	4838	5545	1	D			YP_008770171.1	YP_008770171.1 hypothetical protein phiLdb_0006 [Lactobacillus phage phiLdb]	False	0.392	158.0	3.317e-42								NUMOD3 motif [PF07460.14]	VOG00100	REFSEQ homing endonuclease; Xu	Xu	0	False	F
QGNH01001084.1_7	QGNH01001084.1	QGNH01001084.1	7	5595	6257	1	C	K06904	uncharacterized protein	YP_002117562.1	YP_002117562.1 head maturation protease [Rhizobium phage 16-3]	False	0.338	88.0	2.259e-18	MER0063725	S78	MER0063725 - family S78 unassigned peptidases (Alkaliphilus metalliredigens) [S78.UPW]#S78#{peptidase unit: 25-173}~source YP_001320226~	False	202.0	2.5400000000000002e-57	0.673	Caudovirus prohead serine protease [PF04586.20]				0	False	PF
QGNH01001084.1_8	QGNH01001084.1	QGNH01001084.1	8	6261	7472	1	E																				0	False	F
QGNH01001084.1_9	QGNH01001084.1	QGNH01001084.1	9	7529	7792	1	E																				0	False	F
QGNH01001084.1_10	QGNH01001084.1	QGNH01001084.1	10	8065	8379	1	D																Phage head-tail joining protein [PF05521.14]	VOG00080	sp|O48446|HCP16_BPSPP Head completion protein gp16; XpXrXs	Xr;Xs;Xp	0	False	VF
QGNH01001084.1_11	QGNH01001084.1	QGNH01001084.1	11	8376	8744	1	E																				0	False	F
QGNH01001084.1_12	QGNH01001084.1	QGNH01001084.1	12	8741	9145	1	D			YP_009010481.1	YP_009010481.1 tail terminator [Geobacillus phage GBK2]	False	0.339	70.0	2.481e-13								Protein of unknown function (DUF3168) [PF11367.11]	VOG00447	sp|O48448|COMPL_BPSPP Tail completion protein gp17; Xs	Xs	0	False	VF
QGNH01001084.1_13	QGNH01001084.1	QGNH01001084.1	13	9150	9893	1	D			NP_795643.1	NP_795643.1 hypothetical protein SpyM3_1316 [Streptococcus phage 315.5]	False	0.372	89.0	1.335e-18								Phage tail tube protein [PF06199.14]; Carbohydrate binding domain X2 [PF03442.17]				0	False	F
QGNH01001084.1_14	QGNH01001084.1	QGNH01001084.1	14	9909	10316	1	E																				0	False	F
