locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
NC_048179_1_978_+					phrog_247	VOG08005	PHROG:phrog_247	325	9.5e-82	266.7		major head protein
NC_048179_1051_1425_+		K12212			phrog_1271	VOG00155	VOG:VOG00155	124	7.3e-33	106.2		sp|P34081|HMUI_BPSP1 DNA endonuclease I-HmuI
NC_048179_1455_1955_+					phrog_477	VOG01527	VOG:VOG01527	166	3.5e-42	136.5		REFSEQ head-tail adaptor Ad1
NC_048179_1955_2455_+					phrog_222	VOG02678	VOG:VOG02678	166	3.3e-39	126.5		REFSEQ tail completion or Neck1 protein
NC_048179_2448_2825_+					phrog_939	VOG02340	VOG:VOG02340	125	2.1e-39	126.6		REFSEQ head protein
NC_048179_2944_3276_+												Hypothetical
NC_048179_3276_3896_+					phrog_27998	VOG01052	PHROG:phrog_27998	206	2.1e-109	355.9		tail fiber protein
NC_048179_3896_6853_+					phrog_2871	VOG09151	VOG:VOG09151	985	0	1379.0		REFSEQ tail protein
NC_048179_6923_7564_+		K20846, K20846	COG5492, COG5492		phrog_215	VOG03913	VOG:VOG03913	213	2.5e-64	209.4		sp|P85991|IGLVP_BPSK9 Ig-like virion protein
NC_048179_7577_9451_+		K20846, K20846, K20846, K20846	COG5492, COG5492, COG5492, COG5492, COG5492, COG5492		phrog_28902, phrog_341	VOG00079, VOG02373	PHROG:phrog_28902	624	3.1e-188	527.4		major tail protein
NC_048179_9539_10678_+					phrog_205, phrog_205	VOG03778	VOG:VOG03778	379	1.6e-94	248.7		REFSEQ tail sheath
NC_048179_10689_11120_+					phrog_280	VOG03723	PHROG:phrog_280	143	1.3e-31	101.6		virion structural protein
NC_048179_11137_11565_+												Hypothetical
NC_048179_11731_13392_+			COG3941		phrog_29251	VOG06179	PHROG:phrog_29251	553	3.7e-282	929.0		tail length tape measure protein
NC_048179_13389_14285_+					phrog_817	VOG01485	PHROG:phrog_817	298	4.8e-45	145.7		tail fiber protein
NC_048179_14285_14677_+					phrog_349	VOG00258	VOG:VOG00258	130	6.6e-21	66.8		REFSEQ virion structural protein
NC_048179_14619_15569_+					phrog_196	VOG01442	VOG:VOG01442	316	3e-91	298.5		REFSEQ baseplate hub
NC_048179_15559_16203_+					phrog_11	VOG00324	VOG:VOG00324	214	2.6e-48	156.8		sp|P31340|SPIKE_BPP2 Spike protein
NC_048179_16212_16583_+		K06903	COG3628		phrog_120	VOG00875	PHROG:phrog_120	123	3.8e-33	106.3		baseplate wedge subunit
NC_048179_16587_17750_+			COG3299		phrog_6	VOG00521	VOG:VOG00521	387	1.7e-65	214.0		sp|P51767|BPJ_BPP2 Baseplate protein J
NC_048179_17777_17923_+												Hypothetical
NC_048179_17972_18097_-												Hypothetical
NC_048179_17743_18396_+					phrog_587	VOG00207	PHROG:phrog_587	217	2.9e-60	195.5		structural protein
NC_048179_18389_19738_+					phrog_30316	VOG01641	PHROG:phrog_30316	449	5.3e-222	729.1		tail fiber protein
NC_048179_19738_20280_+					phrog_136	VOG00289	PHROG:phrog_136	180	2.9e-33	107.5		tail fiber assembly protein
NC_048179_20283_20792_+					phrog_136	VOG00289	PHROG:phrog_136	169	2.9e-31	100.1		tail fiber assembly protein
NC_048179_20894_21157_+					phrog_1350	VOG18173	VOG:VOG18173	87	2.2e-58	186.7		REFSEQ holin
NC_048179_21132_21677_+	K01185	K01185	COG3772	GH24	phrog_7	VOG00595	COG:COG3772	181	1e-40	131.8		RrrD; 
NC_048179_21656_21985_+					phrog_214	VOG02712	VOG:VOG02712	109	5.9e-49	157.9		REFSEQ Rz-like spanin
NC_048179_22203_22427_-					phrog_54	VOG00066	VOG:VOG00066	62	9.6e-18	57.0		sp|P41039|YBII_ECOLI Uncharacterized protein YbiI
NC_048179_22424_22699_-					phrog_28954	VOG18174	VOG:VOG18174	91	8.5e-63	200.7		REFSEQ hypothetical protein
NC_048179_22711_24681_-	K02335	K02335	COG0749		phrog_17	VOG00075	VOG:VOG00075	602	2.6e-111	365.4		sp|O64235|DPOL_BPMD2 DNA polymerase
NC_048179_24678_25676_-					phrog_947	VOG00520	VOG:VOG00520	332	4.8e-57	185.5		sp|Q9L7L6|DPO3B_MYCPA Beta sliding clamp
NC_048179_25709_26593_-	K00560	K00560	COG0207		phrog_160	VOG00416	VOG:VOG00416	244	4.7e-78	255.6		sp|P00471|TYSY_BPT4 Thymidylate synthase
NC_048179_26593_27186_-					phrog_671	VOG00248	VOG:VOG00248	157	8.6e-24	76.4		sp|Q5UQE7|YL479_MIMIV Uncharacterized protein L479
NC_048179_27173_27571_-					phrog_36727	VOG18175	VOG:VOG18175	132	3.2e-90	291.2		REFSEQ hypothetical protein
NC_048179_27844_28143_+						VOG33981	VOG:VOG33981	99	1.1e-67	217.1		REFSEQ hypothetical protein
NC_048179_28182_28652_-					phrog_28664	VOG18176	VOG:VOG18176	156	1.7e-96	312.4		REFSEQ hypothetical protein
NC_048179_28756_28971_-					phrog_23504	VOG00972	VOG:VOG00972	62	4e-20	64.3		REFSEQ hypothetical protein
NC_048179_28955_30628_-		K19789	COG1061		phrog_16	VOG00542	KEGG:K19789	557	8.7e-137	449.5		radD; DNA repair protein RadD
NC_048179_30835_31710_-					phrog_1990	VOG00332	PHROG:phrog_1990	291	2.9e-99	324.2		Cas4-domain exonuclease
NC_048179_31712_32176_-	K01493	K01493	COG2131		phrog_174	VOG04494	VOG:VOG04494	154	1.4e-43	142.0		sp|P16006|DCTD_BPT4 Deoxycytidylate deaminase
NC_048179_32237_32776_-					phrog_2300	VOG02415	VOG:VOG02415	179	5.5e-50	163.0		REFSEQ single strand DNA binding protein
NC_048179_32881_33771_-					phrog_124	VOG00709	VOG:VOG00709	277	3.1e-60	196.7		sp|O31907|YORG_BACSU SPbeta prophage-derived uncharacterized protein YorG
NC_048179_33771_34001_-						VOG18177	VOG:VOG18177	76	1e-49	158.9		REFSEQ hypothetical protein
NC_048179_34061_34486_-					phrog_37080	VOG18178	VOG:VOG18178	141	2.5e-90	292.4		REFSEQ hypothetical protein
NC_048179_34533_35852_-					phrog_33391	VOG00519	VOG:VOG00519	439	2.5e-277	911.4		REFSEQ hypothetical protein
NC_048179_35919_36215_-					phrog_28927	VOG18180	VOG:VOG18180	98	5.6e-63	201.4		REFSEQ hypothetical protein
NC_048179_36284_36616_-					phrog_27896	VOG18182	VOG:VOG18182	110	5.2e-57	182.7		REFSEQ hypothetical protein
NC_048179_36662_37114_-					phrog_2480	VOG11281	VOG:VOG11281	101	5.2e-29	93.3		REFSEQ hypothetical protein
