locus_tag	ftype	length_bp	gene	EC_number	COG	product
MMDFIBIA_00001	CDS	294				hypothetical protein
MMDFIBIA_00002	CDS	309				hypothetical protein
MMDFIBIA_00003	CDS	246				hypothetical protein
MMDFIBIA_00004	CDS	309				hypothetical protein
MMDFIBIA_00005	CDS	264				hypothetical protein
MMDFIBIA_00006	CDS	156				hypothetical protein
MMDFIBIA_00007	CDS	249				hypothetical protein
MMDFIBIA_00008	CDS	117				hypothetical protein
MMDFIBIA_00009	CDS	297				hypothetical protein
MMDFIBIA_00010	CDS	186				hypothetical protein
MMDFIBIA_00011	CDS	255				hypothetical protein
MMDFIBIA_00012	CDS	198				hypothetical protein
MMDFIBIA_00013	CDS	486				hypothetical protein
MMDFIBIA_00014	CDS	198				hypothetical protein
MMDFIBIA_00015	CDS	153				hypothetical protein
MMDFIBIA_00016	CDS	180				hypothetical protein
MMDFIBIA_00017	CDS	138				hypothetical protein
MMDFIBIA_00018	CDS	189				hypothetical protein
MMDFIBIA_00019	CDS	252				hypothetical protein
MMDFIBIA_00020	CDS	330				hypothetical protein
MMDFIBIA_00021	CDS	213				hypothetical protein
MMDFIBIA_00022	CDS	309				hypothetical protein
MMDFIBIA_00023	CDS	393				hypothetical protein
MMDFIBIA_00024	CDS	2949				hypothetical protein
MMDFIBIA_00025	CDS	540				hypothetical protein
MMDFIBIA_00026	CDS	387				hypothetical protein
MMDFIBIA_00027	CDS	1143				hypothetical protein
MMDFIBIA_00028	CDS	1263				hypothetical protein
MMDFIBIA_00029	CDS	411				hypothetical protein
MMDFIBIA_00030	CDS	138				hypothetical protein
MMDFIBIA_00031	CDS	243				hypothetical protein
MMDFIBIA_00032	CDS	1230				hypothetical protein
MMDFIBIA_00033	CDS	369				hypothetical protein
MMDFIBIA_00034	CDS	597				hypothetical protein
MMDFIBIA_00035	CDS	210				hypothetical protein
MMDFIBIA_00036	CDS	750		2.1.1.148		putative flavin-dependent thymidylate synthase
MMDFIBIA_00037	CDS	447				hypothetical protein
MMDFIBIA_00038	CDS	1218				hypothetical protein
MMDFIBIA_00039	CDS	1551				hypothetical protein
MMDFIBIA_00040	CDS	411				hypothetical protein
MMDFIBIA_00041	CDS	741				hypothetical protein
MMDFIBIA_00042	CDS	195				hypothetical protein
MMDFIBIA_00043	CDS	582				hypothetical protein
MMDFIBIA_00044	CDS	312				hypothetical protein
MMDFIBIA_00045	CDS	1131				hypothetical protein
MMDFIBIA_00046	CDS	1362				hypothetical protein
MMDFIBIA_00047	CDS	225				hypothetical protein
MMDFIBIA_00048	CDS	696				hypothetical protein
MMDFIBIA_00049	CDS	156				hypothetical protein
MMDFIBIA_00050	CDS	267				hypothetical protein
MMDFIBIA_00051	CDS	258				hypothetical protein
MMDFIBIA_00052	CDS	462				hypothetical protein
MMDFIBIA_00053	CDS	387				hypothetical protein
MMDFIBIA_00054	CDS	426				hypothetical protein
MMDFIBIA_00055	tRNA	73				tRNA-Gln(ttg)
MMDFIBIA_00056	CDS	2190				hypothetical protein
MMDFIBIA_00057	CDS	1338				hypothetical protein
