	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000525.1_1	QGNH01000525.1	QGNH01000525.1	1	1	1905	1	E													0	False	F
QGNH01000525.1_2	QGNH01000525.1	QGNH01000525.1	2	1970	4942	1	E			YP_009222576.1	YP_009222576.1 hypothetical protein AXJ08_gp26 [Rhodoferax phage P26218]	False	0.46	76.0	1.184e-12					0	False	F
QGNH01000525.1_3	QGNH01000525.1	QGNH01000525.1	3	4987	6036	1	E													0	False	F
QGNH01000525.1_4	QGNH01000525.1	QGNH01000525.1	4	6042	6494	1	D									D-alanyl-D-alanine carboxypeptidase [PF13539.9]	VOG08178	REFSEQ D-alanyl-D-alanine carboxypeptidase; Xu	Xu	0	False	
QGNH01000525.1_5	QGNH01000525.1	QGNH01000525.1	5	6510	6881	1	E													0	False	
QGNH01000525.1_6	QGNH01000525.1	QGNH01000525.1	6	6878	7294	1	E													0	False	
QGNH01000525.1_7	QGNH01000525.1	QGNH01000525.1	7	7297	7587	1	E													0	False	
QGNH01000525.1_8	QGNH01000525.1	QGNH01000525.1	8	7593	7847	1	E													0	False	
QGNH01000525.1_9	QGNH01000525.1	QGNH01000525.1	9	7831	8019	1	E													0	False	
QGNH01000525.1_10	QGNH01000525.1	QGNH01000525.1	10	8066	10009	-1	E			YP_010597920.1	YP_010597920.1 DNA polymerase [Stenotrophomonas phage vB_SmaS-DLP_1]	True	0.421	503.0	3.727e-154		VOG02494	REFSEQ DNA polymerase; Xu	Xu	0	False	
QGNH01000525.1_11	QGNH01000525.1	QGNH01000525.1	11	10006	10164	-1	E													0	False	
QGNH01000525.1_12	QGNH01000525.1	QGNH01000525.1	12	10161	11165	-1	E			YP_010731780.1	YP_010731780.1 DNA polymerase III subunit [Escherichia phage Halfdan]	False	0.461	264.0	5.162e-77		VOG00520	sp|Q9L7L6|DPO3B_MYCPA Beta sliding clamp; XhXr	Xh;Xr	0	False	V
QGNH01000525.1_13	QGNH01000525.1	QGNH01000525.1	13	11167	11343	-1	E													0	False	
QGNH01000525.1_14	QGNH01000525.1	QGNH01000525.1	14	11352	11570	-1	E													0	False	
QGNH01000525.1_15	QGNH01000525.1	QGNH01000525.1	15	11587	11868	-1	E													0	False	
QGNH01000525.1_16	QGNH01000525.1	QGNH01000525.1	16	11870	13471	-1	C	K19789	DNA repair protein RadD	YP_009126395.1	YP_009126395.1 superfamily II helicase [Paracoccus phage vB_PmaS-R3]	True	0.567	586.0	1.594e-184	Type III restriction enzyme, res subunit [PF04851.18]; Helicase conserved C-terminal domain [PF00271.34]; DEAD/DEAH box helicase [PF00270.32]; SWI2/SNF2 ATPase [PF18766.4]	VOG00542	REFSEQ double zinc ribbon protein; Xu	Xu	0	False	
QGNH01000525.1_17	QGNH01000525.1	QGNH01000525.1	17	13468	14037	-1	E													0	False	
QGNH01000525.1_18	QGNH01000525.1	QGNH01000525.1	18	14048	14908	-1	E			YP_006560782.1	YP_006560782.1 Cas4-domain exonuclease [Burkholderia phage vB_BceS_KL1]	False	0.511	276.0	6.283e-82		VOG00332	sp|Q8QL42|Y207_SIRV1 Uncharacterized protein 207; Xu	Xu	1	False	
QGNH01000525.1_19	QGNH01000525.1	QGNH01000525.1	19	14901	15188	-1	E													0	False	
QGNH01000525.1_20	QGNH01000525.1	QGNH01000525.1	20	15294	15920	-1	E			YP_010742940.1	YP_010742940.1 hypothetical protein QAY90_gp60 [Xanthomonas phage Langgrundblatt2]	False	0.289	113.0	3.745e-27		VOG02415	REFSEQ single strand DNA binding protein; Xu	Xu	0	False	
QGNH01000525.1_21	QGNH01000525.1	QGNH01000525.1	21	15932	16234	-1	E													0	False	
QGNH01000525.1_22	QGNH01000525.1	QGNH01000525.1	22	16234	16443	-1	E													0	False	
QGNH01000525.1_23	QGNH01000525.1	QGNH01000525.1	23	16445	17161	-1	D			YP_010731773.1	YP_010731773.1 AAA domain protein [Escherichia phage Halfdan]	False	0.526	231.0	3.1199999999999996e-67	AAA domain [PF13479.9]	VOG00709	sp|O31907|YORG_BACSU SPbeta prophage-derived uncharacterized protein YorG; Xu	Xu	0	False	
QGNH01000525.1_24	QGNH01000525.1	QGNH01000525.1	24	17225	17410	-1	E													0	False	
QGNH01000525.1_25	QGNH01000525.1	QGNH01000525.1	25	17410	17937	-1	E			YP_010597665.1	YP_010597665.1 hypothetical protein PM397_gp53 [Pseudomonas phage Kopi]	False	0.402	105.0	8.307e-25		VOG11281	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000525.1_26	QGNH01000525.1	QGNH01000525.1	26	17937	18278	-1	E													0	False	
QGNH01000525.1_27	QGNH01000525.1	QGNH01000525.1	27	18707	21037	1	E			YP_009044370.1	YP_009044370.1 DNA primase [Pseudomonas phage vB_PaeS_SCH_Ab26]	True	0.46	635.0	1.733e-197		VOG00911	REFSEQ DNA primase; Xu	Xu	0	False	
QGNH01000525.1_28	QGNH01000525.1	QGNH01000525.1	28	21323	21517	1	E													0	False	
QGNH01000525.1_29	QGNH01000525.1	QGNH01000525.1	29	21689	21898	1	E													0	False	
QGNH01000525.1_30	QGNH01000525.1	QGNH01000525.1	30	22155	22334	1	E													0	False	
QGNH01000525.1_31	QGNH01000525.1	QGNH01000525.1	31	22312	22920	1	D			YP_009015887.1	YP_009015887.1 homing endonuclease [Bacillus phage G]	False	0.288	90.0	2.869e-19	GIY-YIG catalytic domain [PF01541.27]	VOG00048	sp|P13299|TEV1_BPT4 Intron-associated endonuclease 1; Xh	Xh	0	False	
QGNH01000525.1_32	QGNH01000525.1	QGNH01000525.1	32	23173	23367	1	E													0	False	
QGNH01000525.1_33	QGNH01000525.1	QGNH01000525.1	33	23354	23527	1	E													0	False	
QGNH01000525.1_34	QGNH01000525.1	QGNH01000525.1	34	23550	23810	1	E													0	False	
QGNH01000525.1_35	QGNH01000525.1	QGNH01000525.1	35	23812	23961	1	E													0	False	
QGNH01000525.1_36	QGNH01000525.1	QGNH01000525.1	36	23965	24264	1	E													0	False	
QGNH01000525.1_37	QGNH01000525.1	QGNH01000525.1	37	24386	24574	1	E													0	False	
QGNH01000525.1_38	QGNH01000525.1	QGNH01000525.1	38	24880	25107	1	E													0	False	
QGNH01000525.1_39	QGNH01000525.1	QGNH01000525.1	39	25104	25268	1	E													0	False	
QGNH01000525.1_40	QGNH01000525.1	QGNH01000525.1	40	25265	25738	1	E			YP_010742990.1	YP_010742990.1 VRR-NUC domain containing protein [Xanthomonas phage Pfeifenkraut]	False	0.431	108.0	4.677e-26		VOG00231	sp|Q9T1Q4|VP44_BPAPS Putative nuclease p44; Xu	Xu	0	False	
QGNH01000525.1_41	QGNH01000525.1	QGNH01000525.1	41	25735	26016	1	E													0	False	
QGNH01000525.1_42	QGNH01000525.1	QGNH01000525.1	42	26096	26746	1	E										VOG00325	sp|Q05292|VG77_BPML5 Gene 77 protein; Xu	Xu	0	False	
QGNH01000525.1_43	QGNH01000525.1	QGNH01000525.1	43	26743	26925	1	E			YP_009837794.1	YP_009837794.1 hypothetical protein HWB58_gp20 [Xanthomonas phage RiverRider]	False	0.669	80.0	2.69e-18					0	False	
