	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001714.1_1	QGNH01001714.1	QGNH01001714.1	1	12	2360	-1	E											0	False	F
QGNH01001714.1_2	QGNH01001714.1	QGNH01001714.1	2	2485	3462	-1	E											0	False	F
QGNH01001714.1_3	QGNH01001714.1	QGNH01001714.1	3	3459	3977	-1	E											0	False	F
QGNH01001714.1_4	QGNH01001714.1	QGNH01001714.1	4	4143	4547	-1	E											0	False	F
QGNH01001714.1_5	QGNH01001714.1	QGNH01001714.1	5	4550	5179	-1	E											0	False	F
QGNH01001714.1_6	QGNH01001714.1	QGNH01001714.1	6	5266	6237	-1	E											0	False	
QGNH01001714.1_7	QGNH01001714.1	QGNH01001714.1	7	6529	6960	-1	E											0	False	
QGNH01001714.1_8	QGNH01001714.1	QGNH01001714.1	8	7016	7591	-1	E											0	False	
QGNH01001714.1_9	QGNH01001714.1	QGNH01001714.1	9	7804	9186	-1	D	YP_009819676.1	YP_009819676.1 portal protein [Arthrobacter phage Sonali]	False	0.226	70.0	2.137e-11	Phage portal protein [PF04860.15]	VOG00344	sp|Q6QGD5|PORTL_BPT5 Portal protein; XhXpXrXs	Xr;Xs;Xh;Xp	0	False	VF
QGNH01001714.1_10	QGNH01001714.1	QGNH01001714.1	10	9422	10225	-1	D							Protein of unknown function (DUF3037) [PF11236.11]				0	False	F
QGNH01001714.1_11	QGNH01001714.1	QGNH01001714.1	11	10327	11133	-1	D							HipA-like kinase [PF20613.1]; HipA-like C-terminal domain [PF07804.15]				0	False	F
QGNH01001714.1_12	QGNH01001714.1	QGNH01001714.1	12	11346	12803	-1	E	YP_007001467.1	YP_007001467.1 terminase [Escherichia phage TL-2011c]	False	0.221	139.0	6.621999999999999e-33		VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	F
