locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
MZ334519.1_174_392_-												Hypothetical
MZ334519.1_902_1789_+					phrog_9231	VOG05559	VOG:VOG05559	295	1.8e-109	357.5		REFSEQ terminase small subunit
MZ334519.1_1782_2069_+												Hypothetical
MZ334519.1_2188_2520_+												Hypothetical
MZ334519.1_2549_2776_+												Hypothetical
MZ334519.1_2773_2982_+												Hypothetical
MZ334519.1_2995_4767_+		K21523	COG4373		phrog_9	VOG07294	COG:COG4373	590	1.5e-48	157.2		; 
MZ334519.1_4774_6288_+			COG5511		phrog_9232	VOG00562	PHROG:phrog_9232	504	2.4e-202	665.4		portal protein
MZ334519.1_6315_6470_-												Hypothetical
MZ334519.1_6572_7735_+												Hypothetical
MZ334519.1_7743_8216_+												Hypothetical
MZ334519.1_8220_8756_+					phrog_12121	VOG14381	VOG:VOG14381	178	2.5e-74	241.1		REFSEQ hypothetical protein
MZ334519.1_8803_9777_+					phrog_3990	VOG01973	PHROG:phrog_3990	324	1.5e-86	282.9		major head protein
MZ334519.1_9791_10267_+												Hypothetical
MZ334519.1_10485_10637_-												Hypothetical
MZ334519.1_10650_12122_+												Hypothetical
MZ334519.1_12190_12342_+												Hypothetical
MZ334519.1_12343_12558_+												Hypothetical
MZ334519.1_12562_13074_+					phrog_12281	VOG04913	PHROG:phrog_12281	170	8.7e-79	255.5		tail tube protein
MZ334519.1_13082_14395_+			COG3497		phrog_10244	VOG01001	PHROG:phrog_10244	437	3.2e-184	605.3		tail sheath
MZ334519.1_14424_14945_+					phrog_12452	VOG14384	PHROG:phrog_12452	173	9.5e-88	284.8		tail tube protein
MZ334519.1_14985_15518_+					phrog_14268	VOG04953	PHROG:phrog_14268	177	1.5e-79	257.6		tail assembly chaperone
MZ334519.1_15547_15816_+					phrog_12163	VOG04953	PHROG:phrog_12163	89	3.1e-42	136.0		tail assembly chaperone
MZ334519.1_15820_17784_+					phrog_14901	VOG14385	PHROG:phrog_14901	654	2e-281	927.1		tail length tape measure protein
MZ334519.1_17784_18311_+												Hypothetical
MZ334519.1_18316_19833_+												Hypothetical
MZ334519.1_19882_20292_+												Hypothetical
MZ334519.1_20292_20657_+												Hypothetical
MZ334519.1_20697_21020_+												Hypothetical
MZ334519.1_21020_22234_+			COG3299		phrog_6	VOG00521	VOG:VOG00521	404	9.4e-89	291.1		sp|P51767|BPJ_BPP2 Baseplate protein J
MZ334519.1_22231_23217_+												Hypothetical
MZ334519.1_23220_23624_+												Hypothetical
MZ334519.1_23617_24291_+					phrog_1160	VOG00207	PHROG:phrog_1160	224	1.3e-51	167.9		baseplate protein
MZ334519.1_24298_25698_+												Hypothetical
MZ334519.1_25705_26772_+												Hypothetical
MZ334519.1_26775_27122_+												Hypothetical
MZ334519.1_27125_27631_+												Hypothetical
MZ334519.1_27646_27780_+												Hypothetical
MZ334519.1_28082_28219_-												Hypothetical
MZ334519.1_28283_29146_-					phrog_7084	VOG14391	VOG:VOG14391	287	3.5e-129	422.0		REFSEQ hypothetical protein
MZ334519.1_29570_30301_-	K03465	K03465	COG1351		phrog_85	VOG03899	VOG:VOG03899	243	4e-62	203.6		sp|Q05259|THYX_BPML5 Probable flavin-dependent thymidylate synthase
MZ334519.1_30795_33446_-	K02319	K02319	COG0417		phrog_262	VOG00345	PHROG:phrog_262	857	2.2e-171	564.0		DNA polymerase
MZ334519.1_33446_33829_-					phrog_13033	VOG14397	VOG:VOG14397	127	8.2e-22	69.7		REFSEQ hypothetical protein
MZ334519.1_33925_34314_-												Hypothetical
MZ334519.1_34311_34496_-												Hypothetical
MZ334519.1_34589_35344_-		K07028	COG0563		phrog_10255	VOG01544	PHROG:phrog_10255	225	4e-70	228.5		kinase
MZ334519.1_35344_35487_-												Hypothetical
MZ334519.1_35499_35846_-		K14819	COG2453		phrog_32716	VOG00099	PHROG:phrog_32716	115	2e-80	260.6		dual specificity phosphatase
MZ334519.1_35945_37006_-		K07465	COG2887		phrog_69	VOG00510	VOG:VOG00510	353	5.2e-32	103.8		sp|O64262|VG69_BPMD2 Gene 69 protein
MZ334519.1_37615_37818_-												Hypothetical
MZ334519.1_37965_38183_-												Hypothetical
MZ334519.1_38319_38732_-												Hypothetical
MZ334519.1_38734_39075_-												Hypothetical
MZ334519.1_39164_39550_-					phrog_16395	VOG14395	VOG:VOG14395	128	8.2e-59	189.3		REFSEQ hypothetical protein
MZ334519.1_39552_39878_-												Hypothetical
MZ334519.1_39985_41247_-					phrog_284	VOG02246	PHROG:phrog_284	420	6.1e-74	241.4		exonuclease
MZ334519.1_41310_42572_-												Hypothetical
MZ334519.1_42757_44238_-												Hypothetical
MZ334519.1_44317_44616_-					phrog_13442	VOG14400	VOG:VOG14400	80	4.1e-42	134.9		REFSEQ hypothetical protein
MZ334519.1_44609_45028_-												Hypothetical
MZ334519.1_45028_46113_-												Hypothetical
MZ334519.1_46541_46984_-					phrog_16114	VOG14402	VOG:VOG14402	147	2.2e-61	198.1		REFSEQ hypothetical protein
MZ334519.1_47826_48242_-												Hypothetical
MZ334519.1_48263_48802_-					phrog_12980	VOG01567	PHROG:phrog_12980	162	8.4e-76	245.6		HNH endonuclease
MZ334519.1_49126_49608_+												Hypothetical
MZ334519.1_49608_50093_+			COG1948		phrog_3490	VOG01108	VOG:VOG01108	161	4.8e-46	149.7		sp|P0CAF6|VF364_ASFK5 ERCC4 domain-containing protein EP364R
MZ334519.1_50413_51576_+		K04763	COG4974		phrog_1	VOG00056	COG:COG4974	387	4.4e-37	118.0		XerD; 
MZ334519.1_51593_54613_-		K07317	COG0286, COG4096		phrog_2713, phrog_16674	VOG02372	KEGG:K07317	1006	2.7e-77	252.9	2.1.1.72	K07317; adenine-specific DNA-methyltransferase
MZ334519.1_54958_55380_-												Hypothetical
MZ334519.1_55393_55524_+												Hypothetical
MZ334519.1_55779_56216_-												Hypothetical
MZ334519.1_56512_56754_-												Hypothetical
MZ334519.1_56761_58125_-					phrog_13083	VOG14405	VOG:VOG14405	454	2.4e-194	638.0		REFSEQ hypothetical protein
MZ334519.1_58400_58579_-												Hypothetical
MZ334519.1_58782_59240_-					phrog_14318	VOG11954	VOG:VOG11954	152	4.5e-60	193.4		REFSEQ hypothetical protein
MZ334519.1_59245_59541_-												Hypothetical
MZ334519.1_59681_60589_-												Hypothetical
MZ334519.1_60686_61375_-					phrog_21685	VOG26219	VOG:VOG26219	229	7.8e-124	404.2		REFSEQ hypothetical protein
MZ334519.1_61471_64269_-												Hypothetical
MZ334519.1_64301_64540_-					phrog_15403	VOG14408	VOG:VOG14408	79	5.3e-45	143.7		REFSEQ hypothetical protein
MZ334519.1_64864_65658_-												Hypothetical
MZ334519.1_65804_66040_-												Hypothetical
MZ334519.1_66037_66327_-												Hypothetical
MZ334519.1_66530_66688_+												Hypothetical
MZ334519.1_66757_67128_-												Hypothetical
MZ334519.1_67251_68306_-												Hypothetical
MZ334519.1_68651_68848_-												Hypothetical
MZ334519.1_70288_71049_-												Hypothetical
MZ334519.1_71530_71670_-												Hypothetical
