	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001596.1_1	QGNH01001596.1	QGNH01001596.1	1	359	1075	-1	E											0	False	F
QGNH01001596.1_2	QGNH01001596.1	QGNH01001596.1	2	1085	1876	-1	E											0	False	F
QGNH01001596.1_3	QGNH01001596.1	QGNH01001596.1	3	1857	3239	-1	D							Chitobiase/beta-hexosaminidase C-terminal domain [PF13290.9]; Fn3 associated [PF13287.9]				0	False	F
QGNH01001596.1_4	QGNH01001596.1	QGNH01001596.1	4	3324	3800	-1	E											0	False	F
QGNH01001596.1_5	QGNH01001596.1	QGNH01001596.1	5	3845	4075	-1	E											0	False	F
QGNH01001596.1_6	QGNH01001596.1	QGNH01001596.1	6	4101	4412	-1	E											0	False	F
QGNH01001596.1_7	QGNH01001596.1	QGNH01001596.1	7	4486	5952	-1	E	YP_009792686.1	YP_009792686.1 major head protein [Bordetella phage vB_BbrM_PHB04]	True	0.452	396.0	4.108e-120		VOG02591	sp|Q6Y7S3|CAPSD_BPPGK Major capsid protein; Xs	Xs	0	False	VF
QGNH01001596.1_8	QGNH01001596.1	QGNH01001596.1	8	5990	6673	-1	E	YP_009792687.1	YP_009792687.1 hypothetical protein HOS14_gp021 [Bordetella phage vB_BbrM_PHB04]	False	0.337	121.0	1.022e-29					0	False	
QGNH01001596.1_9	QGNH01001596.1	QGNH01001596.1	9	6670	7554	-1	E	YP_009792688.1	YP_009792688.1 head maturation protease [Bordetella phage vB_BbrM_PHB04]	False	0.551	308.0	5.658e-93					0	False	
QGNH01001596.1_10	QGNH01001596.1	QGNH01001596.1	10	7571	7807	-1	E											0	False	
QGNH01001596.1_11	QGNH01001596.1	QGNH01001596.1	11	7804	12297	-1	D	YP_009792691.1	YP_009792691.1 surperfamily II DNA or RNA helicase [Bordetella phage vB_BbrM_PHB04]	True	0.648	1926.0	0.0	Helicase conserved C-terminal domain [PF00271.34]; SNF2-related domain [PF00176.26]	VOG00107	sp|P20703|UVSW_BPT4 ATP-dependent DNA helicase uvsW; Xh	Xh	0	False	F
QGNH01001596.1_12	QGNH01001596.1	QGNH01001596.1	12	12294	15518	-1	D	YP_009792694.1	YP_009792694.1 hypothetical protein HOS14_gp028 [Bordetella phage vB_BbrM_PHB04]	False	0.546	181.0	2.696e-44	Inorganic Pyrophosphatase [PF18823.4]; Large polyvalent protein-associated domain 1 [PF18796.4]				0	False	F
QGNH01001596.1_13	QGNH01001596.1	QGNH01001596.1	13	15606	15731	-1	E											0	False	F
