	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001396.1_1	QGNH01001396.1	QGNH01001396.1	1	1	414	1	E																		0	False	F
QGNH01001396.1_2	QGNH01001396.1	QGNH01001396.1	2	414	935	1	E																		0	False	F
QGNH01001396.1_3	QGNH01001396.1	QGNH01001396.1	3	1156	1905	1	E	YP_009830709.1	YP_009830709.1 DEAD/DEAH box helicase family protein [Bacillus phage vB_BtS_BMBtp14]	False	0.249	67.0	4.189e-11												0	False	F
QGNH01001396.1_4	QGNH01001396.1	QGNH01001396.1	4	1890	2783	1	E																		0	False	F
QGNH01001396.1_5	QGNH01001396.1	QGNH01001396.1	5	2780	2869	1	E																		0	False	F
QGNH01001396.1_6	QGNH01001396.1	QGNH01001396.1	6	3685	5067	1	D														Protein of unknown function (DUF935) [PF06074.15]				0	False	F
QGNH01001396.1_7	QGNH01001396.1	QGNH01001396.1	7	5067	6476	1	D	YP_007112481.1	YP_007112481.1 head maturation protease [Vibrio phage vB_VpaM_MAR]	False	0.338	113.0	1.305e-24	MER0321277	S49B	MER0321277 - protein C (bacteriophage lambda) (Ralstonia syzygii) [S49.003]#S49B#{peptidase unit: 91-267}~source CCA85587~	False	130.0	4.715e-30	0.417	Peptidase family S49 [PF01343.21]; Serine dehydrogenase proteinase [PF01972.19]	VOG07465	sp|P03711|SCAF_LAMBD Capsid assembly protease C; XhXs	Xh;Xs	0	False	VP
QGNH01001396.1_8	QGNH01001396.1	QGNH01001396.1	8	6473	6901	1	E																		0	False	
QGNH01001396.1_9	QGNH01001396.1	QGNH01001396.1	9	6905	8104	1	E																		0	False	
QGNH01001396.1_10	QGNH01001396.1	QGNH01001396.1	10	8210	8971	1	E																		0	False	
QGNH01001396.1_11	QGNH01001396.1	QGNH01001396.1	11	8968	9357	1	E																		0	False	
QGNH01001396.1_12	QGNH01001396.1	QGNH01001396.1	12	9396	9986	1	E																		0	False	
QGNH01001396.1_13	QGNH01001396.1	QGNH01001396.1	13	9983	11542	1	D														Protein of unknown function (DUF2586) [PF10758.12]				0	False	
QGNH01001396.1_14	QGNH01001396.1	QGNH01001396.1	14	11558	12043	1	E																		0	False	
QGNH01001396.1_15	QGNH01001396.1	QGNH01001396.1	15	12058	12468	1	E																		0	False	
QGNH01001396.1_16	QGNH01001396.1	QGNH01001396.1	16	12531	12644	1	E																		0	False	
QGNH01001396.1_17	QGNH01001396.1	QGNH01001396.1	17	12646	14829	1	E	NP_852540.1	NP_852540.1 hypothetical protein BC1906 [Bacillus phage phBC6A51]	False	0.206	61.0	3.677e-08												0	False	
QGNH01001396.1_18	QGNH01001396.1	QGNH01001396.1	18	14826	15929	1	E																		0	False	
QGNH01001396.1_19	QGNH01001396.1	QGNH01001396.1	19	15926	17191	1	E																		0	False	
QGNH01001396.1_20	QGNH01001396.1	QGNH01001396.1	20	17188	17586	1	E																		0	False	
QGNH01001396.1_21	QGNH01001396.1	QGNH01001396.1	21	17583	18716	1	D														Baseplate J-like protein [PF04865.17]	VOG00521	sp|P51767|BPJ_BPP2 Baseplate protein J; XhXs	Xh;Xs	0	False	V
QGNH01001396.1_22	QGNH01001396.1	QGNH01001396.1	22	18716	19594	1	E																		0	False	
QGNH01001396.1_23	QGNH01001396.1	QGNH01001396.1	23	19604	20632	1	E																		0	False	
QGNH01001396.1_24	QGNH01001396.1	QGNH01001396.1	24	20642	21559	1	E																		0	False	
QGNH01001396.1_25	QGNH01001396.1	QGNH01001396.1	25	21556	21924	1	E																		0	False	
QGNH01001396.1_26	QGNH01001396.1	QGNH01001396.1	26	21928	22344	1	E															VOG03176	REFSEQ virion structural protein; Xu	Xu	0	False	
QGNH01001396.1_27	QGNH01001396.1	QGNH01001396.1	27	22349	23716	1	E																		0	False	
QGNH01001396.1_28	QGNH01001396.1	QGNH01001396.1	28	23713	25287	1	E																		0	False	F
QGNH01001396.1_29	QGNH01001396.1	QGNH01001396.1	29	25298	25588	1	E																		0	False	F
QGNH01001396.1_30	QGNH01001396.1	QGNH01001396.1	30	25595	25894	1	E																		0	False	F
QGNH01001396.1_31	QGNH01001396.1	QGNH01001396.1	31	25891	26205	1	E																		0	False	F
QGNH01001396.1_32	QGNH01001396.1	QGNH01001396.1	32	26202	26471	1	E																		0	False	F
QGNH01001396.1_33	QGNH01001396.1	QGNH01001396.1	33	27004	27183	-1	E																		0	False	F
QGNH01001396.1_34	QGNH01001396.1	QGNH01001396.1	34	27180	27371	-1	E																		0	False	F
QGNH01001396.1_35	QGNH01001396.1	QGNH01001396.1	35	27368	27691	-1	E																		0	False	F
QGNH01001396.1_36	QGNH01001396.1	QGNH01001396.1	36	27691	27813	-1	E																		0	False	F
QGNH01001396.1_37	QGNH01001396.1	QGNH01001396.1	37	27810	28037	-1	E																		0	False	F
QGNH01001396.1_38	QGNH01001396.1	QGNH01001396.1	38	28158	28487	1	E																		0	False	F
QGNH01001396.1_39	QGNH01001396.1	QGNH01001396.1	39	28490	28843	1	E																		0	False	F
QGNH01001396.1_40	QGNH01001396.1	QGNH01001396.1	40	28878	29504	1	E																		0	False	F
QGNH01001396.1_41	QGNH01001396.1	QGNH01001396.1	41	29377	29751	-1	E																		0	False	F
QGNH01001396.1_42	QGNH01001396.1	QGNH01001396.1	42	29748	29936	-1	D														Uncharacterized conserved protein (DUF2303) [PF10065.12]				0	False	F
