	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
NC_070665_1	NC_070665	NC_070665	1	90	551	1	D			YP_010645085.1	YP_010645085.1 terminase small subunit [Streptococcus phage CHPC1027]	False	0.966	313.0	1.651e-97								Phage terminase, small subunit [PF05119.15]	VOG00738	REFSEQ terminase small subunit; Xu	Xu	0	False	F
NC_070665_2	NC_070665	NC_070665	2	592	1281	1	D			YP_010646946.1	YP_010646946.1 terminase large subunit [Streptococcus phage P7134]	True	0.984	478.0	4.539e-153								Terminase large subunit, ATPase domain [PF03354.18]	VOG04588	REFSEQ terminase large subunit; Xu	Xu	0	False	F
NC_070665_3	NC_070665	NC_070665	3	1454	2473	1	D			YP_010645466.1	YP_010645466.1 terminase large subunit [Streptococcus phage CHPC1067]	True	0.984	706.0	8.237e-230								Terminase large subunit, endonuclease domain [PF20441.1]				0	False	F
NC_070665_4	NC_070665	NC_070665	4	2674	3834	1	D			YP_010645182.1	YP_010645182.1 portal protein [Streptococcus phage CHPC1033]	True	0.961	782.0	2.103e-255								Phage portal protein [PF04860.15]	VOG00344	sp|Q6QGD5|PORTL_BPT5 Portal protein; XhXpXrXs	Xh;Xs;Xp;Xr	0	False	VF
NC_070665_5	NC_070665	NC_070665	5	3821	4489	1	C	K01358	ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]	YP_010646822.1	YP_010646822.1 Clp protease [Streptococcus phage P5651]	True	0.928	434.0	7.117e-138	MER0026285	S14	MER0026285 - family S14 non-peptidase homologues () [S14.UNW]#S14#{peptidase unit: 38-176}~source Q9XJA0~	False	271.0	4.549e-81	0.922	Clp protease [PF00574.26]; Serine dehydrogenase proteinase [PF01972.19]	VOG07465	sp|P03711|SCAF_LAMBD Capsid assembly protease C; XhXs	Xh;Xs	0	False	VPF
NC_070665_6	NC_070665	NC_070665	6	4504	5697	1	D			YP_010646951.1	YP_010646951.1 major head protein [Streptococcus phage P7134]	True	0.938	782.0	2.564e-255								Phage capsid family [PF05065.16]	VOG00134	sp|O64210|CAPSD_BPMD2 Probable major capsid protein gp17; Xs	Xs	0	False	VF
NC_070665_7	NC_070665	NC_070665	7	5712	6026	1	D			YP_010645901.1	YP_010645901.1 head-tail adaptor Ad1 [Streptococcus phage CHPC875]	False	0.934	206.0	3.151e-61								Phage gp6-like head-tail connector protein [PF05135.16]	VOG00201	REFSEQ head-tail adaptor Ad1; Xu	Xu	0	False	
NC_070665_8	NC_070665	NC_070665	8	6026	6376	1	E			YP_010647884.1	YP_010647884.1 head-tail connector protein [Streptococcus phage SW2]	False	0.995	246.0	5.683e-75									VOG00080	sp|O48446|HCP16_BPSPP Head completion protein gp16; XpXrXs	Xr;Xs;Xp	0	False	V
NC_070665_9	NC_070665	NC_070665	9	6383	6805	1	E			YP_010645654.1	YP_010645654.1 tail assembly protein [Streptococcus phage CHPC572]	False	0.942	279.0	7.492e-86												0	False	
NC_070665_10	NC_070665	NC_070665	10	6810	7181	1	D			YP_010646457.1	YP_010646457.1 tail protein [Streptococcus phage D4276]	False	0.938	244.0	3.8740000000000004e-74								Protein of unknown function (DUF806) [PF05657.14]	VOG02505	REFSEQ tail protein; Xu	Xu	0	False	
NC_070665_11	NC_070665	NC_070665	11	7204	7812	1	D			YP_010646956.1	YP_010646956.1 major tail protein [Streptococcus phage P7134]	True	0.947	404.0	5.183e-128								Phage tail tube protein [PF04630.15]	VOG01008	sp|O48449|TUBE_BPSPP Tail tube protein gp17.1*; XpXrXs	Xr;Xs;Xp	0	False	V
NC_070665_12	NC_070665	NC_070665	12	7885	8238	1	D			YP_010647430.1	YP_010647430.1 tail protein [Streptococcus phage P7633]	False	0.937	232.0	3.784e-70								Phage tail assembly chaperone proteins, TAC [PF06896.14]	VOG01957	REFSEQ tail protein; Xu	Xu	0	False	
NC_070665_13	NC_070665	NC_070665	13	8457	13238	1	D			YP_010645478.1	YP_010645478.1 hypothetical protein PP203_gp15 [Streptococcus phage CHPC1067]	True	0.953	3189.0	0.0								Tape measure protein [PF20155.2]	VOG27588	REFSEQ minor tail protein; Xu	Xu	0	False	
NC_070665_14	NC_070665	NC_070665	14	13244	14794	1	D			YP_010645479.1	YP_010645479.1 distal tail protein Dit [Streptococcus phage CHPC1067]	True	0.999	1091.0	0.0								Phage tail protein [PF05709.14]	VOG00298	sp|O48459|DIT_BPSPP Distal tail protein; XpXrXs	Xr;Xs;Xp	0	False	V
NC_070665_15	NC_070665	NC_070665	15	14794	17505	1	D			YP_010645480.1	YP_010645480.1 host specificity protein [Streptococcus phage CHPC1067]	True	0.967	1840.0	0.0								Prophage endopeptidase tail [PF06605.14]	VOG02208	REFSEQ host range and adsorption protein; Xu	Xu	0	False	
NC_070665_16	NC_070665	NC_070665	16	17505	19559	1	D			YP_010646962.1	YP_010646962.1 minor tail protein [Streptococcus phage P7134]	True	0.98	1416.0	0.0								Siphovirus protein of unknown function (DUF859) [PF05895.15]				0	False	
NC_070665_17	NC_070665	NC_070665	17	19580	20008	1	D			YP_010645482.1	YP_010645482.1 hypothetical protein PP203_gp19 [Streptococcus phage CHPC1067]	False	0.905	271.0	6.249e-83								Protein of unknown function (DUF1366) [PF07104.14]	VOG02647	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_070665_18	NC_070665	NC_070665	18	19962	20180	1	E			YP_010683507.1	YP_010683507.1 hypothetical protein PQF11_gp23 [Streptococcus phage SW18]	False	0.89	136.0	1.353e-37									VOG00240	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_070665_19	NC_070665	NC_070665	19	20198	20521	1	E			YP_010645484.1	YP_010645484.1 holin [Streptococcus phage CHPC1067]	False	0.937	213.0	1.692e-63									VOG01599	REFSEQ holin; Xu	Xu	0	False	
NC_070665_20	NC_070665	NC_070665	20	20529	20771	1	D			YP_010645485.1	YP_010645485.1 holin [Streptococcus phage CHPC1067]	False	0.91	154.0	6.951e-44								Bacteriophage holin [PF04531.16]	VOG02605	REFSEQ holin; Xu	Xu	0	False	
NC_070665_21	NC_070665	NC_070665	21	20773	21618	1	D			YP_010645486.1	YP_010645486.1 endolysin [Streptococcus phage CHPC1067]	True	1.0	602.0	5.3700000000000004e-195								Bacteriophage peptidoglycan hydrolase [PF05382.16]; Target recognition domain of lytic exoenzyme [PF16775.8]	VOG20125	REFSEQ endolysin; Xu	Xu	0	False	
NC_070665_22	NC_070665	NC_070665	22	21652	21774	-1	E																				0	False	
NC_070665_23	NC_070665	NC_070665	23	22228	22317	-1	E																				0	False	
NC_070665_24	NC_070665	NC_070665	24	22416	22643	1	D			YP_010644884.1	YP_010644884.1 transcriptional repressor [Streptococcus phage 53]	False	0.935	149.0	3.3190000000000004e-42								Protein of unknown function (DUF739) [PF05339.14]; Helix-turn-helix domain [PF12844.10]; Helix-turn-helix [PF01381.25]; Helix-turn-helix domain [PF13744.9]				0	False	
NC_070665_25	NC_070665	NC_070665	25	22661	23605	1	E			YP_010647064.1	YP_010647064.1 hypothetical protein PP237_gp28 [Streptococcus phage P7152]	True	0.921	607.0	3.07e-196									VOG00403	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_070665_26	NC_070665	NC_070665	26	23598	24137	1	D			YP_010645489.1	YP_010645489.1 antirepressor protein [Streptococcus phage CHPC1067]	False	0.912	343.0	2.187e-107								ORF6C domain [PF10552.12]				0	False	
NC_070665_27	NC_070665	NC_070665	27	24261	24470	1	D			YP_010645114.1	YP_010645114.1 cro-like repressor [Streptococcus phage CHPC1027]	False	0.968	143.0	3.8919999999999996e-40								Protein of unknown function (DUF739) [PF05339.14]				0	False	
