locus_tag	ftype	length_bp	gene	EC_number	COG	product
PKIEEBHD_00001	CDS	2478	pupA_1			Ferric-pseudobactin 358 receptor
PKIEEBHD_00002	CDS	306				hypothetical protein
PKIEEBHD_00003	CDS	3225	lgrD_1			Linear gramicidin synthase subunit D
PKIEEBHD_00004	CDS	13488	lgrD_2			Linear gramicidin synthase subunit D
PKIEEBHD_00005	CDS	12366	dltA_1	6.2.1.54		D-alanine--D-alanyl carrier protein ligase
PKIEEBHD_00006	CDS	735	lgrE	1.1.-.-		Linear gramicidin dehydrogenase LgrE
PKIEEBHD_00007	CDS	1134				hypothetical protein
PKIEEBHD_00008	CDS	789	gdhI	1.1.1.47	COG1028	Glucose 1-dehydrogenase 1
PKIEEBHD_00009	CDS	1827		3.2.1.28	COG3387	Trehalase
PKIEEBHD_00010	CDS	960	cdhR_1		COG4977	HTH-type transcriptional regulator CdhR
PKIEEBHD_00011	CDS	684	inhA	4.2.1.103		Isonitrile hydratase
PKIEEBHD_00012	CDS	489				hypothetical protein
PKIEEBHD_00013	CDS	402				hypothetical protein
PKIEEBHD_00014	CDS	1119				hypothetical protein
PKIEEBHD_00015	CDS	324				hypothetical protein
PKIEEBHD_00016	CDS	1431				hypothetical protein
PKIEEBHD_00017	CDS	1581				hypothetical protein
PKIEEBHD_00018	CDS	1491	styD	1.2.1.39		Phenylacetaldehyde dehydrogenase
PKIEEBHD_00019	CDS	1290				hypothetical protein
PKIEEBHD_00020	CDS	678	apr	3.4.21.62		Subtilisin
PKIEEBHD_00021	CDS	1719		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
PKIEEBHD_00022	CDS	1905	acoR_1		COG3284	Acetoin dehydrogenase operon transcriptional activator AcoR
PKIEEBHD_00023	CDS	1893	mrdA_1	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
PKIEEBHD_00024	CDS	924				hypothetical protein
PKIEEBHD_00025	CDS	483				hypothetical protein
PKIEEBHD_00026	CDS	981				hypothetical protein
PKIEEBHD_00027	rRNA	110				5S ribosomal RNA
PKIEEBHD_00028	rRNA	1392				23S ribosomal RNA (partial)
PKIEEBHD_00029	CDS	789				hypothetical protein
PKIEEBHD_00030	rRNA	1444				23S ribosomal RNA (partial)
PKIEEBHD_00031	rRNA	1022				16S ribosomal RNA (partial)
PKIEEBHD_00032	rRNA	634				16S ribosomal RNA (partial)
PKIEEBHD_00033	CDS	354				hypothetical protein
PKIEEBHD_00034	CDS	318				hypothetical protein
PKIEEBHD_00035	CDS	789	bacG	1.3.1.-	COG1028	NADPH-dependent reductase BacG
PKIEEBHD_00036	CDS	318				hypothetical protein
PKIEEBHD_00037	CDS	792				hypothetical protein
PKIEEBHD_00038	CDS	945	cdhR_2		COG4977	HTH-type transcriptional regulator CdhR
PKIEEBHD_00039	CDS	513	hpaC	1.5.1.37	COG1853	4-hydroxyphenylacetate 3-monooxygenase reductase component
PKIEEBHD_00040	CDS	630	todT_1			Response regulator protein TodT
PKIEEBHD_00041	CDS	921	feaR_1		COG2207	Transcriptional activator FeaR
PKIEEBHD_00042	CDS	948	pobB	1.-.-.-		Phenoxybenzoate dioxygenase subunit beta
PKIEEBHD_00043	CDS	741	tsaC1_1	1.2.1.62		4-formylbenzenesulfonate dehydrogenase TsaC1/TsaC2
PKIEEBHD_00044	CDS	495				hypothetical protein
PKIEEBHD_00045	CDS	1284	antA	1.14.12.1	COG4638	Anthranilate 1,2-dioxygenase large subunit
PKIEEBHD_00046	CDS	1122	cnbH_1	3.5.99.5		2-amino-5-chloromuconic acid deaminase
PKIEEBHD_00047	CDS	483				hypothetical protein
PKIEEBHD_00048	CDS	372				hypothetical protein
PKIEEBHD_00049	CDS	1152	hsaA	1.14.14.12		Flavin-dependent monooxygenase, oxygenase subunit HsaA
PKIEEBHD_00050	CDS	1485	fixL	2.7.13.3		Sensor protein FixL
PKIEEBHD_00051	CDS	1149	aauB	1.4.9.2		Aralkylamine dehydrogenase heavy chain
PKIEEBHD_00052	CDS	540	mauE			Methylamine utilization protein MauE
PKIEEBHD_00053	CDS	627	mauD			Methylamine utilization protein MauD
PKIEEBHD_00054	CDS	522	aauA	1.4.9.2		Aralkylamine dehydrogenase light chain
PKIEEBHD_00055	CDS	522				hypothetical protein
PKIEEBHD_00056	CDS	828	rclR_1		COG2207	RCS-specific HTH-type transcriptional activator RclR
