	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000949.1_1	QGNH01000949.1	QGNH01000949.1	1	156	548	1	E																				0	False	F
QGNH01000949.1_2	QGNH01000949.1	QGNH01000949.1	2	684	1403	-1	E																				0	False	F
QGNH01000949.1_3	QGNH01000949.1	QGNH01000949.1	3	1425	1862	-1	E																				0	False	F
QGNH01000949.1_4	QGNH01000949.1	QGNH01000949.1	4	1859	2839	-1	C	K06904	uncharacterized protein							MER0054618	S78	MER0054618 - family S78 unassigned peptidases (Leifsonia xyli) [S78.UPW]#S78#{peptidase unit: 20-158}~source AAT90040~	False	62.0	6.616e-09	0.301	Caudovirus prohead serine protease [PF04586.20]				0	False	PF
QGNH01000949.1_5	QGNH01000949.1	QGNH01000949.1	5	2832	3398	-1	E																				0	False	F
QGNH01000949.1_6	QGNH01000949.1	QGNH01000949.1	6	3395	3598	-1	E																				0	False	F
QGNH01000949.1_7	QGNH01000949.1	QGNH01000949.1	7	3610	3993	-1	E																				0	False	F
QGNH01000949.1_8	QGNH01000949.1	QGNH01000949.1	8	3990	5558	-1	D			YP_009819881.1	YP_009819881.1 terminase large subunit [Streptomyces phage Lilbooboo]	False	0.274	185.0	9.098e-48								Terminase large subunit, ATPase domain [PF03354.18]; Terminase large subunit, endonuclease domain [PF20441.1]	VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	F
QGNH01000949.1_9	QGNH01000949.1	QGNH01000949.1	9	5542	5919	-1	E																				0	False	
QGNH01000949.1_10	QGNH01000949.1	QGNH01000949.1	10	5916	6338	-1	E																				0	False	
QGNH01000949.1_11	QGNH01000949.1	QGNH01000949.1	11	6335	6622	-1	E																				0	False	
QGNH01000949.1_12	QGNH01000949.1	QGNH01000949.1	12	6612	6776	-1	E																				0	False	
QGNH01000949.1_13	QGNH01000949.1	QGNH01000949.1	13	7242	7481	-1	E																				0	False	
QGNH01000949.1_14	QGNH01000949.1	QGNH01000949.1	14	7454	7765	-1	D																Helix-turn-helix domain [PF12728.10]				0	False	
QGNH01000949.1_15	QGNH01000949.1	QGNH01000949.1	15	7762	8922	-1	D			YP_009590996.1	YP_009590996.1 DNA helicase [Mycobacterium phage Optimus]	False	0.313	147.0	2.4930000000000003e-36								AAA domain [PF13481.9]	VOG02164	REFSEQ DNA primase; Xu	Xu	0	False	F
QGNH01000949.1_16	QGNH01000949.1	QGNH01000949.1	16	8919	9764	-1	D																RepB DNA-primase from phage plasmid [PF16793.8]; Replicase family [PF03090.20]				0	False	F
QGNH01000949.1_17	QGNH01000949.1	QGNH01000949.1	17	9742	10020	-1	D																Helix-turn-helix domain [PF13560.9]				0	False	F
QGNH01000949.1_18	QGNH01000949.1	QGNH01000949.1	18	10289	10687	-1	E																				0	False	F
QGNH01000949.1_19	QGNH01000949.1	QGNH01000949.1	19	10821	11012	-1	E																				0	False	F
QGNH01000949.1_20	QGNH01000949.1	QGNH01000949.1	20	11009	11188	-1	E																				0	False	F
QGNH01000949.1_21	QGNH01000949.1	QGNH01000949.1	21	11181	11366	-1	E																				0	False	F
QGNH01000949.1_22	QGNH01000949.1	QGNH01000949.1	22	11416	11904	-1	E																				0	False	F
QGNH01000949.1_23	QGNH01000949.1	QGNH01000949.1	23	11876	12295	-1	E																				0	False	F
QGNH01000949.1_24	QGNH01000949.1	QGNH01000949.1	24	12292	12480	-1	E																				0	False	F
QGNH01000949.1_25	QGNH01000949.1	QGNH01000949.1	25	12440	12631	-1	E																				0	False	F
QGNH01000949.1_26	QGNH01000949.1	QGNH01000949.1	26	12628	12993	-1	E																				0	False	F
