	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001361.1_1	QGNH01001361.1	QGNH01001361.1	1	3	395	-1	E																	0	False	F
QGNH01001361.1_2	QGNH01001361.1	QGNH01001361.1	2	424	1608	-1	E																	0	False	F
QGNH01001361.1_3	QGNH01001361.1	QGNH01001361.1	3	1601	2509	-1	E																	0	False	F
QGNH01001361.1_4	QGNH01001361.1	QGNH01001361.1	4	2509	3276	-1	E																	0	False	F
QGNH01001361.1_5	QGNH01001361.1	QGNH01001361.1	5	3302	7753	-1	E																	0	False	F
QGNH01001361.1_6	QGNH01001361.1	QGNH01001361.1	6	7898	8383	-1	E																	0	False	
QGNH01001361.1_7	QGNH01001361.1	QGNH01001361.1	7	8385	9410	-1	E																	0	False	
QGNH01001361.1_8	QGNH01001361.1	QGNH01001361.1	8	9509	9841	-1	D									BppU N-terminal domain [PF10651.12]								0	False	
QGNH01001361.1_9	QGNH01001361.1	QGNH01001361.1	9	9841	13164	-1	E																	0	False	
QGNH01001361.1_10	QGNH01001361.1	QGNH01001361.1	10	13183	13638	-1	E																	0	False	
QGNH01001361.1_11	QGNH01001361.1	QGNH01001361.1	11	13642	13833	-1	E																	0	False	
QGNH01001361.1_12	QGNH01001361.1	QGNH01001361.1	12	13845	14249	-1	E																	0	False	
QGNH01001361.1_13	QGNH01001361.1	QGNH01001361.1	13	14310	14492	-1	E																	0	False	
QGNH01001361.1_14	QGNH01001361.1	QGNH01001361.1	14	14548	14835	-1	E																	0	False	
QGNH01001361.1_15	QGNH01001361.1	QGNH01001361.1	15	14838	15701	-1	E																	0	False	
QGNH01001361.1_16	QGNH01001361.1	QGNH01001361.1	16	15800	16900	-1	E																	0	False	
QGNH01001361.1_17	QGNH01001361.1	QGNH01001361.1	17	16897	16995	-1	E																	0	False	
QGNH01001361.1_18	QGNH01001361.1	QGNH01001361.1	18	16995	17795	-1	E																	0	False	
QGNH01001361.1_19	QGNH01001361.1	QGNH01001361.1	19	17797	18882	-1	E																	0	False	
QGNH01001361.1_20	QGNH01001361.1	QGNH01001361.1	20	19024	19179	1	E																	0	False	
