	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
NC_011289_1	NC_011289	NC_011289	1	2	373	1	E			YP_002241788.1	YP_002241788.1 HNH endonuclease [Mycobacterium phage Ramsey]	False	1.0	258	4.463e-79												0	False	F
NC_011289_2	NC_011289	NC_011289	2	445	699	1	E			YP_009636066.1	YP_009636066.1 terminase small subunit [Mycobacterium phage RockyHorror]	False	0.898	160	1.385e-45									VOG15218	REFSEQ terminase small subunit; Xu	Xu	0	False	F
NC_011289_3	NC_011289	NC_011289	3	671	2158	1	E			YP_008408960.1	YP_008408960.1 terminase [Mycobacterium phage Bobi]	True	0.968	1010	0.0									VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	F
NC_011289_4	NC_011289	NC_011289	4	2199	3620	1	D			YP_009124997.1	YP_009124997.1 portal protein [Mycobacterium phage BuzzLyseyear]	True	0.939	933	4.809e-306								Phage portal protein, SPP1 Gp6-like [PF05133.17]	VOG00109	sp|Q05220|PORTL_BPML5 Portal protein; XpXrXs	Xs;Xr;Xp	0	False	VF
NC_011289_5	NC_011289	NC_011289	5	3604	4329	1	E			YP_009636069.1	YP_009636069.1 head maturation protease [Mycobacterium phage RockyHorror]	True	0.963	490	3.322e-157									VOG00912	sp|O64208|VG15_BPMD2 Gene 15 protein; Xu	Xu	0	False	F
NC_011289_6	NC_011289	NC_011289	6	4408	4944	1	D			YP_002241793.1	YP_002241793.1 head scaffolding protein [Mycobacterium phage Ramsey]	False	0.876	326	1.627e-101								Domain of unknown function (DUF4355) [PF14265.9]	VOG08006	sp|Q05222|SCAF_BPML5 Probable capsid assembly scaffolding protein; Xs	Xs	0	False	VF
NC_011289_7	NC_011289	NC_011289	7	5007	5915	1	D			YP_009016085.1	YP_009016085.1 major capsid protein [Mycobacterium phage Drago]	True	0.934	593	1.482e-191								Phage capsid family [PF05065.16]	VOG00134	sp|O64210|CAPSD_BPMD2 Probable major capsid protein gp17; Xs	Xs	0	False	V
NC_011289_8	NC_011289	NC_011289	8	5927	6298	1	E			YP_002241795.1	YP_002241795.1 head-tail adaptor Ad1 [Mycobacterium phage Ramsey]	False	0.943	246	1.095e-74									VOG00419	sp|Q05225|VG19_BPML5 Gene 19 protein; Xu	Xu	0	False	
NC_011289_9	NC_011289	NC_011289	9	6295	6624	1	E			YP_009124561.1	YP_009124561.1 head-tail adaptor [Mycobacterium phage Squirty]	False	0.998	232	2.562e-70									VOG00901	sp|O64214|VG20_BPMD2 Gene 20 protein; Xu	Xu	0	False	
NC_011289_10	NC_011289	NC_011289	10	6631	6957	1	D			YP_009124562.1	YP_009124562.1 head-tail connector protein [Mycobacterium phage Squirty]	False	0.994	229	3.057e-69								Bacteriophage HK97-gp10, putative tail-component [PF04883.15]	VOG04260	REFSEQ head-tail connector protein; Xu	Xu	0	False	
