CCI88WCFB3	removeN	0:00:00.006553	FragGeneScan_GIC31
CCI88WCFB3	removeN	0:00:00.008375	FragGeneScan_DJ
CCI88WCFB3	removeN	0:00:00.008651	FragGeneScan_Rleg
CCI88WCFB3	removeN	0:00:00.005746	FragGeneScan_RW1
CCI88WCFB3	removeN	0:00:00.006668	FragGeneScan_RW2
CCI88WCFB3	findORF_fgs	0:00:00.625134	FragGeneScan_RW1
CCI88WCFB3	findORF_fgs	0:00:04.130788	FragGeneScan_GIC31
CCI88WCFB3	findORF_fgs	0:00:04.020182	FragGeneScan_RW2
CCI88WCFB3	findORF_fgs	0:00:06.238626	FragGeneScan_DJ
CCI88WCFB3	findORF_fgs	0:00:09.163399	FragGeneScan_Rleg
CCI88WCFB3	searchHMM	0:00:43.180275	['FragGeneScan_RW1', 'FragGeneScan_GIC31', 'FragGeneScan_RW2']
CCI88WCFB3	searchHMM	0:00:54.231542	['FragGeneScan_DJ', 'FragGeneScan_Rleg']
CCI88WCFB3	filterHMM	0:00:00.290068	FragGeneScan_RW1
CCI88WCFB3	filterHMM	0:00:05.611875	FragGeneScan_DJ
CCI88WCFB3	filterHMM	0:00:06.288997	FragGeneScan_GIC31
CCI88WCFB3	filterHMM	0:00:08.150140	FragGeneScan_RW2
CCI88WCFB3	filterHMM	0:00:08.963000	FragGeneScan_Rleg
CCI88WCFB3	parseHmmer	0:00:00.635261	step_09-parse/FragGeneScan_RW1
CCI88WCFB3	createCountTables	0:00:00.000226	step_09-parse/FragGeneScan_RW1
CCI88WCFB3	parseHmmer	0:00:01.326861	step_09-parse/FragGeneScan_GIC31
CCI88WCFB3	createCountTables	0:00:00.000279	step_09-parse/FragGeneScan_GIC31
CCI88WCFB3	parseHmmer	0:00:01.435354	step_09-parse/FragGeneScan_RW2
CCI88WCFB3	createCountTables	0:00:00.000187	step_09-parse/FragGeneScan_RW2
CCI88WCFB3	parseHmmer	0:00:01.512760	step_09-parse/FragGeneScan_DJ
CCI88WCFB3	createCountTables	0:00:00.000174	step_09-parse/FragGeneScan_DJ
CCI88WCFB3	parseHmmer	0:00:01.987255	step_09-parse/FragGeneScan_Rleg
CCI88WCFB3	createCountTables	0:00:00.000180	step_09-parse/FragGeneScan_Rleg
CCI88WCFB3	Total_Time	0:01:30.801837	/home/jlfiguer/raw-lab/MetaCerberus/results/CAZy
