	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001624.1_1	QGNH01001624.1	QGNH01001624.1	1	2	472	-1	E											0	False	F
QGNH01001624.1_2	QGNH01001624.1	QGNH01001624.1	2	505	1251	-1	E											0	False	F
QGNH01001624.1_3	QGNH01001624.1	QGNH01001624.1	3	1251	1622	-1	E											0	False	F
QGNH01001624.1_4	QGNH01001624.1	QGNH01001624.1	4	1632	1784	-1	E											0	False	F
QGNH01001624.1_5	QGNH01001624.1	QGNH01001624.1	5	1838	2179	-1	E											0	False	F
QGNH01001624.1_6	QGNH01001624.1	QGNH01001624.1	6	2183	2437	-1	E											0	False	F
QGNH01001624.1_7	QGNH01001624.1	QGNH01001624.1	7	2467	4746	-1	D	YP_008130142.1	YP_008130142.1 virion structural protein [Prochlorococcus phage P-SSM3]	False	0.31	94.0	4.075e-18	Phage tail tube, TTP, lambda-like [PF16460.8]				0	False	F
QGNH01001624.1_8	QGNH01001624.1	QGNH01001624.1	8	4746	5522	-1	E											0	False	F
QGNH01001624.1_9	QGNH01001624.1	QGNH01001624.1	9	5582	6682	-1	E	YP_009779066.1	YP_009779066.1 virion structural protein [Cyanophage S-RIM12 isolate RW_01_0310]	False	0.388	64.0	1.161e-09					0	False	
QGNH01001624.1_10	QGNH01001624.1	QGNH01001624.1	10	6695	7753	-1	E											0	False	
QGNH01001624.1_11	QGNH01001624.1	QGNH01001624.1	11	7767	8381	-1	E											0	False	
QGNH01001624.1_12	QGNH01001624.1	QGNH01001624.1	12	8384	8572	-1	E											0	False	
QGNH01001624.1_13	QGNH01001624.1	QGNH01001624.1	13	8581	8988	-1	E											0	False	
QGNH01001624.1_14	QGNH01001624.1	QGNH01001624.1	14	9242	9520	1	E											0	False	
QGNH01001624.1_15	QGNH01001624.1	QGNH01001624.1	15	9525	11306	-1	E											0	False	F
QGNH01001624.1_16	QGNH01001624.1	QGNH01001624.1	16	11404	12063	-1	E											0	False	F
QGNH01001624.1_17	QGNH01001624.1	QGNH01001624.1	17	12060	12518	-1	E											0	False	F
QGNH01001624.1_18	QGNH01001624.1	QGNH01001624.1	18	12518	14419	-1	E	YP_009186871.1	YP_009186871.1 hypothetical protein AUR69_gp07 [Hydrogenobaculum phage 1]	False	0.273	226.0	3.128e-60		VOG00068	sp|P25479|VPP_BPP2 Terminase, ATPase subunit; XhXr	Xh;Xr	0	False	VF
QGNH01001624.1_19	QGNH01001624.1	QGNH01001624.1	19	14453	14959	-1	E											0	False	F
