	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000467.1_1	QGNH01000467.1	QGNH01000467.1	1	3	1277	1	C	K07180	serine protein kinase	YP_874072.1	YP_874072.1 serine kinase [Thermus phage phiYS40]	False	0.244	119.0	6.797e-27	PrkA AAA domain [PF08298.14]; PrkA serine protein kinase C-terminal domain [PF06798.15]					VOG36316	sp|P39134|PRKA_BACSU Protein PrkA; Xu	Xu	0	False	F
QGNH01000467.1_2	QGNH01000467.1	QGNH01000467.1	2	1287	1796	1	D			YP_009638219.1	YP_009638219.1 RNA ligase [Mycobacterium phage Jeffabunny]	False	0.673	138.0	2.282e-36	RNA ligase [PF09414.13]					VOG31445	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01000467.1_3	QGNH01000467.1	QGNH01000467.1	3	1806	2951	1	C	K09786	uncharacterized protein							Protein of unknown function (DUF444) [PF04285.15]					VOG02626	sp|A9VTN6|Y466_BACMK UPF0229 protein BcerKBAB4_0466; Xu	Xu	0	False	F
QGNH01000467.1_4	QGNH01000467.1	QGNH01000467.1	4	2941	4392	1	C	K06415	stage V sporulation protein R							SpoVR like protein [PF04293.16]								0	False	F
QGNH01000467.1_5	QGNH01000467.1	QGNH01000467.1	5	4402	5241	1	D			YP_009168419.1	YP_009168419.1 putative exonuclease [Citrobacter phage CVT22]	False	0.367	157.0	3.9779999999999997e-41	5'-3' exonuclease, N-terminal resolvase-like domain [PF02739.19]; 5'-3' exonuclease, C-terminal SAM fold [PF01367.23]					VOG07202	sp|P13319|RNH_BPT4 Ribonuclease H; Xr	Xr	0	False	VF
QGNH01000467.1_6	QGNH01000467.1	QGNH01000467.1	6	5238	5642	1	E			YP_006908877.1	YP_006908877.1 HNH endonuclease [Escherichia phage ECBP2]	False	0.334	62.0	1.311e-10									1	False	
QGNH01000467.1_7	QGNH01000467.1	QGNH01000467.1	7	5644	7356	1	D			YP_009777783.1	YP_009777783.1 DNA primase [uncultured phage_MedDCM-OCT-S30-C28]	False	0.263	202.0	4.3569999999999995e-53	DnaB-like helicase C terminal domain [PF03796.18]; Toprim-like [PF13155.9]					VOG04360	sp|P04530|HELIC_BPT4 DnaB-like replicative helicase; XhXr	Xr;Xh	0	False	V
QGNH01000467.1_8	QGNH01000467.1	QGNH01000467.1	8	7320	7631	1	E																	0	False	
QGNH01000467.1_9	QGNH01000467.1	QGNH01000467.1	9	7628	7834	1	E																	0	False	
QGNH01000467.1_10	QGNH01000467.1	QGNH01000467.1	10	7844	8512	1	E														VOG03457	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000467.1_11	QGNH01000467.1	QGNH01000467.1	11	8522	9679	1	E			YP_009845760.1	YP_009845760.1 DNA repair exonuclease [Vibrio phage VAP7]	False	0.482	303.0	1.268e-89						VOG02246	sp|O31948|YONJ_BACSU SPbeta prophage-derived uncharacterized protein YonJ; Xu	Xu	0	False	
QGNH01000467.1_12	QGNH01000467.1	QGNH01000467.1	12	9679	9870	1	E																	0	False	
QGNH01000467.1_13	QGNH01000467.1	QGNH01000467.1	13	9830	10174	1	E																	0	False	
QGNH01000467.1_14	QGNH01000467.1	QGNH01000467.1	14	10177	10341	1	E																	0	False	
