	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001586.1_1	QGNH01001586.1	QGNH01001586.1	1	3	314	-1	E											0	False	F
QGNH01001586.1_2	QGNH01001586.1	QGNH01001586.1	2	302	796	-1	E											0	False	F
QGNH01001586.1_3	QGNH01001586.1	QGNH01001586.1	3	756	1052	-1	E											0	False	F
QGNH01001586.1_4	QGNH01001586.1	QGNH01001586.1	4	1049	1270	-1	E											0	False	F
QGNH01001586.1_5	QGNH01001586.1	QGNH01001586.1	5	1279	2787	-1	E	YP_007392901.1	YP_007392901.1 hypothetical protein H390_gp12 [Xanthomonas citri phage CP2]	True	0.467	387.0	1.257e-116		VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	F
QGNH01001586.1_6	QGNH01001586.1	QGNH01001586.1	6	3336	3857	-1	E											0	False	F
QGNH01001586.1_7	QGNH01001586.1	QGNH01001586.1	7	3838	4158	-1	E											0	False	F
QGNH01001586.1_8	QGNH01001586.1	QGNH01001586.1	8	4158	4328	-1	E											0	False	F
QGNH01001586.1_9	QGNH01001586.1	QGNH01001586.1	9	4454	4909	-1	E											0	False	F
QGNH01001586.1_10	QGNH01001586.1	QGNH01001586.1	10	5049	5993	-1	D	YP_002321481.1	YP_002321481.1 phosphoadenosine phosphosulfate reductase [Stenotrophomonas phage S1]	False	0.472	262.0	1.139e-76	Phosphoadenosine phosphosulfate reductase family [PF01507.22]	VOG01424	sp|P03766|Y290_LAMBD Uncharacterized nin region protein ORF290; Xu	Xu	0	False	
QGNH01001586.1_11	QGNH01001586.1	QGNH01001586.1	11	6014	6412	-1	E											0	False	
QGNH01001586.1_12	QGNH01001586.1	QGNH01001586.1	12	6482	6775	-1	E											0	False	
QGNH01001586.1_13	QGNH01001586.1	QGNH01001586.1	13	7411	7728	-1	E											0	False	
QGNH01001586.1_14	QGNH01001586.1	QGNH01001586.1	14	7728	8339	-1	E											0	False	
QGNH01001586.1_15	QGNH01001586.1	QGNH01001586.1	15	8336	8581	-1	E											0	False	
QGNH01001586.1_16	QGNH01001586.1	QGNH01001586.1	16	8642	9685	-1	E	YP_009614189.1	YP_009614189.1 replication initiation protein [Mycobacterium phage Marvin]	False	0.61	65.0	5.716e-10					0	False	
QGNH01001586.1_17	QGNH01001586.1	QGNH01001586.1	17	10183	11049	1	D	YP_009623629.1	YP_009623629.1 hypothetical protein FDJ41_gp019 [Yersinia phage fHe-Yen9-04]	False	0.329	137.0	3.905e-34	Domain of unknown function (DUF932) [PF06067.14]				0	False	
QGNH01001586.1_18	QGNH01001586.1	QGNH01001586.1	18	11138	12775	1	E	YP_010660712.1	YP_010660712.1 hypothetical protein PP918_gp30 [Pseudomonas phage UFJF_PfDIW6]	False	0.48	163.0	2.484e-40		VOG22601	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01001586.1_19	QGNH01001586.1	QGNH01001586.1	19	13121	13711	1	E	YP_010671657.1	YP_010671657.1 exonuclease [Pseudomonas phage Itty13]	False	0.318	96.0	1.652e-21					0	False	F
QGNH01001586.1_20	QGNH01001586.1	QGNH01001586.1	20	13724	14410	1	E											0	False	F
QGNH01001586.1_21	QGNH01001586.1	QGNH01001586.1	21	14647	15486	1	D	YP_010062379.1	YP_010062379.1 DNA methylase [Mycobacterium phage Kimona]	False	0.318	65.0	2.873e-10	C-5 cytosine-specific DNA methylase [PF00145.20]				0	False	F
QGNH01001586.1_22	QGNH01001586.1	QGNH01001586.1	22	15490	15801	1	E											0	False	F
QGNH01001586.1_23	QGNH01001586.1	QGNH01001586.1	23	15803	16018	1	E											0	False	F
