locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
KC292022.1_1												Hypothetical
KC292022.1_2					phrog_9231	VOG05559	PHROG:phrog_9231	259	3e-115	376.6		terminase small subunit
KC292022.1_3												Hypothetical
KC292022.1_4												Hypothetical
KC292022.1_5					phrog_19453	VOG23913	VOG:VOG23913	65	3.7e-50	160.6		REFSEQ hypothetical protein
KC292022.1_6					phrog_19186	VOG23914	VOG:VOG23914	69	3.3e-50	160.8		REFSEQ hypothetical protein
KC292022.1_7		K06909	COG4373		phrog_9	VOG07294	COG:COG4373	564	9.7e-43	138.2		:
KC292022.1_8					phrog_9232	VOG00562	PHROG:phrog_9232	480	5.3e-219	720.6		portal protein
KC292022.1_9												Hypothetical
KC292022.1_10					phrog_15680	VOG14382	PHROG:phrog_15680	255	1.9e-156	511.7		head maturation protease
KC292022.1_11												Hypothetical
KC292022.1_12												Hypothetical
KC292022.1_13					phrog_3990	VOG01973	PHROG:phrog_3990	319	3.4e-94	308.3		major head protein
KC292022.1_14												Hypothetical
KC292022.1_15												Hypothetical
KC292022.1_16												Hypothetical
KC292022.1_17												Hypothetical
KC292022.1_18					phrog_12281	VOG04913	PHROG:phrog_12281	170	1.7e-86	280.8		tail tube protein
KC292022.1_19			COG3497		phrog_10244	VOG01001	PHROG:phrog_10244	431	1e-205	676.4		tail sheath
KC292022.1_20					phrog_12452	VOG14384	PHROG:phrog_12452	182	3.2e-93	302.7		tail tube protein
KC292022.1_21					phrog_14268	VOG04953	PHROG:phrog_14268	157	5e-85	275.8		tail assembly chaperone
KC292022.1_22			COG5283		phrog_14901	VOG14385	PHROG:phrog_14901	606	0	1111.1		tail length tape measure protein
KC292022.1_23												Hypothetical
KC292022.1_24												Hypothetical
KC292022.1_25												Hypothetical
KC292022.1_26												Hypothetical
KC292022.1_27												Hypothetical
KC292022.1_28			COG3299		phrog_6	VOG00735	VOG:VOG00735	412	6e-120	391.8		REFSEQ baseplate wedge subunit
KC292022.1_29					phrog_1160	VOG00207	PHROG:phrog_1160	217	9.6e-62	201.3		baseplate protein
KC292022.1_30												Hypothetical
KC292022.1_31												Hypothetical
KC292022.1_32					phrog_13336	VOG14392	VOG:VOG14392	149	2e-57	187.7		REFSEQ hypothetical protein
KC292022.1_33												Hypothetical
KC292022.1_34												Hypothetical
KC292022.1_35					phrog_7084	VOG14391	VOG:VOG14391	279	6.8e-150	490.3		REFSEQ hypothetical protein
KC292022.1_36	K00525	K00525	COG0209		phrog_84	VOG00122	FOAM:K00525	807	1.9e-210	693.3	1.17.4.1	E1.17.4.1A, nrdA, nrdE; ribonucleoside-diphosphate reductase alpha chain
KC292022.1_37												Hypothetical
KC292022.1_38												Hypothetical
KC292022.1_39		K07317, K07504	COG1002, COG4748		phrog_16674	VOG00788	VOG:VOG00788	1289	0	2044.0		sp|P10835|MTC3_PBCVC Modification methylase CviBIII
KC292022.1_40												Hypothetical
KC292022.1_41		K04763	COG4974		phrog_1	VOG00056	COG:COG4974	398	1.5e-32	103.9		XerD:
KC292022.1_42												Hypothetical
KC292022.1_43		K14415	COG1690		phrog_1075	VOG00184, VOG00184	PHROG:phrog_1075	454	1.3e-125	412.5		tRNA splicing ligase
KC292022.1_44												Hypothetical
KC292022.1_45												Hypothetical
KC292022.1_46												Hypothetical
KC292022.1_47	K01494	K01494	COG0717		phrog_1663	VOG00082	COG:COG0717	186	2.9e-59	193.9		Dcd:Thymidylate biosynthesis
KC292022.1_48	K03465	K03465	COG1351		phrog_85	VOG03899	VOG:VOG03899	235	3.5e-67	220.6		sp|Q05259|THYX_BPML5 Probable flavin-dependent thymidylate synthase
KC292022.1_49												Hypothetical
KC292022.1_50	K02319	K02319	COG0417		phrog_262	VOG00345	PHROG:phrog_262	855	7.7e-178	585.7		DNA polymerase
KC292022.1_51												Hypothetical
KC292022.1_52												Hypothetical
KC292022.1_53												Hypothetical
KC292022.1_54					phrog_19107	VOG23928	VOG:VOG23928	40	1.5e-31	100.3		REFSEQ minor head protein
KC292022.1_55												Hypothetical
KC292022.1_56		K07465	COG2887		phrog_69	VOG04544, VOG04544	VOG:VOG04544	339	2.4e-102	254.2		REFSEQ exonuclease
KC292022.1_57												Hypothetical
KC292022.1_58												Hypothetical
KC292022.1_59					phrog_474	VOG06502	PHROG:phrog_474	94	5e-28	90.5		phosphofructokinase
KC292022.1_60												Hypothetical
KC292022.1_61												Hypothetical
KC292022.1_62												Hypothetical
KC292022.1_63					phrog_284	VOG02246	PHROG:phrog_284	394	7.7e-82	268.0		exonuclease
KC292022.1_64												Hypothetical
KC292022.1_65												Hypothetical
KC292022.1_66					phrog_13442	VOG14400	VOG:VOG14400	84	1.8e-51	165.2		REFSEQ hypothetical protein
KC292022.1_67												Hypothetical
KC292022.1_68												Hypothetical
KC292022.1_69												Hypothetical
KC292022.1_70												Hypothetical
KC292022.1_71		K17081	COG0330		phrog_200	VOG01466	PHROG:phrog_200	277	5.7e-68	222.0		lipoprotein
KC292022.1_72												Hypothetical
KC292022.1_73					phrog_12980	VOG01567	PHROG:phrog_12980	162	5.1e-83	269.4		HNH endonuclease
KC292022.1_74												Hypothetical
KC292022.1_75			COG1948		phrog_3490	VOG01108	VOG:VOG01108	155	1e-51	168.6		sp|P0CAF6|VF364_ASFK5 ERCC4 domain-containing protein EP364R
KC292022.1_76												Hypothetical
KC292022.1_77						VOG24268	VOG:VOG24268	59	1.7e-13	42.4		REFSEQ hypothetical protein
KC292022.1_78												Hypothetical
KC292022.1_79												Hypothetical
KC292022.1_80												Hypothetical
KC292022.1_81												Hypothetical
KC292022.1_82												Hypothetical
KC292022.1_83												Hypothetical
KC292022.1_84					phrog_7545	VOG01272	PHROG:phrog_7545	143	2.4e-14	46.1		HNH endonuclease
KC292022.1_85												Hypothetical
KC292022.1_86												Hypothetical
KC292022.1_87		K03722	COG1199		phrog_2488	VOG04419	PHROG:phrog_2488	599	1e-163	538.5		DNA helicase
KC292022.1_88						VOG23942	VOG:VOG23942	51	4.3e-39	124.9		REFSEQ hypothetical protein
KC292022.1_89												Hypothetical
KC292022.1_90												Hypothetical
KC292022.1_91												Hypothetical
KC292022.1_92												Hypothetical
KC292022.1_93												Hypothetical
KC292022.1_94												Hypothetical
KC292022.1_95												Hypothetical
KC292022.1_96					phrog_20685	VOG23953	VOG:VOG23953	122	1.4e-85	275.7		REFSEQ hypothetical protein
KC292022.1_97												Hypothetical
KC292022.1_98					phrog_21971	VOG23951	VOG:VOG23951	40	4.7e-31	99.5		REFSEQ hypothetical protein
KC292022.1_99					phrog_15403	VOG14408	VOG:VOG14408	83	8.7e-51	162.5		REFSEQ hypothetical protein
KC292022.1_100												Hypothetical
KC292022.1_101					phrog_21594	VOG23954	VOG:VOG23954	92	8.2e-58	185.3		REFSEQ hypothetical protein
KC292022.1_102												Hypothetical
KC292022.1_103												Hypothetical
KC292022.1_104					phrog_21181	VOG23958	VOG:VOG23958	98	4.4e-61	197.0		REFSEQ hypothetical protein
KC292022.1_105					phrog_24059	VOG23957	VOG:VOG23957	120	1.2e-82	266.4		REFSEQ hypothetical protein
KC292022.1_106												Hypothetical
KC292022.1_107												Hypothetical
KC292022.1_108												Hypothetical
KC292022.1_109												Hypothetical
