locus_tag	ftype	length_bp	gene	EC_number	COG	product
BLEKGOOP_00001	CDS	249				hypothetical protein
BLEKGOOP_00002	CDS	327	trxA_1		COG0526	Thioredoxin
BLEKGOOP_00003	CDS	1824	araC	4.2.1.25		L-arabonate dehydratase
BLEKGOOP_00004	CDS	504				hypothetical protein
BLEKGOOP_00005	CDS	663	yfcG_1	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YfcG
BLEKGOOP_00006	CDS	639	nahD	5.99.1.4		2-hydroxychromene-2-carboxylate isomerase
BLEKGOOP_00007	CDS	1242	czcO	1.-.-.-	COG2072	putative oxidoreductase CzcO
BLEKGOOP_00008	CDS	558				hypothetical protein
BLEKGOOP_00009	CDS	867	nfrA2	1.5.1.39	COG0778	FMN reductase [NAD(P)H]
BLEKGOOP_00010	CDS	525				hypothetical protein
BLEKGOOP_00011	CDS	534				hypothetical protein
BLEKGOOP_00012	CDS	1086				hypothetical protein
BLEKGOOP_00013	CDS	522				hypothetical protein
BLEKGOOP_00014	CDS	1344	dctM_1		COG1593	C4-dicarboxylate TRAP transporter large permease protein DctM
BLEKGOOP_00015	CDS	789	paaG	5.3.3.18	COG1024	1,2-epoxyphenylacetyl-CoA isomerase
BLEKGOOP_00016	CDS	1659	mdlC	4.1.1.7		Benzoylformate decarboxylase
BLEKGOOP_00017	CDS	621				hypothetical protein
BLEKGOOP_00018	CDS	1068		3.7.1.19		2,6-dihydropseudooxynicotine hydrolase
BLEKGOOP_00019	CDS	1236	ttuD_1	1.1.1.81		Putative hydroxypyruvate reductase
BLEKGOOP_00020	CDS	1095		3.7.1.19		2,6-dihydropseudooxynicotine hydrolase
BLEKGOOP_00021	CDS	1056	vldW_1	1.14.11.52		Validamycin A dioxygenase
BLEKGOOP_00022	CDS	870	ligF_1			Protein LigF
BLEKGOOP_00023	CDS	966				hypothetical protein
BLEKGOOP_00024	CDS	930				hypothetical protein
BLEKGOOP_00025	CDS	1782				hypothetical protein
BLEKGOOP_00026	CDS	723				hypothetical protein
BLEKGOOP_00027	CDS	759		1.-.-.-		putative oxidoreductase
BLEKGOOP_00028	CDS	861				hypothetical protein
BLEKGOOP_00029	CDS	1035	vldW_2	1.14.11.52		Validamycin A dioxygenase
BLEKGOOP_00030	CDS	1374	triA	3.5.4.45		Melamine deaminase
BLEKGOOP_00031	CDS	423				hypothetical protein
BLEKGOOP_00032	CDS	624				hypothetical protein
BLEKGOOP_00033	CDS	1218	uctC_1	2.8.3.19		Acetyl-CoA:oxalate CoA-transferase
BLEKGOOP_00034	CDS	807		4.2.1.150	COG1024	Crotonyl-CoA hydratase
BLEKGOOP_00035	CDS	1218	atzE	3.5.1.131		1-carboxybiuret hydrolase subunit AtzE
BLEKGOOP_00036	CDS	1164	yfeW	3.4.16.4		Putative D-alanyl-D-alanine carboxypeptidase
BLEKGOOP_00037	CDS	864	nadC	2.4.2.19	COG0157	putative nicotinate-nucleotide pyrophosphorylase [carboxylating]
BLEKGOOP_00038	CDS	1698	nadB_1	1.4.3.16	COG0029	L-aspartate oxidase
BLEKGOOP_00039	CDS	1005	nadA	2.5.1.72	COG0379	Quinolinate synthase A
BLEKGOOP_00040	CDS	1062				hypothetical protein
BLEKGOOP_00041	CDS	984				hypothetical protein
BLEKGOOP_00042	CDS	1524	sauT	6.2.1.-	COG0318	putative sulfoacetate--CoA ligase
BLEKGOOP_00043	CDS	1176	phaA	2.3.1.9		Acetyl-CoA acetyltransferase
BLEKGOOP_00044	CDS	732				hypothetical protein
BLEKGOOP_00045	CDS	486				hypothetical protein
BLEKGOOP_00046	CDS	1023	asd2	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase 2
BLEKGOOP_00047	CDS	813	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
BLEKGOOP_00048	CDS	258				hypothetical protein
BLEKGOOP_00049	CDS	1116	leuB_1	1.1.1.85	COG0473	3-isopropylmalate dehydrogenase
BLEKGOOP_00050	CDS	618	leuD_1	4.2.1.33	COG0066	3-isopropylmalate dehydratase small subunit
BLEKGOOP_00051	CDS	447				hypothetical protein
BLEKGOOP_00052	CDS	1416	leuC_1	4.2.1.33	COG0065	3-isopropylmalate dehydratase large subunit
BLEKGOOP_00053	CDS	486				hypothetical protein
BLEKGOOP_00054	CDS	741	trmD	2.1.1.228	COG0336	tRNA (guanine-N(1)-)-methyltransferase
BLEKGOOP_00055	CDS	555	rimM		COG0806	Ribosome maturation factor RimM
BLEKGOOP_00056	CDS	504				hypothetical protein
BLEKGOOP_00057	CDS	384				hypothetical protein
BLEKGOOP_00058	CDS	1365	ffh		COG0541	Signal recognition particle protein
BLEKGOOP_00059	CDS	870	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
BLEKGOOP_00060	CDS	1257	mtaB	2.8.4.5	COG0621	Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
BLEKGOOP_00061	CDS	939	ftsY		COG0552	Signal recognition particle receptor FtsY
BLEKGOOP_00062	CDS	618	yciB			intracellular septation protein A
BLEKGOOP_00063	CDS	762	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
BLEKGOOP_00064	CDS	603	yfcG_2	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YfcG
BLEKGOOP_00065	CDS	729	crt_1	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
BLEKGOOP_00066	CDS	2343	ycf3_1			Photosystem I assembly protein Ycf3
BLEKGOOP_00067	CDS	1800	cocE_1	3.1.1.84		Cocaine esterase
BLEKGOOP_00068	tRNA	76				tRNA-Ala(cgc)
BLEKGOOP_00069	CDS	285				hypothetical protein
BLEKGOOP_00070	CDS	942	folD		COG0190	Bifunctional protein FolD protein
BLEKGOOP_00071	CDS	300				hypothetical protein
BLEKGOOP_00072	CDS	1215	argG	6.3.4.5	COG0137	Argininosuccinate synthase
BLEKGOOP_00073	CDS	1137	rlmN	2.1.1.192	COG0820	Dual-specificity RNA methyltransferase RlmN
BLEKGOOP_00074	CDS	516				hypothetical protein
BLEKGOOP_00075	CDS	573				hypothetical protein
BLEKGOOP_00076	CDS	981		1.3.1.103		2-haloacrylate reductase
BLEKGOOP_00077	CDS	1263				hypothetical protein
BLEKGOOP_00078	CDS	903				hypothetical protein
BLEKGOOP_00079	CDS	918				hypothetical protein
BLEKGOOP_00080	CDS	630	scoB	2.8.3.5	COG2057	putative succinyl-CoA:3-ketoacid coenzyme A transferase subunit B
BLEKGOOP_00081	CDS	708	scoA	2.8.3.5	COG1788	putative succinyl-CoA:3-ketoacid coenzyme A transferase subunit A
BLEKGOOP_00082	CDS	900	ribN_1			Riboflavin transporter
BLEKGOOP_00083	CDS	918	ribN_2			Riboflavin transporter
