	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000203.1_1	QGNH01000203.1	QGNH01000203.1	1	1	99	1	E													0	False	F
QGNH01000203.1_2	QGNH01000203.1	QGNH01000203.1	2	131	394	1	E													0	False	F
QGNH01000203.1_3	QGNH01000203.1	QGNH01000203.1	3	378	1295	-1	E													0	False	F
QGNH01000203.1_4	QGNH01000203.1	QGNH01000203.1	4	1306	1611	-1	E													0	False	F
QGNH01000203.1_5	QGNH01000203.1	QGNH01000203.1	5	1702	1845	1	E													0	False	F
QGNH01000203.1_6	QGNH01000203.1	QGNH01000203.1	6	1836	2207	-1	E													0	False	F
QGNH01000203.1_7	QGNH01000203.1	QGNH01000203.1	7	2186	2353	-1	E													0	False	F
QGNH01000203.1_8	QGNH01000203.1	QGNH01000203.1	8	2455	2646	-1	E													0	False	F
QGNH01000203.1_9	QGNH01000203.1	QGNH01000203.1	9	2643	3686	-1	D									Bacteriophage replication protein O [PF04492.16]				0	False	F
QGNH01000203.1_10	QGNH01000203.1	QGNH01000203.1	10	3979	4668	-1	D			NP_438125.1	NP_438125.1 Erf-like ssDNA annealing protein [Streptococcus phage phiNIH1.1]	False	0.439	108.0	5.744e-25	ERF superfamily [PF04404.15]	VOG08218	sp|P04892|ERF_BPP22 Essential recombination function protein; Xh	Xh	0	False	F
QGNH01000203.1_11	QGNH01000203.1	QGNH01000203.1	11	4670	5284	-1	E													0	False	F
QGNH01000203.1_12	QGNH01000203.1	QGNH01000203.1	12	5323	5517	-1	E													0	False	
QGNH01000203.1_13	QGNH01000203.1	QGNH01000203.1	13	5583	5813	-1	E													0	False	
QGNH01000203.1_14	QGNH01000203.1	QGNH01000203.1	14	5870	6427	-1	E													0	False	
QGNH01000203.1_15	QGNH01000203.1	QGNH01000203.1	15	6449	6652	-1	E													0	False	
QGNH01000203.1_16	QGNH01000203.1	QGNH01000203.1	16	6653	6955	-1	E			YP_010355880.1	YP_010355880.1 hypothetical protein M1M16_gp37 [Methanobacterium virus Drs3]	False	0.451	66.0	8.3e-13					0	False	
QGNH01000203.1_17	QGNH01000203.1	QGNH01000203.1	17	7089	7580	1	C	K01160	crossover junction endodeoxyribonuclease RusA [EC:3.1.21.10]	YP_009201539.1	YP_009201539.1 RusA-like Holliday junction resolvase [Lactobacillus phage iA2]	False	0.393	94.0	3.47e-21	Endodeoxyribonuclease RusA [PF05866.14]				0	False	
QGNH01000203.1_18	QGNH01000203.1	QGNH01000203.1	18	7567	7755	1	E													0	False	
QGNH01000203.1_19	QGNH01000203.1	QGNH01000203.1	19	7752	7931	1	D									Family of unknown function (DUF6496) [PF20106.2]				0	False	
QGNH01000203.1_20	QGNH01000203.1	QGNH01000203.1	20	7931	8098	1	E													0	False	
QGNH01000203.1_21	QGNH01000203.1	QGNH01000203.1	21	8098	8610	1	E			YP_007673351.1	YP_007673351.1 hypothetical protein PSYG_00040 [Psychrobacter phage pOW20-A]	False	0.437	71.0	3.177e-13					0	False	
QGNH01000203.1_22	QGNH01000203.1	QGNH01000203.1	22	8768	10045	1	C	K06909	phage terminase large subunit	YP_009818438.1	YP_009818438.1 terminase large subunit [Streptomyces phage Hiyaa]	False	0.423	299.0	9.275e-88	Terminase large subunit, T4likevirus-type, N-terminal [PF03237.18]; Phage terminase large subunit [PF04466.16]; Terminase RNAseH like domain [PF17288.5]; Terminase RNaseH-like domain [PF17289.5]	VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	
QGNH01000203.1_23	QGNH01000203.1	QGNH01000203.1	23	10317	10595	1	E													0	False	
QGNH01000203.1_24	QGNH01000203.1	QGNH01000203.1	24	10863	11567	1	C	K06400	site-specific DNA recombinase	YP_009837595.1	YP_009837595.1 integrase [Anoxybacillus phage A403]	False	0.302	103.0	2.007e-23	Resolvase, N terminal domain [PF00239.24]; Recombinase [PF07508.16]	VOG00303	sp|P03014|PINE_ECOLI Serine recombinase PinE; Xr	Xr	0	False	V
QGNH01000203.1_25	QGNH01000203.1	QGNH01000203.1	25	11539	11688	1	E													0	False	
QGNH01000203.1_26	QGNH01000203.1	QGNH01000203.1	26	11728	12015	1	E													0	False	
QGNH01000203.1_27	QGNH01000203.1	QGNH01000203.1	27	12249	12443	1	D									HicB_like antitoxin of bacterial toxin-antitoxin system [PF15919.8]				0	False	
QGNH01000203.1_28	QGNH01000203.1	QGNH01000203.1	28	12412	12792	1	E													0	False	
QGNH01000203.1_29	QGNH01000203.1	QGNH01000203.1	29	12819	13778	1	E													0	False	
QGNH01000203.1_30	QGNH01000203.1	QGNH01000203.1	30	13778	14077	1	E													0	False	
QGNH01000203.1_31	QGNH01000203.1	QGNH01000203.1	31	14099	14293	1	E													0	False	
QGNH01000203.1_32	QGNH01000203.1	QGNH01000203.1	32	14296	14640	1	E													0	False	
QGNH01000203.1_33	QGNH01000203.1	QGNH01000203.1	33	14643	14936	1	D									Protein of unknown function (DUF551) [PF04448.15]				0	False	
QGNH01000203.1_34	QGNH01000203.1	QGNH01000203.1	34	14923	15114	1	E													0	False	
QGNH01000203.1_35	QGNH01000203.1	QGNH01000203.1	35	15111	15308	1	D									Protein of unknown function (DUF551) [PF04448.15]				0	False	
QGNH01000203.1_36	QGNH01000203.1	QGNH01000203.1	36	15305	15682	1	D									Protein of unknown function (DUF551) [PF04448.15]				0	False	
QGNH01000203.1_37	QGNH01000203.1	QGNH01000203.1	37	15838	16035	-1	E													0	False	
QGNH01000203.1_38	QGNH01000203.1	QGNH01000203.1	38	16070	16378	-1	E													0	False	
QGNH01000203.1_39	QGNH01000203.1	QGNH01000203.1	39	16419	16637	-1	D									Nicotinamide mononucleotide transporter [PF04973.15]				0	False	
QGNH01000203.1_40	QGNH01000203.1	QGNH01000203.1	40	16630	17193	-1	E													0	False	
QGNH01000203.1_41	QGNH01000203.1	QGNH01000203.1	41	17316	19430	1	D									Phage P22-like portal protein [PF16510.8]	VOG02069	sp|Q9T1S9|PORTL_BPAPS Portal protein; XhXpXrXs	Xh;Xs;Xp;Xr	0	False	VF
QGNH01000203.1_42	QGNH01000203.1	QGNH01000203.1	42	19508	19684	1	E													0	False	F
QGNH01000203.1_43	QGNH01000203.1	QGNH01000203.1	43	19831	19959	1	E													0	False	F
QGNH01000203.1_44	QGNH01000203.1	QGNH01000203.1	44	19949	20251	1	E													0	False	F
QGNH01000203.1_45	QGNH01000203.1	QGNH01000203.1	45	20226	20732	1	E													0	False	F
QGNH01000203.1_46	QGNH01000203.1	QGNH01000203.1	46	20894	21604	1	E													0	False	F
QGNH01000203.1_47	QGNH01000203.1	QGNH01000203.1	47	21638	22585	1	E													0	False	F
QGNH01000203.1_48	QGNH01000203.1	QGNH01000203.1	48	22597	23574	1	E													0	False	F
