locus_tag	ftype	length_bp	gene	EC_number	COG	product
PAPFHKIA_00001	CDS	552				hypothetical protein
PAPFHKIA_00002	CDS	990				hypothetical protein
PAPFHKIA_00003	CDS	750				hypothetical protein
PAPFHKIA_00004	CDS	429				hypothetical protein
PAPFHKIA_00005	CDS	315				hypothetical protein
PAPFHKIA_00006	CDS	378				hypothetical protein
PAPFHKIA_00007	CDS	177				hypothetical protein
PAPFHKIA_00008	CDS	1011				hypothetical protein
PAPFHKIA_00009	CDS	963				hypothetical protein
PAPFHKIA_00010	CDS	261				hypothetical protein
PAPFHKIA_00011	CDS	291				hypothetical protein
PAPFHKIA_00012	CDS	210				hypothetical protein
PAPFHKIA_00013	CDS	336				hypothetical protein
PAPFHKIA_00014	CDS	159				hypothetical protein
PAPFHKIA_00015	CDS	630				hypothetical protein
PAPFHKIA_00016	CDS	459				hypothetical protein
PAPFHKIA_00017	CDS	228				hypothetical protein
PAPFHKIA_00018	CDS	237				hypothetical protein
PAPFHKIA_00019	CDS	111				hypothetical protein
PAPFHKIA_00020	CDS	150				hypothetical protein
PAPFHKIA_00021	CDS	222				hypothetical protein
PAPFHKIA_00022	CDS	282				hypothetical protein
PAPFHKIA_00023	CDS	360				hypothetical protein
PAPFHKIA_00024	CDS	171				hypothetical protein
PAPFHKIA_00025	CDS	180				hypothetical protein
PAPFHKIA_00026	CDS	225				hypothetical protein
PAPFHKIA_00027	CDS	2334				hypothetical protein
PAPFHKIA_00028	CDS	153				hypothetical protein
PAPFHKIA_00029	CDS	795				hypothetical protein
PAPFHKIA_00030	CDS	1548				hypothetical protein
PAPFHKIA_00031	CDS	762				hypothetical protein
PAPFHKIA_00032	CDS	342				hypothetical protein
PAPFHKIA_00033	CDS	129				hypothetical protein
PAPFHKIA_00034	CDS	219				hypothetical protein
PAPFHKIA_00035	CDS	1152				hypothetical protein
PAPFHKIA_00036	CDS	546				hypothetical protein
