	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000115.1_1	QGNH01000115.1	QGNH01000115.1	1	99	314	-1	E																				0	False	F
QGNH01000115.1_2	QGNH01000115.1	QGNH01000115.1	2	340	618	-1	E																				0	False	F
QGNH01000115.1_3	QGNH01000115.1	QGNH01000115.1	3	615	746	-1	E																				1	False	F
QGNH01000115.1_4	QGNH01000115.1	QGNH01000115.1	4	743	1465	-1	C	K07074	uncharacterized protein	YP_010667070.1	YP_010667070.1 nucleotidyltransferase [Gordonia phage Mollymur]	False	0.292	85.0	4.387e-17								RNA repair pathway DNA polymerase beta family [PF10127.12]	VOG01053	sp|P39242|Y05G_BPT4 Uncharacterized 38.9 kDa protein in nrdC-mobD intergenic region; Xu	Xu	0	False	F
QGNH01000115.1_5	QGNH01000115.1	QGNH01000115.1	5	1462	1740	-1	E																				0	False	F
QGNH01000115.1_6	QGNH01000115.1	QGNH01000115.1	6	1737	2006	-1	E																				0	False	F
QGNH01000115.1_7	QGNH01000115.1	QGNH01000115.1	7	2109	2318	1	E																				0	False	F
QGNH01000115.1_8	QGNH01000115.1	QGNH01000115.1	8	2577	2726	-1	E																				0	False	F
QGNH01000115.1_9	QGNH01000115.1	QGNH01000115.1	9	3499	4032	-1	E																	VOG08894	REFSEQ tail fiber protein; Xu	Xu	0	False	F
QGNH01000115.1_10	QGNH01000115.1	QGNH01000115.1	10	4314	4619	-1	E																				0	False	F
QGNH01000115.1_11	QGNH01000115.1	QGNH01000115.1	11	5253	5474	-1	D																HNH endonuclease [PF14279.9]; HNH endonuclease [PF13395.9]; HNH endonuclease [PF01844.26]				0	False	
QGNH01000115.1_12	QGNH01000115.1	QGNH01000115.1	12	5530	6018	-1	E																				0	False	
QGNH01000115.1_13	QGNH01000115.1	QGNH01000115.1	13	6246	9290	-1	D			YP_009797045.1	YP_009797045.1 terminase large subunit [Faecalibacterium phage FP_Brigit]	False	0.245	92.0	2.603e-17	MER0110054	N10	MER0110054 - family N10 unassigned peptide lyases (Mycobacterium leprae) [N10.UPW]#N10#{peptidase unit: 202-588}~source CAR70686~	False	95.0	5.291e-18	0.228	Intein splicing domain [PF14890.9]; Pretoxin HINT domain [PF07591.14]; Terminase RNaseH-like domain [PF17289.5]; Hint module [PF01079.23]; Hint-domain [PF14623.9]; Hom_end-associated Hint [PF05203.19]; Ataxin-1 and HBP1 module (AXH) [PF08517.15]	VOG07197	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000115.1_14	QGNH01000115.1	QGNH01000115.1	14	9338	9877	-1	E																				0	False	
QGNH01000115.1_15	QGNH01000115.1	QGNH01000115.1	15	9883	10236	-1	E																				0	False	
QGNH01000115.1_16	QGNH01000115.1	QGNH01000115.1	16	10502	10837	-1	E																				0	False	
QGNH01000115.1_17	QGNH01000115.1	QGNH01000115.1	17	10834	11256	-1	E																				0	False	
QGNH01000115.1_18	QGNH01000115.1	QGNH01000115.1	18	11411	11815	-1	E																				0	False	
QGNH01000115.1_19	QGNH01000115.1	QGNH01000115.1	19	12051	12938	-1	E																	VOG03880	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000115.1_20	QGNH01000115.1	QGNH01000115.1	20	13005	14225	-1	D			YP_009845504.1	YP_009845504.1 DNA methyltransferase [Bacillus phage vB_BtS_B83]	False	0.401	274.0	1.597e-79								DNA methylase [PF01555.21]	VOG00306	sp|P14243|MTC9_CITFR Type II methyltransferase M.Cfr9I; XhXp	Xp;Xh	0	False	
QGNH01000115.1_21	QGNH01000115.1	QGNH01000115.1	21	14222	14785	-1	E																				0	False	
QGNH01000115.1_22	QGNH01000115.1	QGNH01000115.1	22	15296	16885	-1	D			YP_010755866.1	YP_010755866.1 Ro-like RNA binding protein [Gordonia phage VanLee]	False	0.403	371.0	8.819e-111								TROVE domain [PF05731.14]	VOG01467	sp|O08848|RO60_MOUSE RNA-binding protein Ro60; Xr	Xr	0	False	V
QGNH01000115.1_23	QGNH01000115.1	QGNH01000115.1	23	17640	17867	-1	E																				0	False	
QGNH01000115.1_24	QGNH01000115.1	QGNH01000115.1	24	17864	18214	-1	D			YP_010082727.1	YP_010082727.1 endonuclease [Arthrobacter phage Wheelbite]	False	0.397	69.0	1.732e-13								VRR-NUC domain [PF08774.14]				0	False	
QGNH01000115.1_25	QGNH01000115.1	QGNH01000115.1	25	18202	18525	-1	D																Cyclic-phosphate processing Receiver domain [PF20274.1]				0	False	
QGNH01000115.1_26	QGNH01000115.1	QGNH01000115.1	26	18560	19195	-1	D			YP_010654374.1	YP_010654374.1 methyltransferase [Gordonia phage DobbysSock]	False	0.411	152.0	1.4739999999999999e-40								DNA methylase [PF01555.21]	VOG00306	sp|P14243|MTC9_CITFR Type II methyltransferase M.Cfr9I; XhXp	Xp;Xh	0	False	
QGNH01000115.1_27	QGNH01000115.1	QGNH01000115.1	27	19192	19458	-1	E																				0	False	
QGNH01000115.1_28	QGNH01000115.1	QGNH01000115.1	28	19655	21460	-1	C	K02314	replicative DNA helicase [EC:5.6.2.3]	YP_010012527.1	YP_010012527.1 DnaB-like replicative helicase [Mycobacterium phage Lumos]	False	0.317	77.0	3.123e-13								DnaB-like helicase N terminal domain [PF00772.24]; AAA domain [PF13481.9]				0	False	
QGNH01000115.1_29	QGNH01000115.1	QGNH01000115.1	29	21569	22564	-1	C	K07455	recombination protein RecT	YP_009884458.1	YP_009884458.1 RecT-like ssDNA annealing protein [Arthrobacter phage TripleJ]	False	0.329	108.0	7.587e-24								RecT family [PF03837.17]	VOG08192	sp|P03698|VBET_LAMBD Recombination protein bet; Xr	Xr	0	False	V
QGNH01000115.1_30	QGNH01000115.1	QGNH01000115.1	30	22545	22826	-1	E																				0	False	
QGNH01000115.1_31	QGNH01000115.1	QGNH01000115.1	31	22819	23871	-1	D			YP_008240349.1	YP_008240349.1 RecE-like recombination exonuclease [Thermus phage phi OH2]	False	0.287	122.0	2.169e-28								YqaJ-like viral recombinase domain [PF09588.13]				0	False	
QGNH01000115.1_32	QGNH01000115.1	QGNH01000115.1	32	23875	24066	-1	E																				0	False	
QGNH01000115.1_33	QGNH01000115.1	QGNH01000115.1	33	24120	24791	-1	E																				0	False	
QGNH01000115.1_34	QGNH01000115.1	QGNH01000115.1	34	24788	25921	-1	E																				0	False	
QGNH01000115.1_35	QGNH01000115.1	QGNH01000115.1	35	25922	27679	-1	E																				0	False	
QGNH01000115.1_36	QGNH01000115.1	QGNH01000115.1	36	27684	28301	-1	E																				0	False	
QGNH01000115.1_37	QGNH01000115.1	QGNH01000115.1	37	28311	32327	-1	D			YP_009602698.1	YP_009602698.1 tail length tape measure protein [Arthrobacter phage Joann]	False	0.203	75.0	5.274e-12								Phage-related minor tail protein [PF10145.12]				0	False	
QGNH01000115.1_38	QGNH01000115.1	QGNH01000115.1	38	32788	33192	-1	E																				0	False	
QGNH01000115.1_39	QGNH01000115.1	QGNH01000115.1	39	33192	33644	-1	E																				0	False	
QGNH01000115.1_40	QGNH01000115.1	QGNH01000115.1	40	33648	34871	-1	E																				0	False	
QGNH01000115.1_41	QGNH01000115.1	QGNH01000115.1	41	34904	35671	-1	E																				0	False	
QGNH01000115.1_42	QGNH01000115.1	QGNH01000115.1	42	35710	35994	-1	E																				0	False	
QGNH01000115.1_43	QGNH01000115.1	QGNH01000115.1	43	36017	36505	-1	E																				0	False	
QGNH01000115.1_44	QGNH01000115.1	QGNH01000115.1	44	36508	37476	-1	E																				0	False	
QGNH01000115.1_45	QGNH01000115.1	QGNH01000115.1	45	37515	37820	-1	E																				0	False	
