locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
NC_028957.1_1_2235_-			COG0326		phrog_612	VOG00493	PHROG:phrog_612	744	2.8e-238	787.2		RIIA lysis inhibitor
NC_028957.1_2412_2711_-												Hypothetical
NC_028957.1_2787_2939_-												Hypothetical
NC_028957.1_2982_4814_-		K03164	COG0187		phrog_543	VOG01293	PHROG:phrog_543	610	5.1e-273	900.8		DNA topoisomerase II large subunit
NC_028957.1_4821_5528_-		K18960			phrog_2633	VOG00650	PHROG:phrog_2633	235	1.8e-22	73.0		endonuclease VII
NC_028957.1_5576_5836_-					phrog_902	VOG01627	VOG:VOG01627	86	7.5e-47	153.5		sp|Q01435|Y00C_BPT4 Uncharacterized 7.2 kDa protein in Gp39-comCA intergenic region
NC_028957.1_5843_6016_-			COG2331		phrog_1076	VOG00919	PHROG:phrog_1076	57	2.2e-28	92.7		FmdB-like transcriptional regulator
NC_028957.1_6024_6383_-					phrog_622	VOG00928	PHROG:phrog_622	97	2.7e-23	76.5		unknown function
NC_028957.1_6376_6600_-					phrog_1354	VOG07239	VOG:VOG07239	74	3e-28	91.6		sp|Q01436|CEF_BPT4 Protein cef
NC_028957.1_6651_7142_-					phrog_1671	VOG02032	PHROG:phrog_1671	163	1.6e-68	223.5		MotB-like transcriptional regulator
NC_028957.1_7220_7972_-					phrog_2333	VOG02032	PHROG:phrog_2333	238	1.1e-74	238.7		unknown function
NC_028957.1_7972_8277_-					phrog_17795	VOG18431	VOG:VOG18431	101	9.8e-62	199.2		REFSEQ hypothetical protein
NC_028957.1_8297_8980_-					phrog_255	VOG00088	PHROG:phrog_255	227	5.5e-72	235.9		exonuclease
NC_028957.1_9205_10533_-		K21499	COG0507		phrog_325	VOG00111	KEGG:K21499	436	8e-214	704.4	3.6.4.12	dda; ATP-dependent DNA helicase
NC_028957.1_10530_10826_-												Hypothetical
NC_028957.1_10831_11577_-					phrog_1400	VOG00171	PHROG:phrog_1400	248	1.2e-102	336.7		Srd anti-sigma factor
NC_028957.1_11713_12360_-					phrog_832	VOG02098	PHROG:phrog_832	215	2.2e-77	253.1		RNA polymerase ADP-ribosylase
NC_028957.1_12375_12932_-					phrog_832	VOG02098	PHROG:phrog_832	185	3.5e-54	177.2		RNA polymerase ADP-ribosylase
NC_028957.1_12989_13234_-												Hypothetical
NC_028957.1_13398_13886_-					phrog_1234	VOG02379	VOG:VOG02379	162	8.5e-54	175.2		sp|P39425|Y01F_BPT4 Uncharacterized 18.3 kDa protein in modB-mrh intergenic region
NC_028957.1_14029_14223_-					phrog_2441	VOG01321	PHROG:phrog_2441	64	1.5e-34	112.0		decoy of host sigma32
NC_028957.1_14224_14562_-					phrog_2031	VOG07243	VOG:VOG07243	80	5.3e-26	85.5		sp|P20706|Y01I_BPT4 Uncharacterized 12.6 kDa protein in mrh-soc intergenic region
NC_028957.1_14559_14756_-												Hypothetical
NC_028957.1_14834_15067_-					phrog_1715	VOG03619	PHROG:phrog_1715	77	1.8e-40	131.3		virion structural protein
NC_028957.1_15132_15803_-					phrog_314	VOG03262	VOG:VOG03262	152	2.3e-19	64.4		sp|P39241|MOBD_BPT4 Probable mobile endonuclease D
NC_028957.1_15793_16311_-		K21503	COG4508		phrog_173	VOG04716	KEGG:K21503	172	9.5e-92	299.6	3.6.1.12	56; dCTP pyrophosphatase
NC_028957.1_16394_16591_+												Hypothetical
NC_028957.1_16797_17825_-		K18948	COG0358		phrog_47	VOG00229	KEGG:K18948	342	8.5e-171	561.4		gp61; DNA primase
NC_028957.1_17858_18025_-												Hypothetical
NC_028957.1_18045_18173_-												Hypothetical
NC_028957.1_18211_18432_-					phrog_3272	VOG01597	VOG:VOG01597	73	9.5e-24	76.9		sp|P39231|Y02A_BPT4 Uncharacterized 10.2 kDa protein in sp-Gp41 intergenic region
NC_028957.1_18434_18871_-												Hypothetical
NC_028957.1_18873_19166_-					phrog_1586	VOG07250	PHROG:phrog_1586	97	1.8e-43	141.1		spackle periplasmic
NC_028957.1_19225_19791_-												Hypothetical
NC_028957.1_19792_20082_-												Hypothetical
NC_028957.1_20151_20453_-												Hypothetical
NC_028957.1_20570_22009_-		K18947	COG0305		phrog_19	VOG04360	KEGG:K18947	479	1.2e-256	845.2		gp41; ATP-dependent helicase
NC_028957.1_22328_23506_-		K03553	COG0468		phrog_97	VOG04360	PHROG:phrog_97	392	6.8e-125	411.1		UvsX-like recombinase
NC_028957.1_23586_23714_-												Hypothetical
NC_028957.1_23748_24272_-												Hypothetical
NC_028957.1_24400_24642_-					phrog_1039	VOG04694	PHROG:phrog_1039	80	3.9e-34	112.0		immunity to superinfection
NC_028957.1_24720_27434_-		K18942	COG0417, COG0417		phrog_262	VOG00345	KEGG:K18942	904	0	1689.8	2.7.7.7	gp43; T4virus DNA polymerase
NC_028957.1_27521_27889_-					phrog_242	VOG03886	VOG:VOG03886	122	6.6e-70	228.9		sp|P69626|REGA_BPT6 Translation repressor protein
NC_028957.1_27891_28469_-		K18945			phrog_225	VOG07251	KEGG:K18945	163	4.8e-74	242.1		gp62; sliding clamp loader
NC_028957.1_28460_29419_-		K18944	COG0470		phrog_168	VOG02490	KEGG:K18944	319	4.9e-180	591.7		gp44; sliding clamp loader
NC_028957.1_29474_30169_-		K18943			phrog_223	VOG07267	KEGG:K18943	210	3.2e-95	311.9		gp45; DNA polymerase processivity component
NC_028957.1_30166_31053_-					phrog_7504	VOG06384	VOG:VOG06384	293	1.4e-56	185.5		REFSEQ hypothetical protein
NC_028957.1_31050_31457_-					phrog_1285	VOG07252	PHROG:phrog_1285	135	6.3e-55	178.1		RNA polymerase binding
NC_028957.1_31481_31672_-												Hypothetical
NC_028957.1_31707_33347_-		K03546, K19171	COG0419, COG0419		phrog_77	VOG00264	PHROG:phrog_77	546	5.2e-180	594.0		SbcC-like subunit of palindrome specific endonuclease
NC_028957.1_33376_33639_-					phrog_2192	VOG07254	VOG:VOG07254	69	2.4e-38	124.4		sp|P13330|Y03C_BPT4 Uncharacterized 10.3 kDa protein in Gp46-Gp47 intergenic region
NC_028957.1_33636_34655_-		K03547	COG0420		phrog_100	VOG00413	VOG:VOG00413	339	1.1e-119	394.9		sp|P04521|EXO1_BPT4 Exonuclease subunit 1
NC_028957.1_34713_34886_-												Hypothetical
NC_028957.1_35160_35471_-					phrog_951	VOG07255	VOG:VOG07255	103	6.1e-42	136.0		sp|P13326|Y03H_BPT4 Uncharacterized 12.4 kDa protein in mobB-Gp55 intergenic region
NC_028957.1_35690_36247_-		K22007			phrog_234	VOG07256	KEGG:K22007	185	1e-91	299.0		gp55; RNA polymerase sigma factor
NC_028957.1_36296_36499_-												Hypothetical
NC_028957.1_36562_36828_-												Hypothetical
NC_028957.1_36825_37151_-												Hypothetical
NC_028957.1_37224_37421_-												Hypothetical
NC_028957.1_37422_37553_-												Hypothetical
NC_028957.1_37561_37854_-												Hypothetical
NC_028957.1_37862_38110_-												Hypothetical
