	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001572.1_1	QGNH01001572.1	QGNH01001572.1	1	3	4685	1	D									DNA polymerase type B, organellar and viral [PF03175.16]	VOG00710	sp|P48311|DPOL_ADE40 DNA polymerase; XhXr	Xr;Xh	0	False	VF
QGNH01001572.1_2	QGNH01001572.1	QGNH01001572.1	2	4691	5188	-1	E													0	False	F
QGNH01001572.1_3	QGNH01001572.1	QGNH01001572.1	3	5242	7038	1	E			YP_008859635.1	YP_008859635.1 Capsid protein [Zamilon virus]	False	0.262	217.0	8.439e-58		VOG05312	sp|B4YNG0|CAPSD_SPTNK Putative capsid protein V20; Xs	Xs	0	False	V
QGNH01001572.1_4	QGNH01001572.1	QGNH01001572.1	4	7083	7871	1	E			YP_008859647.1	YP_008859647.1 DNA packaging protein [Zamilon virus]	False	0.344	124.0	3.537e-30		VOG05703	sp|B4YNE3|V3_SPTNK Uncharacterized protein V3; Xu	Xu	0	False	
QGNH01001572.1_5	QGNH01001572.1	QGNH01001572.1	5	7868	9004	-1	E													0	False	
QGNH01001572.1_6	QGNH01001572.1	QGNH01001572.1	6	9028	9699	-1	E													0	False	
QGNH01001572.1_7	QGNH01001572.1	QGNH01001572.1	7	9719	10234	1	E													0	False	
QGNH01001572.1_8	QGNH01001572.1	QGNH01001572.1	8	10237	10746	-1	E			YP_008859641.1	YP_008859641.1 hypothetical protein X812_gp12 [Zamilon virus]	False	0.311	66.0	1.731e-11		VOG16709	sp|B4YNE9|V9_SPTNK Uncharacterized protein V9; Xu	Xu	0	False	
QGNH01001572.1_9	QGNH01001572.1	QGNH01001572.1	9	10752	11837	1	E			YP_009177803.1	YP_009177803.1 MAG: putative minor capsid protein [Yellowstone Lake virophage 5]	False	0.18	76.0	1.56e-13		VOG03088	sp|B4YNF9|V19_SPTNK Structural protein V19; Xs	Xs	0	False	VF
QGNH01001572.1_10	QGNH01001572.1	QGNH01001572.1	10	11851	12702	-1	E													0	False	F
QGNH01001572.1_11	QGNH01001572.1	QGNH01001572.1	11	12718	12921	-1	E													0	False	F
QGNH01001572.1_12	QGNH01001572.1	QGNH01001572.1	12	12955	13221	1	E													0	False	F
QGNH01001572.1_13	QGNH01001572.1	QGNH01001572.1	13	13264	15180	1	C	K03427	type I restriction enzyme M protein [EC:2.1.1.72]	YP_003969647.1	YP_003969647.1 putative DNA N6-adenine methyltransferase [Cafeteria roenbergensis virus BV-PW1]	False	0.168	88.0	1.898e-16	N-6 DNA Methylase [PF02384.19]; Type I restriction modification DNA specificity domain [PF01420.22]; Methyltransferase small domain [PF05175.17]; Putative RNA methylase family UPF0020 [PF01170.21]	VOG02372	REFSEQ putative DNA N6-adenine methyltransferase; Xu	Xu	0	False	F
QGNH01001572.1_14	QGNH01001572.1	QGNH01001572.1	14	15192	15557	-1	E													0	False	F
QGNH01001572.1_15	QGNH01001572.1	QGNH01001572.1	15	15615	16007	-1	E													0	False	F
QGNH01001572.1_16	QGNH01001572.1	QGNH01001572.1	16	16041	16523	-1	E													0	False	F
