locus_tag	ftype	length_bp	gene	EC_number	COG	product
PMGEMOID_00001	CDS	2145	vat_1		COG0464	VCP-like ATPase
PMGEMOID_00002	CDS	528		3.5.1.124	COG0693	Deglycase
PMGEMOID_00003	CDS	1494				hypothetical protein
PMGEMOID_00004	CDS	252				hypothetical protein
PMGEMOID_00005	CDS	642	pcp	3.4.19.3	COG2039	Pyrrolidone-carboxylate peptidase
PMGEMOID_00006	CDS	2838	cshA_1	3.6.4.13		DEAD-box ATP-dependent RNA helicase CshA
PMGEMOID_00007	CDS	741				hypothetical protein
PMGEMOID_00008	CDS	1644				hypothetical protein
PMGEMOID_00009	CDS	1272				hypothetical protein
PMGEMOID_00010	CDS	1371				hypothetical protein
PMGEMOID_00011	CDS	633	arfC	1.1.1.302	COG1985	2,5-diamino-6-ribosylamino-4(3H)-pyrimidinone 5'-phosphate reductase
PMGEMOID_00012	CDS	1035	asd_1	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
PMGEMOID_00013	CDS	162				hypothetical protein
PMGEMOID_00014	CDS	177			COG1383	30S ribosomal protein S17e
PMGEMOID_00015	CDS	279	acyP	3.6.1.7	COG1254	Acylphosphatase
PMGEMOID_00016	CDS	174				hypothetical protein
PMGEMOID_00017	CDS	882				hypothetical protein
PMGEMOID_00018	CDS	1038				hypothetical protein
PMGEMOID_00019	CDS	453				hypothetical protein
PMGEMOID_00020	CDS	210				hypothetical protein
PMGEMOID_00021	CDS	414				hypothetical protein
PMGEMOID_00022	CDS	135				hypothetical protein
PMGEMOID_00023	CDS	2067				hypothetical protein
PMGEMOID_00024	CDS	702				hypothetical protein
PMGEMOID_00025	CDS	681				hypothetical protein
PMGEMOID_00026	CDS	780				hypothetical protein
PMGEMOID_00027	CDS	291				hypothetical protein
PMGEMOID_00028	CDS	450				hypothetical protein
PMGEMOID_00029	CDS	186				hypothetical protein
PMGEMOID_00030	CDS	234				hypothetical protein
PMGEMOID_00031	CDS	156				hypothetical protein
PMGEMOID_00032	CDS	597	asd_2	4.1.1.-	COG0688	Putative archaetidylserine decarboxylase proenzyme
PMGEMOID_00033	CDS	447				hypothetical protein
PMGEMOID_00034	CDS	300				hypothetical protein
PMGEMOID_00035	CDS	1074	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
PMGEMOID_00036	CDS	1131	mshA_2	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
PMGEMOID_00037	CDS	825				hypothetical protein
PMGEMOID_00038	CDS	240				hypothetical protein
PMGEMOID_00039	CDS	288	tatA_1			Sec-independent protein translocase protein TatA
PMGEMOID_00040	tRNA	75				tRNA-Arg(cct)
PMGEMOID_00041	CDS	3105				hypothetical protein
PMGEMOID_00042	CDS	2019				hypothetical protein
PMGEMOID_00043	CDS	438				hypothetical protein
PMGEMOID_00044	CDS	588				hypothetical protein
PMGEMOID_00045	CDS	948				hypothetical protein
PMGEMOID_00046	CDS	432				hypothetical protein
PMGEMOID_00047	CDS	756				hypothetical protein
PMGEMOID_00048	CDS	1707				hypothetical protein
PMGEMOID_00049	CDS	372				hypothetical protein
PMGEMOID_00050	CDS	252	eIF1A_1		COG0361	Translation initiation factor 1A
PMGEMOID_00051	CDS	507				hypothetical protein
PMGEMOID_00052	CDS	600				hypothetical protein
PMGEMOID_00053	CDS	279				hypothetical protein
PMGEMOID_00054	CDS	702				hypothetical protein
PMGEMOID_00055	CDS	228				hypothetical protein
PMGEMOID_00056	CDS	1002	xerC_1			Tyrosine recombinase XerC
PMGEMOID_00057	CDS	1116				hypothetical protein
PMGEMOID_00058	CDS	2103				hypothetical protein
PMGEMOID_00059	CDS	777				hypothetical protein
PMGEMOID_00060	CDS	717				hypothetical protein
PMGEMOID_00061	CDS	477				hypothetical protein
PMGEMOID_00062	CDS	456				hypothetical protein
PMGEMOID_00063	CDS	360				hypothetical protein
PMGEMOID_00064	CDS	627				hypothetical protein
PMGEMOID_00065	CDS	159				hypothetical protein
PMGEMOID_00066	CDS	153				hypothetical protein
PMGEMOID_00067	CDS	3753				hypothetical protein
PMGEMOID_00068	CDS	336				hypothetical protein
PMGEMOID_00069	CDS	252				hypothetical protein
PMGEMOID_00070	CDS	336				hypothetical protein
PMGEMOID_00071	CDS	369				hypothetical protein
PMGEMOID_00072	CDS	351				hypothetical protein
PMGEMOID_00073	CDS	117				hypothetical protein
PMGEMOID_00074	CDS	495				hypothetical protein
PMGEMOID_00075	CDS	3714				hypothetical protein
PMGEMOID_00076	CDS	141				hypothetical protein
PMGEMOID_00077	CDS	768				hypothetical protein
PMGEMOID_00078	CDS	195				hypothetical protein
PMGEMOID_00079	tRNA	72				tRNA-Ala(ggc)
PMGEMOID_00080	CDS	453			COG0184	30S ribosomal protein S15
PMGEMOID_00081	CDS	1164				hypothetical protein
PMGEMOID_00082	CDS	276				hypothetical protein
PMGEMOID_00083	CDS	636	rps3ae		COG1890	30S ribosomal protein S3Ae
PMGEMOID_00084	CDS	423	petE_1			Plastocyanin
PMGEMOID_00085	CDS	1257	gdhA1	1.4.1.4	COG0334	NADP-specific glutamate dehydrogenase A1
PMGEMOID_00086	CDS	849	citE1_1	4.1.3.24	COG2301	L-malyl-CoA/beta-methylmalyl-CoA lyase
PMGEMOID_00087	CDS	159				hypothetical protein
PMGEMOID_00088	CDS	1275	gdhX_1	1.4.1.2		NAD-specific glutamate dehydrogenase A
PMGEMOID_00089	CDS	1368	bamB_1			Outer membrane protein assembly factor BamB
PMGEMOID_00090	CDS	456				hypothetical protein
PMGEMOID_00091	CDS	342				hypothetical protein
PMGEMOID_00092	CDS	1707	pccB_1	6.4.1.3		Propionyl-CoA carboxylase, carboxyltransferase subunit
PMGEMOID_00093	CDS	420				hypothetical protein
PMGEMOID_00094	CDS	2238				hypothetical protein
PMGEMOID_00095	CDS	840	fbp	3.1.3.11		Fructose-1,6-bisphosphatase class 1
PMGEMOID_00096	CDS	792	fba1_1	4.1.2.13		Fructose-bisphosphate aldolase class 1
PMGEMOID_00097	CDS	570				hypothetical protein
PMGEMOID_00098	CDS	858	fadJ_1	5.1.2.3		Fatty acid oxidation complex subunit alpha
PMGEMOID_00099	CDS	1065				hypothetical protein
PMGEMOID_00100	CDS	705				hypothetical protein
PMGEMOID_00101	CDS	621	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
PMGEMOID_00102	CDS	480				hypothetical protein
PMGEMOID_00103	CDS	759	psmA1_1	3.4.25.1	COG0638	Proteasome subunit alpha 1
PMGEMOID_00104	CDS	726			COG1500	Ribosome maturation protein SDO1 
