	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000020.1_1	QGNH01000020.1	QGNH01000020.1	1	2	1102	1	C	K06904	uncharacterized protein	YP_009289665.1	YP_009289665.1 head maturation protease [Gordonia phage Zirinka]	False	0.294	91.0	4.733e-18	MER0173594	S78	MER0173594 - family S78 unassigned peptidases (Rhodococcus erythropolis) [S78.UPW]#S78#{peptidase unit: 18-175}~source YP_002767422~	False	80.0	2.252e-14	0.315	Caudovirus prohead serine protease [PF04586.20]				0	False	PF
QGNH01000020.1_2	QGNH01000020.1	QGNH01000020.1	2	1095	2552	1	D			YP_009292397.1	YP_009292397.1 head scaffolding protein [Gordonia phage Eyre]	False	0.337	188.0	3.619e-49								Phage capsid family [PF05065.16]	VOG00134	sp|O64210|CAPSD_BPMD2 Probable major capsid protein gp17; Xs	Xs	0	False	VF
QGNH01000020.1_3	QGNH01000020.1	QGNH01000020.1	3	2648	2893	1	E																				0	False	F
QGNH01000020.1_4	QGNH01000020.1	QGNH01000020.1	4	2962	4416	1	E																				0	False	F
QGNH01000020.1_5	QGNH01000020.1	QGNH01000020.1	5	4413	4781	1	E																				0	False	F
QGNH01000020.1_6	QGNH01000020.1	QGNH01000020.1	6	4781	5500	1	E			YP_005087322.1	YP_005087322.1 hypothetical protein RoPhREQ1_gp70 [Rhodococcus phage REQ1]	False	0.232	63.0	6.973e-10												0	False	F
QGNH01000020.1_7	QGNH01000020.1	QGNH01000020.1	7	5497	5958	1	E																				0	False	
QGNH01000020.1_8	QGNH01000020.1	QGNH01000020.1	8	5978	6133	1	E																				0	False	
QGNH01000020.1_9	QGNH01000020.1	QGNH01000020.1	9	6126	6530	1	E			YP_005087326.1	YP_005087326.1 major tail protein [Rhodococcus phage REQ1]	False	0.421	97.0	9.207e-23												0	False	
QGNH01000020.1_10	QGNH01000020.1	QGNH01000020.1	10	6530	6880	1	E																				0	False	
QGNH01000020.1_11	QGNH01000020.1	QGNH01000020.1	11	6990	7442	1	E																				0	False	
QGNH01000020.1_12	QGNH01000020.1	QGNH01000020.1	12	7443	9563	1	E			YP_010100833.1	YP_010100833.1 tail length tape measure protein [Gordonia phage Mutzi]	False	0.233	85.0	1.604e-15												0	False	F
QGNH01000020.1_13	QGNH01000020.1	QGNH01000020.1	13	9566	12577	1	E																				0	False	F
