	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
NC_053514.1_1	NC_053514.1	NC_053514.1	1	233	535	-1	E			YP_010013756.1	YP_010013756.1 hypothetical protein J4U03_gp001 [Mycobacterium phage Estes]	False	0.96	204	9.174e-61									VOG08197	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_053514.1_2	NC_053514.1	NC_053514.1	2	795	1217	-1	D			YP_010013757.1	YP_010013757.1 hypothetical protein J4U03_gp002 [Mycobacterium phage Estes]	False	0.986	293	6.324e-91								Domain of unknown function (DUF3846) [PF12957.10]	VOG02604	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_053514.1_3	NC_053514.1	NC_053514.1	3	1521	1898	-1	C	K26249	nucleoid-associated protein Lsr2	YP_010013759.1	YP_010013759.1 nucloid associated Lsr2-like [Mycobacterium phage Estes]	False	0.967	257	1.74e-78								Lsr2 [PF11774.11]	VOG08198	sp|P24094|LSR2_MYCLE Nucleoid-associated protein Lsr2; Xu	Xu	0	False	F
NC_053514.1_4	NC_053514.1	NC_053514.1	4	2038	2199	-1	E			YP_010013760.1	YP_010013760.1 membrane protein [Mycobacterium phage Estes]	False	0.881	100	2.39e-25									VOG08199	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_053514.1_5	NC_053514.1	NC_053514.1	5	2196	2402	-1	E			YP_010013761.1	YP_010013761.1 hypothetical protein J4U03_gp006 [Mycobacterium phage Estes]	False	1.0	152	3.492e-43									VOG02535	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_053514.1_6	NC_053514.1	NC_053514.1	6	2399	2641	-1	E			YP_010013762.1	YP_010013762.1 hypothetical protein J4U03_gp007 [Mycobacterium phage Estes]	False	1.0	184	4.715e-54									VOG02535	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_053514.1_7	NC_053514.1	NC_053514.1	7	2650	2859	-1	E			YP_010013763.1	YP_010013763.1 hypothetical protein J4U03_gp008 [Mycobacterium phage Estes]	False	0.961	142	1.006e-39									VOG08200	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_053514.1_8	NC_053514.1	NC_053514.1	8	2861	3010	-1	E			YP_010013764.1	YP_010013764.1 hypothetical protein J4U03_gp009 [Mycobacterium phage Estes]	False	1.0	112	1.0400000000000001e-29									VOG08202	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_053514.1_9	NC_053514.1	NC_053514.1	9	3007	3264	-1	E			YP_010013765.1	YP_010013765.1 hypothetical protein J4U03_gp010 [Mycobacterium phage Estes]	False	1.0	183	1.5629999999999998e-53									VOG08201	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_053514.1_10	NC_053514.1	NC_053514.1	10	3252	3524	-1	E			YP_010013766.1	YP_010013766.1 hypothetical protein J4U03_gp011 [Mycobacterium phage Estes]	False	1.0	203	1.054e-60									VOG06426	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_053514.1_11	NC_053514.1	NC_053514.1	11	3521	3811	-1	E			YP_010013767.1	YP_010013767.1 hypothetical protein J4U03_gp012 [Mycobacterium phage Estes]	False	0.985	202	5.023e-60									VOG08203	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_053514.1_12	NC_053514.1	NC_053514.1	12	3808	4002	-1	E			YP_010013768.1	YP_010013768.1 hypothetical protein J4U03_gp013 [Mycobacterium phage Estes]	False	0.921	126	3.416e-34									VOG08204	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_053514.1_13	NC_053514.1	NC_053514.1	13	3999	4187	-1	E			YP_010013769.1	YP_010013769.1 membrane protein [Mycobacterium phage Estes]	False	0.881	114	3.0299999999999997e-30									VOG24778	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_053514.1_14	NC_053514.1	NC_053514.1	14	4184	4411	-1	E			YP_010013770.1	YP_010013770.1 hypothetical protein J4U03_gp015 [Mycobacterium phage Estes]	False	0.957	153	1.4000000000000001e-43									VOG06428	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_053514.1_15	NC_053514.1	NC_053514.1	15	4408	4695	-1	E			YP_010013771.1	YP_010013771.1 hypothetical protein J4U03_gp016 [Mycobacterium phage Estes]	False	1.0	217	2.9000000000000002e-65									VOG08205	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_053514.1_16	NC_053514.1	NC_053514.1	16	5044	5439	1	E			YP_010013773.1	YP_010013773.1 terminase small subunit [Mycobacterium phage Estes]	False	0.927	226	1.5929999999999994e-67									VOG08207	REFSEQ terminase small subunit; Xu	Xu	0	False	
