	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001658.1_1	QGNH01001658.1	QGNH01001658.1	1	3	125	-1	E																				0	False	F
QGNH01001658.1_2	QGNH01001658.1	QGNH01001658.1	2	134	1591	-1	E			YP_009819691.1	YP_009819691.1 minor tail protein [Arthrobacter phage Sonali]	False	0.184	79.0	3.738e-14									VOG01538	REFSEQ minor tail protein; Xu	Xu	0	False	F
QGNH01001658.1_3	QGNH01001658.1	QGNH01001658.1	3	1605	1970	-1	E																				0	False	F
QGNH01001658.1_4	QGNH01001658.1	QGNH01001658.1	4	1994	2674	-1	E																				0	False	F
QGNH01001658.1_5	QGNH01001658.1	QGNH01001658.1	5	2674	5688	-1	E																				0	False	F
QGNH01001658.1_6	QGNH01001658.1	QGNH01001658.1	6	5690	6127	-1	E																				0	False	
QGNH01001658.1_7	QGNH01001658.1	QGNH01001658.1	7	6195	6992	-1	E																				0	False	
QGNH01001658.1_8	QGNH01001658.1	QGNH01001658.1	8	7057	8172	-1	E																				0	False	
QGNH01001658.1_9	QGNH01001658.1	QGNH01001658.1	9	8187	8690	-1	E																				0	False	
QGNH01001658.1_10	QGNH01001658.1	QGNH01001658.1	10	8695	9774	-1	E																				0	False	F
QGNH01001658.1_11	QGNH01001658.1	QGNH01001658.1	11	9775	10107	-1	E																				0	False	F
QGNH01001658.1_12	QGNH01001658.1	QGNH01001658.1	12	10193	11752	-1	D			YP_009303161.1	YP_009303161.1 major head protein [Mycobacterium phage Bipper]	False	0.294	211.0	1.814e-56								Phage capsid family [PF05065.16]	VOG00134	sp|O64210|CAPSD_BPMD2 Probable major capsid protein gp17; Xs	Xs	0	False	VF
QGNH01001658.1_13	QGNH01001658.1	QGNH01001658.1	13	11854	12216	-1	E																				0	False	F
QGNH01001658.1_14	QGNH01001658.1	QGNH01001658.1	14	12220	12612	-1	E																				0	False	F
QGNH01001658.1_15	QGNH01001658.1	QGNH01001658.1	15	12631	14061	-1	C	K06904	uncharacterized protein	YP_002117562.1	YP_002117562.1 head maturation protease [Rhizobium phage 16-3]	False	0.278	76.0	3.397e-13	MER0054618	S78	MER0054618 - family S78 unassigned peptidases (Leifsonia xyli) [S78.UPW]#S78#{peptidase unit: 20-158}~source AAT90040~	False	94.0	1.865e-18	0.386	Caudovirus prohead serine protease [PF04586.20]	VOG02183	sp|D3WAC4|PRO_BPLP2 Probable capsid maturation protease; XhXs	Xs;Xh	0	False	VPF
