	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000969.1_1	QGNH01000969.1	QGNH01000969.1	1	3	992	1	D									ABC transporter [PF00005.30]				0	False	F
QGNH01000969.1_2	QGNH01000969.1	QGNH01000969.1	2	989	1921	1	C	K23535	general nucleoside transport system permease protein							Branched-chain amino acid transport system / permease component [PF02653.19]				0	False	F
QGNH01000969.1_3	QGNH01000969.1	QGNH01000969.1	3	1918	2826	1	C	K23536	general nucleoside transport system permease protein							Branched-chain amino acid transport system / permease component [PF02653.19]				0	False	F
QGNH01000969.1_4	QGNH01000969.1	QGNH01000969.1	4	2831	3742	-1	E													0	False	F
QGNH01000969.1_5	QGNH01000969.1	QGNH01000969.1	5	4017	4409	-1	C	K02456	general secretion pathway protein G											0	False	F
QGNH01000969.1_6	QGNH01000969.1	QGNH01000969.1	6	4659	7589	-1	C	K02335	DNA polymerase I [EC:2.7.7.7]	YP_009595202.1	YP_009595202.1 DNA polymerase [Bacillus phage Mgbh1]	False	0.326	261.0	2.044e-69	DNA polymerase family A [PF00476.23]; 5'-3' exonuclease, N-terminal resolvase-like domain [PF02739.19]; 5'-3' exonuclease, C-terminal SAM fold [PF01367.23]; 3'-5' exonuclease [PF01612.23]	VOG00075	sp|O64235|DPOL_BPMD2 DNA polymerase; XhXr	Xh;Xr	0	False	VF
QGNH01000969.1_7	QGNH01000969.1	QGNH01000969.1	7	7675	7875	-1	C	K03704	cold shock protein	YP_009909757.1	YP_009909757.1 cold shock protein [Escherichia phage 2H10]	False	0.602	76.0	1.196e-16	'Cold-shock' DNA-binding domain [PF00313.25]				0	False	
QGNH01000969.1_8	QGNH01000969.1	QGNH01000969.1	8	7987	8592	-1	E													0	False	F
QGNH01000969.1_9	QGNH01000969.1	QGNH01000969.1	9	8615	10030	-1	D									GWxTD domain [PF20094.2]				0	False	F
QGNH01000969.1_10	QGNH01000969.1	QGNH01000969.1	10	10114	11052	1	C	K12132	eukaryotic-like serine/threonine-protein kinase [EC:2.7.11.1]	YP_009507483.1	YP_009507483.1 serine-threonine kinase [Heterosigma akashiwo virus 01]	False	0.241	76.0	8.948e-14	Protein kinase domain [PF00069.28]; Protein tyrosine and serine/threonine kinase [PF07714.20]; Fungal protein kinase [PF17667.4]; Kinase-like [PF14531.9]; Lipopolysaccharide kinase (Kdo/WaaP) family [PF06293.17]				0	False	F
QGNH01000969.1_11	QGNH01000969.1	QGNH01000969.1	11	11049	11975	-1	D			NP_077550.1	NP_077550.1 EsV-1-65 [Ectocarpus siliculosus virus 1]	False	0.298	110.0	7.533000000000001e-25	Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase [PF02518.29]; His Kinase A (phospho-acceptor) domain [PF00512.28]	VOG05556	REFSEQ putative sensor histidine kinase; Xu	Xu	0	False	F
QGNH01000969.1_12	QGNH01000969.1	QGNH01000969.1	12	12041	12619	1	C	K00762	orotate phosphoribosyltransferase [EC:2.4.2.10]	YP_004324986.1	YP_004324986.1 phosphoribosyl transferase [Prochlorococcus phage P-SSM7]	False	0.354	89.0	2.873e-19	Phosphoribosyl transferase domain [PF00156.30]	VOG34809	sp|A2C0A9|PYRE_PROM1 Orotate phosphoribosyltransferase; Xh	Xh	0	False	MKF
QGNH01000969.1_13	QGNH01000969.1	QGNH01000969.1	13	12616	12891	-1	D									Helix-turn-helix domain [PF12833.10]				0	False	F
