locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
MZ334508.1_1												Hypothetical
MZ334508.1_2					phrog_9231	VOG05559	PHROG:phrog_9231	259	2e-115	377.1		terminase small subunit
MZ334508.1_3												Hypothetical
MZ334508.1_4												Hypothetical
MZ334508.1_5					phrog_19453	VOG23913	VOG:VOG23913	65	6.8e-49	156.5		REFSEQ hypothetical protein
MZ334508.1_6					phrog_19186	VOG23914	VOG:VOG23914	69	3.2e-50	160.8		REFSEQ hypothetical protein
MZ334508.1_7		K21523	COG4373		phrog_9	VOG07294	COG:COG4373	564	8.5e-44	141.4		:
MZ334508.1_8					phrog_9232	VOG00562	PHROG:phrog_9232	480	3.4e-219	721.2		portal protein
MZ334508.1_9					phrog_21359	VOG23915	VOG:VOG23915	97	4.7e-61	195.6		REFSEQ hypothetical protein
MZ334508.1_10					phrog_15680	VOG14382	PHROG:phrog_15680	255	1.8e-156	511.7		head maturation protease
MZ334508.1_11												Hypothetical
MZ334508.1_12												Hypothetical
MZ334508.1_13					phrog_3990	VOG01973	PHROG:phrog_3990	319	3.9e-94	308.0		major head protein
MZ334508.1_14												Hypothetical
MZ334508.1_15												Hypothetical
MZ334508.1_16												Hypothetical
MZ334508.1_17												Hypothetical
MZ334508.1_18					phrog_12281	VOG04913	PHROG:phrog_12281	170	2.8e-86	280.1		tail tube protein
MZ334508.1_19		K06907	COG3497		phrog_10244	VOG01001	PHROG:phrog_10244	431	1.3e-201	662.9		tail sheath
MZ334508.1_20					phrog_12452	VOG14384	PHROG:phrog_12452	181	5.7e-93	301.8		tail tube protein
MZ334508.1_21					phrog_14268	VOG04953	PHROG:phrog_14268	157	4.2e-85	276.0		tail assembly chaperone
MZ334508.1_22					phrog_14901	VOG14385	PHROG:phrog_14901	606	0	1106.9		tail length tape measure protein
MZ334508.1_23					phrog_14280	VOG14386	VOG:VOG14386	177	1.6e-92	301.1		REFSEQ hypothetical protein
MZ334508.1_24					phrog_12403	VOG14388	VOG:VOG14388	481	2.6e-239	787.1		REFSEQ hypothetical protein
MZ334508.1_25												Hypothetical
MZ334508.1_26					phrog_14920	VOG14389	VOG:VOG14389	124	5.2e-62	200.3		REFSEQ hypothetical protein
MZ334508.1_27												Hypothetical
MZ334508.1_28			COG3299		phrog_6	VOG00735	VOG:VOG00735	412	1e-112	368.7		REFSEQ baseplate wedge subunit
MZ334508.1_29					phrog_1160	VOG00207	PHROG:phrog_1160	217	1.5e-62	203.9		baseplate protein
MZ334508.1_30					phrog_15260	VOG14390	VOG:VOG14390	564	3.5e-234	770.2		REFSEQ hypothetical protein
MZ334508.1_31												Hypothetical
MZ334508.1_32					phrog_18438	VOG14394	VOG:VOG14394	132	1.2e-39	127.6		REFSEQ hypothetical protein
MZ334508.1_33												Hypothetical
MZ334508.1_34					phrog_7084	VOG14391	VOG:VOG14391	276	2.3e-137	449.2		REFSEQ hypothetical protein
MZ334508.1_35	K00525	K00525	COG0209		phrog_84	VOG00122	FOAM:K00525	807	1e-207	684.1	1.17.4.1	E1.17.4.1A, nrdA, nrdE; ribonucleoside-diphosphate reductase alpha chain
MZ334508.1_36												Hypothetical
MZ334508.1_37												Hypothetical
MZ334508.1_38		K07317, K07504	COG1002, COG4748		phrog_16674	VOG00788	VOG:VOG00788	1289	0	2046.4		sp|P10835|MTC3_PBCVC Modification methylase CviBIII
MZ334508.1_39												Hypothetical
