	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000335.1_1	QGNH01000335.1	QGNH01000335.1	1	140	388	-1	E											0	False	F
QGNH01000335.1_2	QGNH01000335.1	QGNH01000335.1	2	385	651	-1	E											0	False	F
QGNH01000335.1_3	QGNH01000335.1	QGNH01000335.1	3	651	935	-1	D							Large polyvalent protein associated domain 28 [PF18843.4]				0	False	F
QGNH01000335.1_4	QGNH01000335.1	QGNH01000335.1	4	1006	1821	-1	E								VOG01408	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01000335.1_5	QGNH01000335.1	QGNH01000335.1	5	2078	3307	-1	E	YP_004421533.1	YP_004421533.1 hypothetical protein S-CBS2_gp079 [Synechococcus phage S-CBS2]	False	0.443	285.0	5.36e-83		VOG02246	sp|O31948|YONJ_BACSU SPbeta prophage-derived uncharacterized protein YonJ; Xu	Xu	0	False	F
QGNH01000335.1_6	QGNH01000335.1	QGNH01000335.1	6	3318	3710	-1	E											0	False	F
QGNH01000335.1_7	QGNH01000335.1	QGNH01000335.1	7	3707	4015	-1	E											0	False	F
QGNH01000335.1_8	QGNH01000335.1	QGNH01000335.1	8	4055	4996	-1	D	YP_009193981.1	YP_009193981.1 head morphogenesis [Bacillus phage vB_BtS_BMBtp3]	False	0.319	149.0	5.715e-38	Phage Mu protein F like protein [PF04233.17]	VOG03910	sp|Q38442|GP7_BPSPP Minor head protein GP7; XhXs	Xh;Xs	0	False	VF
QGNH01000335.1_9	QGNH01000335.1	QGNH01000335.1	9	4996	6465	-1	D	YP_009831953.1	YP_009831953.1 portal protein [Aeribacillus phage AP45]	False	0.454	342.0	2.992e-101	Phage portal protein, SPP1 Gp6-like [PF05133.17]	VOG00109	sp|Q05220|PORTL_BPML5 Portal protein; XpXrXs	Xp;Xr;Xs	0	False	VF
QGNH01000335.1_10	QGNH01000335.1	QGNH01000335.1	10	6485	6787	-1	E											0	False	
QGNH01000335.1_11	QGNH01000335.1	QGNH01000335.1	11	6819	8336	-1	E	YP_009216852.1	YP_009216852.1 terminase large subunit [Clostridium phage phiCDHM19]	False	0.323	240.0	1.885e-66		VOG00331	sp|P10310|TERL_BPT3 Terminase, large subunit; XhXr	Xh;Xr	0	False	VF
QGNH01000335.1_12	QGNH01000335.1	QGNH01000335.1	12	8346	8888	-1	D	YP_009279500.1	YP_009279500.1 terminase small subunit [Lactococcus phage 28201]	False	0.467	128.0	1.256e-32	Putative bacteriophage terminase small subunit [PF07141.14]	VOG00189	REFSEQ terminase small subunit; Xu	Xu	0	False	F
QGNH01000335.1_13	QGNH01000335.1	QGNH01000335.1	13	8889	9812	-1	D	YP_009797043.1	YP_009797043.1 ParB N-terminal domain-containing protein [Faecalibacterium phage FP_Brigit]	False	0.361	139.0	1.456e-34	ParB/Sulfiredoxin domain [PF02195.21]	VOG01264	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01000335.1_14	QGNH01000335.1	QGNH01000335.1	14	9787	11247	-1	E	YP_009797042.1	YP_009797042.1 hypothetical protein HOS62_gp21 [Faecalibacterium phage FP_Brigit]	False	0.24	140.0	2.774e-33		VOG03961	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01000335.1_15	QGNH01000335.1	QGNH01000335.1	15	11486	11947	-1	D							Protein of unknown function, DUF488 [PF04343.16]				0	False	F
QGNH01000335.1_16	QGNH01000335.1	QGNH01000335.1	16	11971	12189	-1	E											0	False	F
