	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001656.1_1	QGNH01001656.1	QGNH01001656.1	1	69	1802	1	D			YP_009818439.1	YP_009818439.1 portal protein [Streptomyces phage Hiyaa]	False	0.382	336.0	4.573e-98	Phage portal protein, SPP1 Gp6-like [PF05133.17]					VOG00109	sp|Q05220|PORTL_BPML5 Portal protein; XpXrXs	Xs;Xp;Xr	0	False	VF
QGNH01001656.1_2	QGNH01001656.1	QGNH01001656.1	2	1811	2056	1	E																	0	False	F
QGNH01001656.1_3	QGNH01001656.1	QGNH01001656.1	3	2078	2245	1	E																	0	False	F
QGNH01001656.1_4	QGNH01001656.1	QGNH01001656.1	4	2248	2544	1	E																	0	False	F
QGNH01001656.1_5	QGNH01001656.1	QGNH01001656.1	5	2594	2911	1	E																	0	False	F
QGNH01001656.1_6	QGNH01001656.1	QGNH01001656.1	6	3256	3435	1	E																	0	False	F
QGNH01001656.1_7	QGNH01001656.1	QGNH01001656.1	7	3435	3767	1	E																	0	False	F
QGNH01001656.1_8	QGNH01001656.1	QGNH01001656.1	8	3868	5067	1	D			YP_010755747.1	YP_010755747.1 MuF-like minor capsid protein [Gordonia phage VanLee]	False	0.366	118.0	8.257e-27	Phage minor capsid protein 2 [PF06152.14]								0	False	F
QGNH01001656.1_9	QGNH01001656.1	QGNH01001656.1	9	5064	5279	-1	E																	0	False	
QGNH01001656.1_10	QGNH01001656.1	QGNH01001656.1	10	5598	6491	1	E			YP_010756417.1	YP_010756417.1 scaffolding protein [Streptomyces phage Cumberbatch]	False	0.26	78.0	2.983e-14						VOG06903	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01001656.1_11	QGNH01001656.1	QGNH01001656.1	11	6615	7499	1	D			YP_007010926.1	YP_007010926.1 major head protein [Deep-sea thermophilic phage D6E]	False	0.391	197.0	1.04e-54	P22 coat protein - gene protein 5 [PF11651.11]					VOG00529	sp|P19727|CAPSB_BPT7 Minor capsid protein; XrXs	Xs;Xr	0	False	V
QGNH01001656.1_12	QGNH01001656.1	QGNH01001656.1	12	7519	7950	1	E																	0	False	
QGNH01001656.1_13	QGNH01001656.1	QGNH01001656.1	13	7983	9104	1	D									Glycosyl transferases group 1 [PF00534.23]; Glycosyl transferases group 1 [PF13692.9]					VOG00164	sp|Q8QL20|Y356_SIRV1 Uncharacterized protein 356; Xu	Xu	0	False	MK
QGNH01001656.1_14	QGNH01001656.1	QGNH01001656.1	14	9104	9658	1	E			YP_010059834.1	YP_010059834.1 class I SAM-dependent methyltransferase [Mycobacterium phage Phrappuccino]	False	0.378	102.0	1.401e-23									0	False	F
QGNH01001656.1_15	QGNH01001656.1	QGNH01001656.1	15	9642	10427	1	C	K00737	beta-1,4-mannosyl-glycoprotein beta-1,4-N-acetylglucosaminyltransferase [EC:2.4.1.144]	YP_009174616.1	YP_009174616.1 putative glycosyltransferase [Yellowstone lake phycodnavirus 2]	False	0.316	120.0	1.029e-28	Glycosyltransferase family 17 [PF04724.16]	GT17	GT17 beta-1,4-mannosyl-glycoprotein beta-1,4-N-acetylglucosaminyltransferase (EC 2.4.1.144).	2.4.1.144	GT17.hmm	VOG18555	REFSEQ hypothetical protein; Xu	Xu	0	False	MKF
QGNH01001656.1_16	QGNH01001656.1	QGNH01001656.1	16	10370	11137	1	D									GNT-I family [PF03071.18]; N-acetylglucosaminyltransferase II (MGAT2) [PF05060.17]								0	False	F
QGNH01001656.1_17	QGNH01001656.1	QGNH01001656.1	17	11134	11715	1	D			YP_009124716.1	YP_009124716.1 Rnase H [Mycobacterium phage Sbash]	False	0.615	211.0	2.295e-61	3'-5' exoribonuclease Rv2179c-like domain [PF16473.8]					VOG00971	sp|P9WJ72|EXRBN_MYCTO 3'-5' exoribonuclease MT2234.1; Xu	Xu	0	False	F
QGNH01001656.1_18	QGNH01001656.1	QGNH01001656.1	18	11712	12038	1	E																	0	False	F
QGNH01001656.1_19	QGNH01001656.1	QGNH01001656.1	19	12582	13331	1	E			YP_009812920.1	YP_009812920.1 head-to-tail connector complex protein [Streptomyces phage Darolandstone]	False	0.344	70.0	2.844e-12						VOG01300	sp|Q04768|YG34_BPLLH Uncharacterized protein ORF4; Xu	Xu	0	False	F
QGNH01001656.1_20	QGNH01001656.1	QGNH01001656.1	20	13339	13689	1	E			YP_010754977.1	YP_010754977.1 head-to-tail stopper [Microbacterium phage OscarSo]	False	0.346	64.0	1.431e-11									0	False	F
QGNH01001656.1_21	QGNH01001656.1	QGNH01001656.1	21	13703	14032	1	D									Bacteriophage HK97-gp10, putative tail-component [PF04883.15]								0	False	F
