locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
NC_041947_2_229_+					phrog_16392	VOG19765	VOG:VOG19765	75	5.3e-39	123.8		REFSEQ hypothetical protein
NC_041947_226_1422_+		K03497, K03497	COG1475, COG1475		phrog_8071	VOG02645	PHROG:phrog_8071	398	8.1e-195	639.5		ParB-like partition protein
NC_041947_1419_1646_+					phrog_15999	VOG19767	VOG:VOG19767	75	4.7e-56	179.7		REFSEQ hypothetical protein
NC_041947_1712_3193_+					phrog_16093	VOG19766	VOG:VOG19766	493	2.7e-306	1008.0		REFSEQ hypothetical protein
NC_041947_3294_3899_+		K03497	COG1475		phrog_723	VOG02645	PHROG:phrog_723	201	5.8e-65	211.5		ParB-like partition protein
NC_041947_3899_4990_+	K00390	K00390	COG3969		phrog_2302	VOG01425	PHROG:phrog_2302	363	2.2e-143	470.1		phosphoadenosine phosphosulfate reductase
NC_041947_4987_5544_+		K03497	COG1475		phrog_2159	VOG02645	PHROG:phrog_2159	185	4.5e-77	251.0		ParB-like partition protein
NC_041947_5690_6106_+					phrog_11826	VOG19772	VOG:VOG19772	138	3.4e-95	309.5		REFSEQ methyltransferase
NC_041947_6107_6670_+					phrog_4102	VOG19768	VOG:VOG19768	187	2.8e-134	436.9		REFSEQ terminase small subunit
NC_041947_6715_8295_+					phrog_5902	VOG07294	VOG:VOG07294	526	5e-29	93.7		sp|Q05219|VG13_BPML5 Gene 13 protein
NC_041947_8459_8827_+					phrog_15885	VOG19769	VOG:VOG19769	122	4.9e-82	264.4		REFSEQ hypothetical protein
NC_041947_8979_9281_+					phrog_15226	VOG19770	VOG:VOG19770	100	3.2e-73	235.6		REFSEQ hypothetical protein
NC_041947_9308_9592_+					phrog_16457	VOG19771	VOG:VOG19771	94	1.2e-65	211.0		REFSEQ hypothetical protein
NC_041947_9623_10354_+		K03111	COG0629		phrog_44	VOG00906	KEGG:K03111	243	4e-44	143.7		ssb; single-strand DNA-binding protein
