	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001216.1_1	QGNH01001216.1	QGNH01001216.1	1	1	366	1	E																				0	False	F
QGNH01001216.1_2	QGNH01001216.1	QGNH01001216.1	2	363	635	1	E																				0	False	F
QGNH01001216.1_3	QGNH01001216.1	QGNH01001216.1	3	625	1137	1	E			YP_010680633.1	YP_010680633.1 HNH endonuclease [Bacillus phage Izhevsk]	False	0.463	64.0	4.501e-11									VOG00487	REFSEQ HNH endonuclease; Xu	Xu	0	False	F
QGNH01001216.1_4	QGNH01001216.1	QGNH01001216.1	4	1143	2288	1	C	K07455	recombination protein RecT	YP_764458.1	YP_764458.1 RecT-like ssDNA annealing protein [Geobacillus phage GBSV1]	False	0.488	210.0	9.536e-58								RecT family [PF03837.17]	VOG08192	sp|P03698|VBET_LAMBD Recombination protein bet; Xr	Xr	0	False	VF
QGNH01001216.1_5	QGNH01001216.1	QGNH01001216.1	5	2285	2485	1	E																				0	False	F
QGNH01001216.1_6	QGNH01001216.1	QGNH01001216.1	6	2615	2893	1	E																				0	False	F
QGNH01001216.1_7	QGNH01001216.1	QGNH01001216.1	7	2971	3558	1	D			YP_355343.1	YP_355343.1 gp8 [Burkholderia phage Bcep176]	False	0.462	117.0	1.429e-28								Protein of unknown function (DUF1064) [PF06356.14]	VOG02388	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01001216.1_8	QGNH01001216.1	QGNH01001216.1	8	3569	3961	1	E																	VOG04799	REFSEQ replication terminator; Xu	Xu	0	False	F
QGNH01001216.1_9	QGNH01001216.1	QGNH01001216.1	9	3958	4050	1	E																				0	False	F
QGNH01001216.1_10	QGNH01001216.1	QGNH01001216.1	10	4243	4464	1	E																				0	False	F
QGNH01001216.1_11	QGNH01001216.1	QGNH01001216.1	11	4482	4763	1	E																				0	False	F
