	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001490.1_1	QGNH01001490.1	QGNH01001490.1	1	1	1092	1	D			YP_003212838.1	YP_003212838.1 hypothetical protein OTV1_014 [Ostreococcus tauri virus 1]	False	0.44	281.0	2.231e-82	MER0368561	M41	MER0368561 - FtsH peptidase (Methylocystis sp. SC2) [M41.001]#M41#{peptidase unit: 367-619}~source YP_006590514~	False	310.0	2.6189999999999998e-92	0.667	Peptidase family M41 [PF01434.21]; ATPase family associated with various cellular activities (AAA) [PF00004.32]; AAA+ lid domain [PF17862.4]	VOG00842	sp|P46460|NSF_MOUSE Vesicle-fusing ATPase; Xh	Xh	0	False	PF
QGNH01001490.1_2	QGNH01001490.1	QGNH01001490.1	2	1089	1316	1	E																				0	False	F
QGNH01001490.1_3	QGNH01001490.1	QGNH01001490.1	3	1313	1825	1	D			NP_899546.1	NP_899546.1 hypothetical protein KVP40.0299 [Vibrio phage KVP40]	False	0.352	88.0	3.551e-19								Ribonuclease H-like [PF04308.15]	VOG12223	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01001490.1_4	QGNH01001490.1	QGNH01001490.1	4	1850	2104	1	E																				0	False	F
QGNH01001490.1_5	QGNH01001490.1	QGNH01001490.1	5	2129	2479	1	D			YP_002224203.1	YP_002224203.1 RF-1 domain peptide chain release factor [Mycobacterium phage ScottMcG]	False	0.44	85.0	4.14e-19								RF-1 domain [PF00472.23]				0	False	F
QGNH01001490.1_6	QGNH01001490.1	QGNH01001490.1	6	2479	2940	1	D			YP_009611368.1	YP_009611368.1 polynucleotide kinase [Streptomyces phage Peebs]	False	0.396	106.0	1.927e-25								HAD superfamily, subfamily IIIB (Acid phosphatase) [PF03767.17]	VOG00375	sp|P06855|KIPN_BPT4 Polynucleotide kinase; XhXp	Xh;Xp	0	False	F
QGNH01001490.1_7	QGNH01001490.1	QGNH01001490.1	7	2940	3692	1	E																				0	False	F
QGNH01001490.1_8	QGNH01001490.1	QGNH01001490.1	8	3689	4702	1	E			YP_009099020.1	YP_009099020.1 hypothetical protein OZ74_gp196 [Caulobacter phage Cr30]	False	0.434	261.0	7.079e-76									VOG04599	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01001490.1_9	QGNH01001490.1	QGNH01001490.1	9	4699	4923	1	E																				0	False	F
QGNH01001490.1_10	QGNH01001490.1	QGNH01001490.1	10	4976	5614	1	E			YP_009222660.1	YP_009222660.1 von Willebrand factor type A domain protein [Pseudomonas phage VCM]	False	0.308	84.0	2.898e-17									VOG04599	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01001490.1_11	QGNH01001490.1	QGNH01001490.1	11	5602	5808	1	E																				0	False	
