	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001180.1_1	QGNH01001180.1	QGNH01001180.1	1	3	305	-1	E													0	False	F
QGNH01001180.1_2	QGNH01001180.1	QGNH01001180.1	2	302	880	-1	E													0	False	F
QGNH01001180.1_3	QGNH01001180.1	QGNH01001180.1	3	864	1478	-1	E													0	False	F
QGNH01001180.1_4	QGNH01001180.1	QGNH01001180.1	4	1475	3469	-1	C	K06919	putative DNA primase/helicase	YP_009600594.1	YP_009600594.1 UNVERIFIED: putative P4 family primase [Proteus phage VB_PmiS-Isfahan]	False	0.192	80.0	4.034e-14	Family of unknown function (DUF5906) [PF19263.2]; D5 N terminal like [PF08706.14]	VOG00138	sp|Q5UQ22|YL207_MIMIV Putative helicase L207/L206; Xh	Xh	0	False	F
QGNH01001180.1_5	QGNH01001180.1	QGNH01001180.1	5	3466	4800	-1	C	K15255	ATP-dependent DNA helicase PIF1 [EC:5.6.2.3]	YP_009595951.1	YP_009595951.1 helicase [Acinetobacter phage vB_AbaM_ME3]	False	0.375	244.0	1.911e-68	PIF1-like helicase [PF05970.17]; Helicase [PF02689.17]; AAA domain [PF13604.9]	VOG00111	sp|P32270|DDA_BPT4 ATP-dependent DNA helicase dda; XhXr	Xh;Xr	0	False	VF
QGNH01001180.1_6	QGNH01001180.1	QGNH01001180.1	6	4778	5470	-1	C	K07501	3'-5' exonuclease	YP_007002117.1	YP_007002117.1 3'-5' exonuclease [Brucella phage Pr]	False	0.223	61.0	2.659e-09	Predicted 3'-5' exonuclease related to the exonuclease domain of PolB [PF10108.12]; RNase_H superfamily [PF13482.9]				0	False	F
QGNH01001180.1_7	QGNH01001180.1	QGNH01001180.1	7	5478	6179	-1	E													0	False	
QGNH01001180.1_8	QGNH01001180.1	QGNH01001180.1	8	6184	6570	-1	E										VOG00684	sp|O48499|D14_BPT5 Protein D14; Xh	Xh	0	False	
QGNH01001180.1_9	QGNH01001180.1	QGNH01001180.1	9	6567	6734	-1	E													0	False	
QGNH01001180.1_10	QGNH01001180.1	QGNH01001180.1	10	6783	7031	-1	D									Helix-turn-helix domain [PF12728.10]				0	False	
QGNH01001180.1_11	QGNH01001180.1	QGNH01001180.1	11	7318	8325	-1	E													0	False	F
QGNH01001180.1_12	QGNH01001180.1	QGNH01001180.1	12	8312	9487	-1	E													0	False	F
QGNH01001180.1_13	QGNH01001180.1	QGNH01001180.1	13	9772	11286	1	E													0	False	F
QGNH01001180.1_14	QGNH01001180.1	QGNH01001180.1	14	11318	12148	1	E													0	False	F
