	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001552.1_1	QGNH01001552.1	QGNH01001552.1	1	9	299	-1	E													0	False	F
QGNH01001552.1_2	QGNH01001552.1	QGNH01001552.1	2	368	2158	1	D									Methyltransferase domain [PF13489.9]; Methionine biosynthesis protein MetW [PF07021.15]; Methyltransferase domain [PF13847.9]; Methyltransferase domain [PF08241.15]; Methyltransferase domain [PF08242.15]; Methyltransferase domain [PF13649.9]; ubiE/COQ5 methyltransferase family [PF01209.21]	VOG04652	REFSEQ glycosyltransferase; Xu	Xu	0	False	F
QGNH01001552.1_3	QGNH01001552.1	QGNH01001552.1	3	2085	2375	-1	E													0	False	F
QGNH01001552.1_4	QGNH01001552.1	QGNH01001552.1	4	3070	3603	-1	E													0	False	F
QGNH01001552.1_5	QGNH01001552.1	QGNH01001552.1	5	3619	5097	-1	D									Phage capsid family [PF05065.16]	VOG00134	sp|O64210|CAPSD_BPMD2 Probable major capsid protein gp17; Xs	Xs	0	False	VF
QGNH01001552.1_6	QGNH01001552.1	QGNH01001552.1	6	5217	5441	-1	E													0	False	
QGNH01001552.1_7	QGNH01001552.1	QGNH01001552.1	7	5441	6373	-1	C	K06904	uncharacterized protein							Caudovirus prohead serine protease [PF04586.20]				0	False	
QGNH01001552.1_8	QGNH01001552.1	QGNH01001552.1	8	6373	6873	-1	E													0	False	
QGNH01001552.1_9	QGNH01001552.1	QGNH01001552.1	9	6870	9182	-1	E													0	False	
QGNH01001552.1_10	QGNH01001552.1	QGNH01001552.1	10	9179	9424	-1	E													0	False	
QGNH01001552.1_11	QGNH01001552.1	QGNH01001552.1	11	9421	11910	-1	D			YP_003986690.1	YP_003986690.1 DNA topoisomerase 1b [Acanthamoeba polyphaga mimivirus]	False	0.241	64.0	3.662e-09	Eukaryotic DNA topoisomerase I, catalytic core [PF01028.23]; Phage portal protein [PF04860.15]	VOG00344	sp|Q6QGD5|PORTL_BPT5 Portal protein; XhXpXrXs	Xr;Xp;Xs;Xh	0	False	V
QGNH01001552.1_12	QGNH01001552.1	QGNH01001552.1	12	12167	12421	-1	E													0	False	
QGNH01001552.1_13	QGNH01001552.1	QGNH01001552.1	13	12418	13863	-1	C	K06909	phage terminase large subunit	YP_010772345.1	YP_010772345.1 terminase large subunit [Methanoculleus virus L4768]	False	0.516	251.0	2.297e-70	Terminase large subunit, T4likevirus-type, N-terminal [PF03237.18]; Terminase RNAseH like domain [PF17288.5]	VOG00705	REFSEQ terminase large subunit; Xu	Xu	0	False	F
QGNH01001552.1_14	QGNH01001552.1	QGNH01001552.1	14	14376	14693	-1	E													0	False	F
QGNH01001552.1_15	QGNH01001552.1	QGNH01001552.1	15	14728	15009	-1	E													0	False	F
QGNH01001552.1_16	QGNH01001552.1	QGNH01001552.1	16	15006	15866	-1	E													0	False	F
QGNH01001552.1_17	QGNH01001552.1	QGNH01001552.1	17	16438	17091	-1	E													0	False	F
QGNH01001552.1_18	QGNH01001552.1	QGNH01001552.1	18	17130	17915	-1	E													0	False	F
