ID	count
K00003	1
K00004	1
K00012	1
K00013	1
K00014	1
K00018	1
K00020	1
K00023	1
K00031	1
K00036	1
K00052	1
K00053	1
K00058	1
K00066	1
K00075	1
K00078	1
K00088	1
K00121	1
K00133	1
K00134	1
K00135	1
K00138	1
K00140	1
K00145	1
K00147	1
K00148	1
K00161	1
K00162	1
K00163	1
K00164	1
K00166	1
K00167	1
K00198	1
K00215	1
K00226	1
K00241	1
K00242	1
K00248	1
K00252	1
K00253	1
K00254	1
K00259	1
K00263	1
K00265	1
K00266	1
K00274	1
K00278	1
K00281	1
K00285	1
K00286	1
K00320	1
K00330	1
K00331	1
K00355	1
K00362	1
K00372	1
K00380	1
K00381	1
K00382	1
K00383	1
K00428	1
K00432	1
K00446	1
K00448	1
K00449	1
K00451	1
K00457	1
K00481	1
K00500	1
K00525	1
K00526	1
K00529	1
K00531	1
K00548	1
K00549	1
K00560	1
K00567	1
K00568	1
K00588	1
K00600	1
K00602	1
K00605	1
K00609	1
K00611	1
K00615	1
K00616	1
K00619	1
K00620	1
K00625	1
K00626	1
K00632	1
K00640	1
K00641	1
K00658	1
K00673	1
K00674	1
K00677	1
K00681	1
K00688	1
K00694	1
K00697	1
K00700	1
K00703	1
K00705	1
K00720	1
K00748	1
K00760	1
K00761	1
K00762	1
K00764	1
K00765	1
K00766	1
K00789	1
K00790	1
K00794	1
K00797	1
K00799	1
K00812	1
K00817	1
K00820	1
K00821	1
K00822	1
K00826	1
K00831	1
K00832	1
K00836	1
K00840	1
K00845	1
K00847	1
K00854	1
K00860	1
K00865	1
K00873	1
K00883	1
K00887	1
K00912	1
K00925	1
K00927	1
K00928	1
K00930	1
K00931	1
K00937	1
K00940	1
K00942	1
K00943	1
K00944	1
K00945	1
K00948	1
K00955	1
K00957	1
K00962	1
K00974	1
K00978	1
K00979	1
K01000	1
K01006	1
K01007	1
K01011	1
K01028	1
K01029	1
K01039	1
K01040	1
K01046	1
K01048	1
K01057	1
K01070	1
K01079	1
K01087	1
K01129	1
K01139	1
K01178	1
K01182	1
K01193	1
K01199	1
K01207	1
K01214	1
K01236	1
K01241	1
K01243	1
K01251	1
K01259	1
K01286	1
K01303	1
K01424	1
K01428	1
K01429	1
K01430	1
K01438	1
K01439	1
K01448	1
K01458	1
K01465	1
K01468	1
K01470	1
K01473	1
K01477	1
K01483	1
K01485	1
K01487	1
K01491	1
K01494	1
K01496	1
K01515	1
K01519	1
K01520	1
K01523	1
K01524	1
K01525	1
K01555	1
K01557	1
K01581	1
K01584	1
K01585	1
K01586	1
K01588	1
K01589	1
K01591	1
K01595	1
K01609	1
K01610	1
K01611	1
K01617	1
K01621	1
K01624	1
K01625	1
K01626	1
K01627	1
K01631	1
K01637	1
K01638	1
K01640	1
K01649	1
K01652	1
K01653	1
K01657	1
K01658	1
K01676	1
K01679	1
K01681	1
K01682	1
K01684	1
K01687	1
K01689	1
K01693	1
K01695	1
K01696	1
K01702	1
K01704	1
K01712	1
K01714	1
K01729	1
K01735	1
K01736	1
K01738	1
K01745	1
K01752	1
K01754	1
K01755	1
K01756	1
K01760	1
K01761	1
K01768	1
K01776	1
K01778	1
K01783	1
K01784	1
K01801	1
K01803	1
K01807	1
K01808	1
K01810	1
K01814	1
K01817	1
K01825	1
K01838	1
K01840	1
K01895	1
K01897	1
K01899	1
K01903	1
K01915	1
K01921	1
K01923	1
K01924	1
K01925	1
K01929	1
K01933	1
K01937	1
K01939	1
K01940	1
K01945	1
K01951	1
K01952	1
K01953	1
K01955	1
K01956	1
K01959	1
K01960	1
K01968	1
K01969	1
K01990	1
K01995	1
K01996	1
K01997	1
K01998	1
K01999	1
K02003	1
K02004	1
K02010	1
K02011	1
K02012	1
K02013	1
K02015	1
K02016	1
K02017	1
K02018	1
K02020	1
K02028	1
K02029	1
K02030	1
K02032	1
K02033	1
K02034	1
K02035	1
K02036	1
K02037	1
K02038	1
K02040	1
K02041	1
K02042	1
K02044	1
K02045	1
K02046	1
K02047	1
K02048	1
K02049	1
K02052	1
K02065	1
K02066	1
K02067	1
K02071	1
K02072	1
K02073	1
K02193	1
K02194	1
K02195	1
K02196	1
K02204	1
K02257	1
K02316	1
K02335	1
K02337	1
K02338	1
K02339	1
K02340	1
K02341	1
K02342	1
K02343	1
K02363	1
K02364	1
K02372	1
K02427	1
K02429	1
K02439	1
K02474	1
K02480	1
K02482	1
K02484	1
K02493	1
K02500	1
K02501	1
K02502	1
K02510	1
K02517	1
K02523	1
K02532	1
K02535	1
K02536	1
K02554	1
K02558	1
K02563	1
K02575	1
K02586	1
K02591	1
K02595	1
K02625	1
K02654	1
K02687	1
K02769	1
K02770	1
K02784	1
K02806	1
K02825	1
K02844	1
K02848	1
K03040	1
K03043	1
K03046	1
K03060	1
K03179	1
K03183	1
K03185	1
K03215	1
K03216	1
K03218	1
K03269	1
K03270	1
K03272	1
K03273	1
K03275	1
K03337	1
K03366	1
K03407	1
K03424	1
K03431	1
K03438	1
K03445	1
K03446	1
K03500	1
K03535	1
K03564	1
K03575	1
K03578	1
K03579	1
K03587	1
K03648	1
K03669	1
K03692	1
K03732	1
K03761	1
K03762	1
K03767	1
K03769	1
K03770	1
K03771	1
K03772	1
K03773	1
K03774	1
K03775	1
K03778	1
K03781	1
K03782	1
K03784	1
K03786	1
K03787	1
K03814	1
K03816	1
K03817	1
K03820	1
K03821	1
K03867	1
K03885	1
K03981	1
K04042	1
K04073	1
K04099	1
K04101	1
K04487	1
K04564	1
K04565	1
K04765	1
K05343	1
K05351	1
K05358	1
K05365	1
K05366	1
K05548	1
K05549	1
K05550	1
K05590	1
K05592	1
K05597	1
K05603	1
K05605	1
K05710	1
K05713	1
K05714	1
K05819	1
K05820	1
K05878	1
K05879	1
K05884	1
K05989	1
K06044	1
K06130	1
K06134	1
K06153	1
K06281	1
K06282	1
K06857	1
K06858	1
K06861	1
K06901	1
K06912	1
K06941	1
K06949	1
K06968	1
K06969	1
K07091	1
K07127	1
K07258	1
K07259	1
K07304	1
K07305	1
K07313	1
K07402	1
K07406	1
K07407	1
K07451	1
K07508	1
K07511	1
K07514	1
K07535	1
K07550	1
K07552	1
K07636	1
K07637	1
K07638	1
K07640	1
K07642	1
K07644	1
K07645	1
K07646	1
K07649	1
K07675	1
K07678	1
K07708	1
K07709	1
K07710	1
K08137	1
K08138	1
K08153	1
K08159	1
K08161	1
K08167	1
K08172	1
K08173	1
K08177	1
K08191	1
K08194	1
K08195	1
K08217	1
K08218	1
K08219	1
K08221	1
K08224	1
K08225	1
K08281	1
K08282	1
K08289	1
K08296	1
K08311	1
K08312	1
K08320	1
K08348	1
