ID	count
K00003	1
K00004	1
K00005	1
K00010	1
K00012	1
K00013	1
K00014	1
K00018	1
K00019	1
K00020	1
K00023	1
K00027	1
K00031	1
K00032	1
K00034	1
K00036	1
K00042	1
K00045	1
K00046	1
K00052	1
K00053	1
K00057	1
K00058	1
K00059	1
K00064	1
K00066	1
K00067	1
K00074	1
K00075	1
K00077	1
K00078	1
K00086	1
K00088	1
K00091	1
K00097	1
K00099	1
K00104	1
K00113	1
K00116	1
K00121	1
K00131	1
K00133	1
K00134	1
K00135	1
K00138	1
K00140	1
K00145	1
K00147	1
K00148	1
K00156	1
K00161	1
K00162	1
K00163	1
K00164	1
K00166	1
K00167	1
K00196	1
K00198	1
K00208	1
K00215	1
K00216	1
K00226	1
K00228	1
K00230	1
K00234	1
K00235	1
K00241	1
K00242	1
K00243	1
K00248	1
K00252	1
K00253	1
K00254	1
K00259	1
K00263	1
K00265	1
K00266	1
K00274	1
K00275	1
K00278	1
K00281	1
K00285	1
K00286	1
K00287	1
K00297	1
K00299	1
K00311	1
K00313	1
K00320	1
K00322	1
K00324	1
K00325	1
K00330	1
K00331	1
K00334	1
K00335	1
K00336	1
K00337	1
K00338	1
K00339	1
K00340	1
K00341	1
K00342	1
K00343	1
K00344	1
K00346	1
K00347	1
K00348	1
K00349	1
K00350	1
K00351	1
K00355	1
K00362	1
K00372	1
K00380	1
K00381	1
K00382	1
K00383	1
K00389	1
K00404	1
K00405	1
K00406	1
K00407	1
K00411	1
K00412	1
K00413	1
K00424	1
K00425	1
K00426	1
K00428	1
K00432	1
K00433	1
K00446	1
K00448	1
K00449	1
K00451	1
K00457	1
K00459	1
K00477	1
K00481	1
K00500	1
K00523	1
K00525	1
K00526	1
K00529	1
K00531	1
K00537	1
K00548	1
K00549	1
K00554	1
K00557	1
K00560	1
K00563	1
K00564	1
K00566	1
K00567	1
K00568	1
K00569	1
K00573	1
K00574	1
K00575	1
K00588	1
K00600	1
K00602	1
K00604	1
K00605	1
K00606	1
K00609	1
K00611	1
K00612	1
K00615	1
K00616	1
K00619	1
K00620	1
K00625	1
K00626	1
K00627	1
K00632	1
K00640	1
K00641	1
K00645	1
K00652	1
K00655	1
K00658	1
K00661	1
K00666	1
K00673	1
K00674	1
K00677	1
K00681	1
K00682	1
K00684	1
K00688	1
K00694	1
K00697	1
K00700	1
K00703	1
K00705	1
K00720	1
K00748	1
K00754	1
K00760	1
K00761	1
K00762	1
K00763	1
K00764	1
K00765	1
K00766	1
K00767	1
K00768	1
K00773	1
K00782	1
K00783	1
K00788	1
K00789	1
K00790	1
K00791	1
K00793	1
K00794	1
K00795	1
K00796	1
K00797	1
K00798	1
K00799	1
K00806	1
K00812	1
K00817	1
K00820	1
K00821	1
K00822	1
K00826	1
K00831	1
K00832	1
K00833	1
K00836	1
K00840	1
K00845	1
K00847	1
K00851	1
K00854	1
K00858	1
K00859	1
K00860	1
K00864	1
K00865	1
K00873	1
K00882	1
K00883	1
K00887	1
K00912	1
K00919	1
K00925	1
K00927	1
K00928	1
K00930	1
K00931	1
K00937	1
K00940	1
K00941	1
K00942	1
K00943	1
K00944	1
K00945	1
K00946	1
K00947	1
K00948	1
K00950	1
K00954	1
K00955	1
K00957	1
K00962	1
K00969	1
K00970	1
K00973	1
K00974	1
K00978	1
K00979	1
K00981	1
K00982	1
K00986	1
K00989	1
K00990	1
K00991	1
K00992	1
K00995	1
K01000	1
K01002	1
K01003	1
K01006	1
K01007	1
K01008	1
K01011	1
K01012	1
K01023	1
K01028	1
K01029	1
K01039	1
K01040	1
K01046	1
K01048	1
K01053	1
K01055	1
K01056	1
K01057	1
K01061	1
K01069	1
K01070	1
K01073	1
K01075	1
K01077	1
K01079	1
K01082	1
K01083	1
K01086	1
K01087	1
K01091	1
K01092	1
K01095	1
K01113	1
K01118	1
K01126	1
K01129	1
K01133	1
K01139	1
K01141	1
K01142	1
K01150	1
K01156	1
K01159	1
K01166	1
K01174	1
K01178	1
K01182	1
K01193	1
K01199	1
K01207	1
K01214	1
K01236	1
K01241	1
K01243	1
K01246	1
K01251	1
K01252	1
K01255	1
K01256	1
K01259	1
K01265	1
K01267	1
K01269	1
K01273	1
K01286	1
K01303	1
K01338	1
K01341	1
K01354	1
K01356	1
K01358	1
K01390	1
K01406	1
K01407	1
K01408	1
K01409	1
K01414	1
K01419	1
K01420	1
K01423	1
K01424	1
K01428	1
K01429	1
K01430	1
K01433	1
K01434	1
K01438	1
K01439	1
K01448	1
K01458	1
K01462	1
K01465	1
K01468	1
K01470	1
K01473	1
K01477	1
K01483	1
K01485	1
K01487	1
K01491	1
K01494	1
K01495	1
K01496	1
K01497	1
K01507	1
K01512	1
K01515	1
K01519	1
K01520	1
K01523	1
K01524	1
K01525	1
K01531	1
K01533	1
K01534	1
K01555	1
K01557	1
K01561	1
K01563	1
K01579	1
K01581	1
K01584	1
K01585	1
K01586	1
K01588	1
K01589	1
K01591	1
K01595	1
K01599	1
K01607	1
K01608	1
K01609	1
K01610	1
K01611	1
K01613	1
K01617	1
K01621	1
K01624	1
K01625	1
K01626	1
K01627	1
K01631	1
K01633	1
K01637	1
K01638	1
K01640	1
K01647	1
K01649	1
K01652	1
K01653	1
K01657	1
K01658	1
K01659	1
K01662	1
K01665	1
K01669	1
K01673	1
K01676	1
K01679	1
K01681	1
K01682	1
K01684	1
K01687	1
K01689	1
K01690	1
K01693	1
K01695	1
K01696	1
K01698	1
K01702	1
K01704	1
K01707	1
K01708	1
K01709	1
K01710	1
K01712	1
K01714	1
K01715	1
K01716	1
K01724	1
K01726	1
K01729	1
K01735	1
K01736	1
K01737	1
K01738	1
K01743	1
K01745	1
K01749	1
K01752	1
K01754	1
K01755	1
K01756	1
K01760	1
K01761	1
K01766	1
K01768	1
K01770	1
K01772	1
K01775	1
K01776	1
K01778	1
K01783	1
K01784	1
K01785	1
K01790	1
K01792	1
K01795	1
K01801	1
K01803	1
K01807	1
K01808	1
K01810	1
K01814	1
K01816	1
K01817	1
K01821	1
K01823	1
K01825	1
K01838	1
K01840	1
K01845	1
K01857	1
K01866	1
K01867	1
K01868	1
K01869	1
K01870	1
K01872	1
K01873	1
K01874	1
K01875	1
K01876	1
K01878	1
K01879	1
K01881	1
K01883	1
K01885	1
K01886	1
K01887	1
K01889	1
K01890	1
K01892	1
K01894	1
K01895	1
K01897	1
K01899	1
K01903	1
K01908	1
K01915	1
K01918	1
K01919	1
K01920	1
K01921	1
K01923	1
K01924	1
K01925	1
K01929	1
K01933	1
K01934	1
K01935	1
K01937	1
K01939	1
K01940	1
K01945	1
K01950	1
K01951	1
K01952	1
K01953	1
