locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
NC_054982_61_1110_+		K14059	COG4974		phrog_1	VOG00056	VOG:VOG00056	349	1.6e-79	260.1		sp|P22877|INTR_SACER Integrase
NC_054982_1561_1764_-												Hypothetical
NC_054982_1768_1905_-												Hypothetical
NC_054982_1958_2146_-												Hypothetical
NC_054982_2308_3753_-		K01447	COG5632		phrog_635	VOG02367, VOG00795	PHROG:phrog_635	468	1.2e-232	764.6		endolysin
NC_054982_3734_4171_-			COG5546		phrog_962	VOG02605	PHROG:phrog_962	145	2.4e-76	246.8		holin
NC_054982_4227_6821_-			COG2755	CE3, CE3	phrog_19519, phrog_32409	VOG02140, VOG17480	PHROG:phrog_19519	864	0	905.1		neck protein
NC_054982_6834_8708_-		K23989	COG4193	GH73	phrog_759	VOG12966, VOG00795	PHROG:phrog_759	624	0	1145.6		tail associated cell-wall hydrolase
NC_054982_8845_9144_-												Hypothetical
NC_054982_9185_9367_-												Hypothetical
NC_054982_9368_9745_-					phrog_300	VOG12451	VOG:VOG12451	95	1.2e-53	172.5		REFSEQ tail fiber protein
NC_054982_9745_11568_-												Hypothetical
NC_054982_11568_13466_-					phrog_287	VOG02398	PHROG:phrog_287	632	0	1079.3		minor tail protein
NC_054982_13479_15365_-	K10804	K10804	COG4926		phrog_663	VOG00547	PHROG:phrog_663	628	0	1268.4		minor head protein
NC_054982_15376_16317_-					phrog_28208	VOG02668	PHROG:phrog_28208	313	2.2e-81	261.8		tail protein
NC_054982_16332_19217_-			COG5412		phrog_58	VOG00774	PHROG:phrog_58	956	1.1e-168	553.0		tail length tape measure protein
NC_054982_19221_19370_-												Hypothetical
NC_054982_19550_20062_-					phrog_31021	VOG00202	PHROG:phrog_31021	170	1.5e-73	239.5		tail assembly chaperone
NC_054982_20129_20686_-					phrog_238	VOG00541	PHROG:phrog_238	185	6.5e-54	174.4		major tail protein
NC_054982_20687_21112_-					phrog_176	VOG00447	PHROG:phrog_176	96	6.9e-26	82.5		tail terminator
NC_054982_21125_21502_-					phrog_5	VOG00130	PHROG:phrog_5	125	6.9e-28	89.6		tail completion or Neck1 protein
NC_054982_21519_21854_-					phrog_25	VOG00080	VOG:VOG00080	111	2.1e-20	65.1		sp|O48446|HCP16_BPSPP Head completion protein gp16
NC_054982_21866_22216_-					phrog_1161	VOG00555	PHROG:phrog_1161	116	8e-46	146.7		head-tail adaptor
NC_054982_22222_22365_-					phrog_2406	VOG12812	VOG:VOG12812	47	1.1e-38	123.2		REFSEQ hypothetical protein
NC_054982_22377_23291_-			COG4653		phrog_10	VOG00134	PHROG:phrog_10	304	4.7e-65	212.3		major head protein
NC_054982_23308_23892_-					phrog_172	VOG01238	PHROG:phrog_172	194	2.2e-47	153.7		head scaffolding protein
NC_054982_23997_24230_-												Hypothetical
NC_054982_24234_25184_-			COG2369		phrog_115	VOG01048	PHROG:phrog_115	272	1.1e-86	283.1		minor head protein
NC_054982_25153_26571_-					phrog_64	VOG00109	PHROG:phrog_64	472	2.5e-132	433.6		portal protein
NC_054982_26574_27752_-		K06909	COG1783		phrog_5653	VOG02286	VOG:VOG02286	392	6e-114	373.0		REFSEQ terminase large subunit
