	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001644.1_1	QGNH01001644.1	QGNH01001644.1	1	3	989	-1	D									Uncharacterized protein conserved in bacteria (DUF2130) [PF09903.12]				0	False	F
QGNH01001644.1_2	QGNH01001644.1	QGNH01001644.1	2	986	1450	-1	E													0	False	F
QGNH01001644.1_3	QGNH01001644.1	QGNH01001644.1	3	1542	2288	-1	D									Methyltransferase domain [PF13489.9]; Methyltransferase domain [PF13847.9]; Methyltransferase domain [PF13649.9]; Methyltransferase domain [PF08242.15]				0	False	F
QGNH01001644.1_4	QGNH01001644.1	QGNH01001644.1	4	2263	2973	-1	E													0	False	F
QGNH01001644.1_5	QGNH01001644.1	QGNH01001644.1	5	2983	3282	-1	E													0	False	F
QGNH01001644.1_6	QGNH01001644.1	QGNH01001644.1	6	3353	3757	-1	E													0	False	F
QGNH01001644.1_7	QGNH01001644.1	QGNH01001644.1	7	3757	4059	-1	E													0	False	F
QGNH01001644.1_8	QGNH01001644.1	QGNH01001644.1	8	4056	4235	-1	E													0	False	F
QGNH01001644.1_9	QGNH01001644.1	QGNH01001644.1	9	4232	4582	-1	E													0	False	F
QGNH01001644.1_10	QGNH01001644.1	QGNH01001644.1	10	4579	5121	-1	E			YP_009202206.1	YP_009202206.1 hypothetical protein SLUR09_00181 [Escherichia phage slur09]	False	0.341	74.0	3.582e-14		VOG00011	sp|P03795|Y28_BPT7 Protein 2.8; Xu	Xu	0	False	F
QGNH01001644.1_11	QGNH01001644.1	QGNH01001644.1	11	5308	5484	-1	E													0	False	
QGNH01001644.1_12	QGNH01001644.1	QGNH01001644.1	12	5481	5732	-1	E													0	False	
QGNH01001644.1_13	QGNH01001644.1	QGNH01001644.1	13	6346	6771	1	E													0	False	
QGNH01001644.1_14	QGNH01001644.1	QGNH01001644.1	14	6768	7979	1	C	K06909	phage terminase large subunit	YP_007007123.1	YP_007007123.1 terminase large subunit [Bdellovibrio phage phi1422]	True	0.488	352.0	2.575e-106	Phage terminase large subunit [PF04466.16]; Terminase RNAseH like domain [PF17288.5]	VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	
QGNH01001644.1_15	QGNH01001644.1	QGNH01001644.1	15	7976	8671	1	E													0	False	
QGNH01001644.1_16	QGNH01001644.1	QGNH01001644.1	16	8668	9306	1	D									Glycosyl transferase family 2 [PF00535.29]				0	False	
QGNH01001644.1_17	QGNH01001644.1	QGNH01001644.1	17	9306	10775	1	C	K09961	uncharacterized protein	YP_007007124.1	YP_007007124.1 portal protein [Bdellovibrio phage phi1422]	False	0.383	287.0	1.287e-82	Protein of unknown function (DUF1073) [PF06381.14]	VOG00562	sp|P44225|VG29_HAEIN Mu-like prophage FluMu protein gp29; Xu	Xu	0	False	F
QGNH01001644.1_18	QGNH01001644.1	QGNH01001644.1	18	10772	10927	1	E													0	False	F
QGNH01001644.1_19	QGNH01001644.1	QGNH01001644.1	19	10932	11315	1	E													0	False	F
QGNH01001644.1_20	QGNH01001644.1	QGNH01001644.1	20	11312	11536	1	E													0	False	F
QGNH01001644.1_21	QGNH01001644.1	QGNH01001644.1	21	11533	12516	1	D			YP_007007126.1	YP_007007126.1 head morphogenesis [Bdellovibrio phage phi1422]	False	0.355	183.0	3.281e-49	Phage Mu protein F like protein [PF04233.17]				0	False	F
QGNH01001644.1_22	QGNH01001644.1	QGNH01001644.1	22	12526	12888	1	E													0	False	F
QGNH01001644.1_23	QGNH01001644.1	QGNH01001644.1	23	12917	13675	1	E													0	False	F
QGNH01001644.1_24	QGNH01001644.1	QGNH01001644.1	24	13672	14382	1	E			YP_007007127.1	YP_007007127.1 hypothetical protein F395_gp48 [Bdellovibrio phage phi1422]	False	0.374	93.0	8.698000000000001e-20					0	False	F
