	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000297.1_1	QGNH01000297.1	QGNH01000297.1	1	2	2677	-1	E			YP_007517711.1	YP_007517711.1 tail protein [Pelagibacter phage HTVC010P]	False	0.255	201.0	5.983e-51					0	False	F
QGNH01000297.1_2	QGNH01000297.1	QGNH01000297.1	2	3153	4298	-1	E													0	False	F
QGNH01000297.1_3	QGNH01000297.1	QGNH01000297.1	3	4349	4633	-1	E													0	False	F
QGNH01000297.1_4	QGNH01000297.1	QGNH01000297.1	4	4635	4841	-1	E													0	False	F
QGNH01000297.1_5	QGNH01000297.1	QGNH01000297.1	5	4853	5311	-1	E													0	False	F
QGNH01000297.1_6	QGNH01000297.1	QGNH01000297.1	6	5402	5947	-1	E													0	False	
QGNH01000297.1_7	QGNH01000297.1	QGNH01000297.1	7	6011	6937	-1	D			YP_007517707.1	YP_007517707.1 major head protein [Pelagibacter phage HTVC010P]	False	0.269	112.0	1.217e-25	Phage capsid protein [PF19821.2]	VOG00529	sp|P19727|CAPSB_BPT7 Minor capsid protein; XrXs	Xs;Xr	0	False	V
QGNH01000297.1_8	QGNH01000297.1	QGNH01000297.1	8	7162	8013	-1	E										VOG03646	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000297.1_9	QGNH01000297.1	QGNH01000297.1	9	8013	8303	-1	E													0	False	
QGNH01000297.1_10	QGNH01000297.1	QGNH01000297.1	10	8311	9996	-1	D			YP_024925.1	YP_024925.1 head-tail adaptor [Burkholderia phage BcepC6B]	False	0.366	295.0	1.857e-84	Bacteriophage head to tail connecting protein [PF12236.11]	VOG00516	sp|P03728|PORTL_BPT7 Portal protein; XpXrXs	Xs;Xp;Xr	0	False	VF
QGNH01000297.1_11	QGNH01000297.1	QGNH01000297.1	11	9996	10220	-1	E													0	False	F
QGNH01000297.1_12	QGNH01000297.1	QGNH01000297.1	12	10307	11773	-1	C	K06909	phage terminase large subunit	YP_003344921.1	YP_003344921.1 terminase family protein [Xylella phage Xfas53]	True	0.55	468.0	7.335e-145		VOG00705	REFSEQ terminase large subunit; Xu	Xu	0	False	F
QGNH01000297.1_13	QGNH01000297.1	QGNH01000297.1	13	11770	11958	-1	E													0	False	F
QGNH01000297.1_14	QGNH01000297.1	QGNH01000297.1	14	11955	12167	-1	E													0	False	F
QGNH01000297.1_15	QGNH01000297.1	QGNH01000297.1	15	12157	12753	-1	C	K07474	phage terminase small subunit											0	False	F
QGNH01000297.1_16	QGNH01000297.1	QGNH01000297.1	16	13299	13601	1	E													0	False	F
QGNH01000297.1_17	QGNH01000297.1	QGNH01000297.1	17	13613	13777	1	E													0	False	F
QGNH01000297.1_18	QGNH01000297.1	QGNH01000297.1	18	13896	14087	1	E													0	False	F
