	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001269.1_1	QGNH01001269.1	QGNH01001269.1	1	55	1155	-1	C	K03466	DNA segregation ATPase FtsK/SpoIIIE, S-DNA-T family	YP_009018187.1	YP_009018187.1 FtsK/SpoIIIE-like protein [Mycobacterium phage Thibault]	False	0.385	234.0	3.389e-66								FtsK/SpoIIIE family [PF01580.21]; FtsK alpha domain [PF17854.4]	VOG04831	REFSEQ FtsK/SpoIIIE-like protein; Xu	Xu	0	False	F
QGNH01001269.1_2	QGNH01001269.1	QGNH01001269.1	2	1160	1855	-1	E																				0	False	F
QGNH01001269.1_3	QGNH01001269.1	QGNH01001269.1	3	1867	2244	-1	E																				0	False	F
QGNH01001269.1_4	QGNH01001269.1	QGNH01001269.1	4	2317	2628	1	E																				0	False	F
QGNH01001269.1_5	QGNH01001269.1	QGNH01001269.1	5	2630	4291	1	D																Polyphosphate kinase 2 (PPK2) [PF03976.17]; HAD domain in Swiss Army Knife RNA repair proteins [PF18143.4]	VOG01612	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01001269.1_6	QGNH01001269.1	QGNH01001269.1	6	4310	4780	1	E																				0	False	F
QGNH01001269.1_7	QGNH01001269.1	QGNH01001269.1	7	4817	5482	1	E			YP_010111975.1	YP_010111975.1 hypothetical protein KNV44_gp18 [uncultured phage cr127_1]	False	0.286	80.0	1.076e-15									VOG10988	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01001269.1_8	QGNH01001269.1	QGNH01001269.1	8	5479	5646	-1	E																				0	False	
QGNH01001269.1_9	QGNH01001269.1	QGNH01001269.1	9	5643	5909	-1	E																				0	False	
QGNH01001269.1_10	QGNH01001269.1	QGNH01001269.1	10	5906	6385	-1	E																				0	False	
QGNH01001269.1_11	QGNH01001269.1	QGNH01001269.1	11	6476	7150	1	E																				0	False	
QGNH01001269.1_12	QGNH01001269.1	QGNH01001269.1	12	7134	7514	1	E																				0	False	
QGNH01001269.1_13	QGNH01001269.1	QGNH01001269.1	13	7582	7803	1	E																				0	False	
QGNH01001269.1_14	QGNH01001269.1	QGNH01001269.1	14	7781	8983	1	E			YP_009873924.1	YP_009873924.1 VSR endonuclease [Tenacibaculum phage PTm1]	False	0.219	66.0	2.621e-10												0	False	
QGNH01001269.1_15	QGNH01001269.1	QGNH01001269.1	15	8943	10100	1	D			YP_007501216.1	YP_007501216.1 DNA helicase [Salmonella phage vB_SenM-S16]	False	0.397	79.0	1.942e-14								Hint module [PF01079.23]; Intein splicing domain [PF14890.9]				0	False	
QGNH01001269.1_16	QGNH01001269.1	QGNH01001269.1	16	10108	10953	1	E			YP_009168996.1	YP_009168996.1 endonuclease [Campylobacter phage CPt10]	False	0.413	94.0	1.032e-19									VOG35589	REFSEQ endonuclease; Xu	Xu	0	False	
